rank,word,training_frequency
1,is,11741
2,are,6332
3,university,5833
4,language,5824
5,s,5425
6,e,3652
7,linguistics,3057
8,information,2988
9,de,2766
10,mail,2660
11,one,2609
12,conference,2572
13,papers,2475
14,d,2207
15,t,2159
16,languages,2131
17,please,2098
18,english,2094
19,http,2068
20,address,1892
21,email,1885
22,workshop,1832
23,has,1797
24,was,1796
25,edu,1751
26,fax,1740
27,n,1726
28,research,1661
29,www,1652
30,our,1645
31,order,1495
32,m,1463
33,linguistic,1450
34,program,1438
35,us,1374
36,send,1333
37,name,1317
38,first,1314
39,paper,1303
40,call,1272
41,work,1251
42,uk,1224
43,two,1197
44,com,1165
45,theory,1158
46,l,1149
47,o,1145
48,th,1124
49,list,1123
50,been,1115
