rank,word,training_frequency
376,major,333
377,presentation,331
378,movement,331
379,due,328
380,ed,328
381,plus,328
382,problems,327
383,written,327
384,history,327
385,submitted,327
386,programs,326
387,lists,326
388,netherlands,326
389,thanks,325
390,format,324
391,wide,322
392,formal,321
393,problem,320
394,others,320
395,lunch,319
396,still,319
397,van,319
398,together,319
399,japan,319
400,y,318
401,bulk,315
402,paris,314
403,applied,314
404,association,314
405,cost,314
406,der,314
407,original,313
408,cs,313
409,au,312
410,symposium,312
411,affiliation,311
412,co,308
413,october,307
414,phonological,307
415,speaker,306
416,series,305
417,opportunity,305
418,required,304
419,california,304
420,today,304
421,ve,304
422,hard,303
423,person,303
424,less,301
425,professor,301
426,les,301
427,rather,301
428,post,300
429,start,298
430,works,297
431,spoken,297
432,publications,295
433,fact,294
434,process,294
435,recent,294
436,off,294
437,always,294
438,hotel,293
439,oxford,293
440,academic,293
441,old,292
442,mit,292
443,offer,291
444,historical,291
445,future,291
446,again,290
447,center,290
448,evidence,290
449,easy,290
450,workshops,290
451,better,289
452,centre,288
453,until,288
454,local,287
455,comparative,287
456,never,286
457,application,285
458,life,285
459,prof,285
460,support,283
461,short,283
462,net,283
463,next,282
464,modern,282
465,file,282
466,length,282
467,books,281
468,telephone,281
469,room,281
470,view,281
471,introduction,281
472,additional,280
473,mt,280
474,writing,279
475,thank,279
476,yes,279
477,dept,279
478,really,279
479,pragmatics,278
480,standard,278
481,access,278
482,ever,277
483,role,276
484,office,276
485,product,276
486,michael,275
487,project,275
488,search,275
489,code,275
490,sure,274
491,pm,274
492,cambridge,273
493,presentations,273
494,nlp,273
495,directory,272
496,early,271
497,especially,271
498,reading,270
499,lexicon,270
500,features,270
501,terms,268
502,children,267
503,south,267
504,theme,266
505,summer,266
506,end,266
507,interpretation,266
508,und,266
509,around,265
510,sciences,265
511,remove,265
512,description,264
513,functional,263
514,accommodation,262
515,notification,262
516,down,261
517,later,261
518,cross,261
519,rules,260
520,acceptance,260
521,simple,259
522,past,259
523,ready,259
524,org,259
525,berlin,259
526,click,259
527,included,258
528,show,258
529,robert,257
530,december,257
531,visit,256
532,high,256
533,texts,256
534,range,256
535,complete,256
536,uni,256
537,january,255
538,february,254
539,large,253
540,welcome,252
541,wish,252
542,sense,251
543,includes,251
544,able,251
545,real,251
546,query,250
547,weeks,250
548,content,250
549,relevant,249
550,constructions,249
551,common,249
552,pay,249
553,north,248
554,looking,248
555,too,248
556,far,248
557,pre,247
558,cannot,247
559,du,247
560,interaction,246
561,models,246
562,contributions,245
563,during,245
564,model,244
565,technical,244
566,representation,244
567,participation,243
568,files,243
569,seems,242
570,peter,242
571,version,242
572,literature,241
573,understanding,241
574,paul,241
575,sound,241
576,method,240
577,basis,240
578,feature,240
579,open,239
580,cultural,238
581,request,238
582,november,238
583,techniques,237
584,million,237
585,amsterdam,235
586,bank,235
587,small,234
588,total,234
589,mark,234
590,among,234
591,theories,234
592,construction,233
593,publication,233
594,fees,233
595,put,232
596,though,232
597,ii,232
598,term,231
599,hours,230
600,payment,230
601,universite,230
602,types,230
603,believe,229
604,considered,229
605,cloth,229
606,thus,228
607,presented,228
608,italy,228
609,korean,227
610,once,227
611,individual,227
612,friday,226
613,going,226
614,simply,226
615,corpora,225
616,vol,225
617,already,225
618,annual,225
619,cash,225
620,although,224
621,asked,224
622,on,223
623,travel,222
624,something,221
625,vowel,221
626,constraints,221
627,intelligence,221
628,talk,220
629,company,220
630,response,219
631,fr,219
632,reply,218
633,provided,218
634,kind,218
635,publishing,218
636,income,218
637,soon,218
638,announcement,217
639,basic,217
640,variation,217
641,family,217
642,chapter,217
643,participate,216
644,regular,216
645,live,216
646,foreign,215
647,stanford,215
648,tools,214
649,culture,213
650,aspect,213
651,gruyter,213
652,addition,212
653,recognition,212
654,australia,211
655,direct,211
656,directly,211
657,write,211
658,inc,211
659,called,210
660,five,210
661,argument,209
662,means,209
663,phonetics,208
664,lot,208
665,chomsky,208
666,index,208
667,amount,208
668,building,207
669,verbs,206
670,dialects,205
671,dictionary,205
672,framework,205
673,dialogue,205
674,package,205
675,website,205
676,object,204
677,cases,204
678,wh,204
679,child,204
680,become,204
681,sentence,203
682,financial,203
683,instructions,203
684,europe,202
685,nd,202
686,style,201
687,es,201
688,edinburgh,201
689,add,201
690,russian,201
691,said,200
692,processes,200
693,courses,200
694,retrieval,200
695,morphological,200
696,ordering,200
697,products,200
698,learn,199
699,isbn,199
700,contents,199
701,central,199
702,west,199
703,attention,198
704,graduate,198
705,tell,198
706,ling,197
707,self,197
708,terminology,197
709,washington,197
710,personal,197
711,parallel,197
712,texas,196
713,univ,196
714,grammars,196
715,try,196
716,capitalfm,196
717,register,195
718,having,195
719,ago,194
720,quite,194
721,yet,194
722,times,194
723,url,194
724,responses,193
725,along,193
726,structures,193
727,success,193
728,sentences,192
729,hand,192
730,remember,192
731,things,192
732,relations,192
733,parsing,192
734,interesting,191
735,hour,191
736,selected,191
737,tutorial,191
738,utrecht,191
739,country,190
740,video,190
741,articles,189
742,phenomena,189
743,often,189
744,perspective,189
745,organizing,189
746,online,189
747,poster,188
748,done,188
749,faculty,188
750,artificial,188
751,offers,188
752,multiple,188
753,numbers,187
754,sales,187
755,sociolinguistics,186
756,principles,186
757,mind,186
758,whole,186
759,camera,186
760,spain,186
761,domain,185
762,james,185
763,editor,185
764,forum,185
765,esslli,185
766,third,184
767,variety,184
768,head,184
769,separate,184
770,dutch,183
771,return,183
772,romance,183
773,certain,183
774,nature,183
775,typology,183
776,century,183
777,america,183
778,top,183
779,ffa,183
780,scientific,182
781,thought,182
782,states,182
783,sources,181
784,else,181
785,everyone,181
786,media,181
787,advanced,180
788,nothing,180
789,mouton,180
790,link,180
791,quality,180
792,congress,180
793,clear,179
794,info,179
795,save,179
796,legal,178
797,organized,178
798,plenary,178
799,complex,177
800,letters,177
801,philosophy,177
802,tutorials,177
803,double,176
804,job,176
805,community,176
806,half,176
807,eds,176
808,month,176
809,latex,176
810,listed,175
811,noun,175
812,contains,175
813,postal,175
814,ask,175
815,events,175
816,anything,174
817,ny,174
818,article,174
819,keep,174
820,agreement,174
821,minute,174
822,guide,174
823,source,173
824,united,173
825,ways,173
826,categories,173
827,status,173
828,got,173
829,dinner,172
830,degree,172
831,bring,172
832,across,172
833,iii,172
834,key,172
835,latin,172
836,hall,171
837,dates,171
838,richard,171
839,anonymous,171
840,organization,171
841,saturday,171
842,win,171
843,il,170
844,east,170
845,digital,170
846,man,170
847,street,170
848,step,170
849,martin,169
850,psychology,169
851,actually,169
852,dear,169
853,tense,169
854,ftp,169
855,generative,168
856,involved,168
857,changes,168
858,requirements,168
859,organizers,167
860,doing,167
861,dialect,167
862,san,167
863,maria,167
864,potential,167
865,control,166
866,design,166
867,sign,166
868,rate,165
869,sending,165
870,user,165
871,automatic,165
872,computation,165
873,ideas,164
874,phonetic,164
875,constraint,164
876,similar,164
877,conceptual,164
878,verbal,164
879,panel,164
880,advertising,164
881,proposed,163
882,generation,163
883,provides,163
884,rd,163
885,accept,163
886,production,163
887,against,162
888,music,162
889,ph,161
890,answer,161
891,jan,161
892,appropriate,160
893,someone,160
894,thousands,160
895,six,160
896,market,160
897,montreal,159
898,mary,159
899,engineering,159
900,di,159
901,teachers,158
902,po,158
903,vs,158
904,known,158
905,users,158
906,un,157
907,services,157
908,addressed,157
909,rest,157
910,print,157
911,germanic,157
912,los,156
913,indiana,156
914,patterns,156
915,computing,156
916,manchester,156
917,currently,155
918,wednesday,155
919,indicate,155
920,matter,155
921,road,155
922,allow,155
923,relevance,154
924,women,154
925,shipping,154
926,virtual,154
927,can,153
928,effects,153
929,asian,153
930,notes,153
931,towards,153
932,htm,153
933,thursday,152
934,rule,152
935,buy,152
936,georgetown,152
937,member,151
938,proposal,151
939,practical,151
940,stop,151
941,mexico,151
942,developed,151
943,collection,151
944,coling,151
945,technologies,151
946,uses,150
947,particularly,150
948,perhaps,150
949,gender,150
950,background,150
951,adult,150
952,material,150
953,arabic,150
954,action,150
955,multilingual,149
956,seem,149
957,thing,149
958,mentioned,149
959,universal,149
960,appear,149
961,extended,149
962,ai,149
963,scope,149
964,plan,149
965,properties,149
966,receipt,149
967,late,148
968,relationship,148
969,useful,148
970,away,148
971,therefore,147
972,function,147
973,seen,147
974,fields,147
975,won,147
976,colloquium,147
977,aim,146
978,successful,146
979,del,146
980,differences,146
981,enough,146
982,susan,146
983,groups,146
984,speaking,145
985,william,145
986,idea,145
987,humanities,145
988,dollars,145
989,posted,145
990,resource,145
991,pacific,145
992,aims,144
993,class,144
994,greek,144
995,share,144
996,immediately,144
997,pennsylvania,144
998,phrases,144
999,extraction,144
1000,campus,143
1001,cover,143
1002,months,143
1003,hope,143
1004,points,143
1005,edited,143
1006,activities,142
1007,bilingual,142
1008,initial,142
1009,ma,142
1010,regarding,142
1011,everything,142
1012,british,141
1013,exactly,141
1014,objects,141
1015,materials,141
1016,teacher,141
1017,usd,141
1018,floodgate,141
1019,southern,140
1020,detailed,140
1021,necessary,140
1022,traditional,140
1023,latest,140
1024,berkeley,139
1025,se,139
1026,levels,139
1027,understand,139
1028,longer,139
1029,empirical,139
1030,perspectives,139
1031,database,139
1032,millions,139
1033,phrase,139
1034,clearly,138
1035,news,138
1036,house,138
1037,previous,138
1038,interface,138
1039,discuss,137
1040,space,137
1041,syllable,136
1042,encouraged,136
1043,al,135
1044,result,135
1045,event,135
1046,evolution,135
1047,capital,135
1048,discussed,134
1049,monday,134
1050,makes,134
1051,disciplines,134
1052,comparison,134
1053,reason,134
1054,representations,134
1055,art,134
1056,snow,134
1057,postscript,134
1058,paid,134
1059,sites,134
1060,conferences,133
1061,ability,133
1062,takes,133
1063,pattern,133
1064,negation,133
1065,apply,133
1066,run,133
1067,talks,133
1068,intended,133
1069,slavic,133
1070,recently,132
1071,upon,132
1072,comments,132
1073,started,132
1074,management,132
1075,england,132
1076,move,132
1077,removed,132
1078,die,132
1079,voice,131
1080,probably,131
1081,contexts,131
1082,pronunciation,131
1083,hear,130
1084,finally,130
1085,sex,130
1086,beginning,130
1087,difference,130
1088,expressions,130
1089,von,130
1090,xerox,129
1091,advance,129
1092,perception,129
1093,relation,129
1094,african,129
1095,join,129
1096,payable,128
1097,bill,128
1098,easily,128
1099,whose,128
1100,selection,128
1101,true,128
1102,young,128
1103,reasoning,128
1104,distributed,128
1105,ne,128
1106,editors,128
1107,aol,128
1108,une,127
1109,almost,127
1110,left,127
1111,outside,127
1112,to,127
1113,table,127
1114,hebrew,127
1115,domains,127
1116,ascii,127
1117,morning,126
1118,opening,126
1119,el,126
1120,shows,126
1121,charge,126
1122,descriptions,126
1123,lecture,126
1124,brief,126
1125,phenomenon,125
1126,professional,125
1127,category,125
1128,public,125
1129,friends,125
1130,pa,125
1131,presents,125
1132,versions,125
1133,visa,125
1134,modal,125
1135,tuesday,124
1136,preferred,124
1137,arguments,124
1138,choose,124
1139,follows,123
1140,statement,123
1141,low,123
1142,comes,123
1143,taken,123
1144,guarantee,123
1145,chance,123
1146,est,122
1147,rooms,122
1148,mass,122
1149,lines,122
1150,intelligent,122
1151,reviewed,122
1152,night,122
1153,fuer,122
1154,barbara,122
1155,task,122
1156,anaphora,122
1157,lee,121
1158,practice,121
1159,power,121
1160,age,121
1161,expect,121
1162,effort,121
1163,distinction,121
1164,ten,121
1165,goal,121
1166,themes,121
1167,ucla,121
1168,themselves,121
1169,multimedia,121
1170,max,121
1171,ordered,121
1172,afternoon,121
1173,followed,120
1174,breakfast,120
1175,transfer,120
1176,strong,120
1177,situation,120
1178,track,120
1179,taking,120
1180,official,120
1181,concerning,120
1182,nancy,120
1183,identity,120
1184,leave,120
1185,itself,119
1186,negative,119
1187,expected,119
1188,subjects,119
1189,distribution,119
1190,george,119
1191,portuguese,119
1192,yourself,119
1193,selling,119
1194,government,119
1195,anywhere,119
1196,advertisement,119
1197,teach,118
1198,dans,118
1199,pounds,118
1200,items,118
1201,jean,118
1202,claim,118
1203,positions,118
1204,needs,118
1205,typological,118
1206,communications,118
1207,sur,118
1208,keynote,117
1209,parts,117
1210,effect,117
1211,require,117
1212,pronouns,117
1213,cognition,117
1214,feel,117
1215,individuals,117
1216,choice,117
1217,clauses,117
1218,close,117
1219,size,117
1220,italian,117
1221,existing,117
1222,costs,117
1223,purchase,117
1224,park,117
1225,pc,117
1226,illinois,116
1227,deal,116
1228,board,116
1229,marking,116
1230,linguistique,115
1231,guidelines,115
1232,publishers,115
1233,clause,115
1234,z,115
1235,planning,115
1236,value,114
1237,relative,114
1238,integration,114
1239,instead,114
1240,developments,114
1241,coming,114
1242,designed,114
1243,dissertation,113
1244,according,113
1245,projects,113
1246,car,113
1247,told,113
1248,charles,113
1249,cc,113
1250,game,113
1251,mailed,113
1252,schedule,113
1253,rich,112
1254,anne,112
1255,phd,112
1256,australian,112
1257,resolution,112
1258,austin,111
1259,higher,111
1260,harris,111
1261,political,111
1262,big,111
1263,network,111
1264,computers,111
1265,preliminary,111
1266,proper,111
1267,training,111
1268,implications,111
1269,logical,110
1270,interests,110
1271,near,110
1272,finite,110
1273,prosodic,110
1274,period,110
1275,shift,110
1276,minimalist,110
1277,fully,110
1278,king,110
1279,ch,110
1280,strategies,110
1281,graphics,110
1282,consider,109
1283,tea,109
1284,correct,109
1285,western,109
1286,middle,109
1287,needed,109
1288,continue,109
1289,earlier,109
1290,proto,109
1291,psycholinguistics,108
1292,bibliography,108
1293,extra,108
1294,speak,108
1295,happy,108
1296,singapore,108
1297,overt,108
1298,independent,107
1299,survey,107
1300,classes,107
1301,stress,107
1302,turn,107
1303,respect,107
1304,minority,107
1305,analyses,107
1306,windows,107
1307,select,107
1308,documents,107
1309,nouns,107
1310,allows,107
1311,reception,106
1312,highly,106
1313,contain,106
1314,build,106
1315,lectures,106
1316,schools,106
1317,surface,106
1318,starting,106
1319,discussions,106
1320,creole,106
1321,programming,106
1322,temporal,106
1323,tilburg,106
1324,mastercard,106
1325,secretariat,106
1326,fill,105
1327,play,105
1328,titles,105
1329,talking,105
1330,developing,105
1331,universitaet,105
1332,sum,105
1333,hundreds,105
1334,sell,105
1335,institut,105
1336,ecai,105
1337,literary,104
1338,posting,104
1339,thomas,104
1340,hypothesis,104
1341,approximately,104
1342,concepts,104
1343,in,104
1344,invite,104
1345,mean,104
1346,scholars,103
1347,library,103
1348,requested,103
1349,assume,103
1350,document,103
1351,jp,103
1352,chairs,103
1353,notice,102
1354,vowels,102
1355,reconstruction,102
1356,functions,102
1357,notion,102
1358,checks,102
1359,plain,102
1360,accessible,102
1361,organisers,102
1362,exchange,101
1363,rom,101
1364,formation,101
1365,usage,101
1366,nor,101
1367,rates,101
1368,effective,101
1369,complexity,101
1370,ohio,101
1371,correspondence,100
1372,ad,100
1373,messages,100
1374,location,100
1375,goes,100
1376,answers,100
1377,countries,100
1378,connection,100
1379,generally,100
1380,drive,100
1381,usc,100
1382,basque,100
1383,progress,100
1384,metaphor,100
1385,id,100
1386,ads,100
1387,up,99
1388,body,99
1389,trying,99
1390,diachronic,99
1391,contributors,99
1392,policy,99
1393,tuebingen,99
1394,andrew,99
1395,zip,99
1396,smith,99
1397,encourage,98
1398,commercial,98
1399,came,98
1400,massachusetts,98
1401,leading,98
1402,sunday,98
1403,asia,98
1404,handling,98
1405,evening,97
1406,suggested,97
1407,base,97
1408,ones,97
1409,beyond,97
1410,ie,97
1411,completely,97
1412,structural,97
1413,genetic,97
1414,companies,97
1415,introductory,96
1416,actual,96
1417,binding,96
1418,manual,96
1419,experimental,96
1420,indeed,96
1421,well,96
1422,sounds,96
1423,time,96
1424,secretary,96
1425,overview,96
1426,interdisciplinary,96
1427,routledge,96
1428,pragmatic,95
1429,edition,95
1430,broad,95
1431,indo,95
1432,readers,95
1433,friend,95
1434,preferably,95
1435,joseph,95
1436,walter,95
1437,optimality,95
1438,performance,94
1439,throughout,94
1440,attend,94
1441,pour,94
1442,consist,94
1443,principle,94
1444,primary,94
1445,appears,94
1446,brown,94
1447,factors,94
1448,express,94
1449,membership,94
1450,steven,94
1451,fun,94
1452,don,94
1453,shown,94
1454,grenoble,94
1455,lrec,94
1456,reduplication,93
1457,santa,93
1458,concerned,93
1459,calls,93
1460,except,93
1461,publisher,93
1462,loss,93
1463,described,93
1464,distance,93
1465,pt,93
1466,usually,92
1467,databases,92
1468,difficult,92
1469,forward,92
1470,pass,92
1471,generate,92
1472,switzerland,92
1473,sheffield,92
1474,posters,92
1475,np,91
1476,record,91
1477,foundation,91
1478,cogsci,91
1479,elements,91
1480,anna,91
1481,the,91
1482,added,91
1483,suite,91
1484,philadelphia,91
1485,pesetas,91
1486,belgium,90
1487,specifically,90
1488,industrial,90
1489,myself,90
1490,otherwise,90
1491,mention,90
1492,arts,90
1493,announced,90
1494,modelling,90
1495,maximum,90
1496,character,90
1497,input,90
1498,educational,90
1499,marked,90
1500,identification,90
1501,arrive,89
1502,couple,89
1503,party,89
1504,frank,89
1505,mr,89
1506,contrast,89
1507,comment,89
1508,lancaster,89
1509,neural,89
1510,identify,89
1511,errors,89
1512,ou,89
1513,requests,89
1514,contribution,89
1515,angeles,88
1516,train,88
1517,patrick,88
1518,advantage,88
1519,cornell,88
1520,langues,88
1521,tone,88
1522,raising,88
1523,saw,88
1524,reader,88
1525,containing,88
1526,act,88
1527,comprehensive,88
1528,create,88
1529,announce,88
1530,groningen,88
1531,statistical,88
1532,yours,88
1533,oral,87
1534,que,87
1535,certainly,87
1536,stuttgart,87
1537,seminar,87
1538,instance,87
1539,organised,87
1540,figures,87
1541,inquiries,87
1542,classification,87
1543,download,87
1544,cnrs,87
1545,sections,87
1546,sociolinguistic,86
1547,northern,86
1548,signature,86
1549,sample,86
1550,director,86
1551,microsoft,86
1552,established,86
1553,nominal,86
1554,instruction,86
1555,environment,86
1556,develop,86
1557,plural,86
1558,describe,86
1559,decision,86
1560,pleased,86
1561,persons,86
1562,living,86
1563,attending,86
1564,tok,86
1565,bilingualism,86
1566,critical,85
1567,ms,85
1568,ann,85
1569,contemporary,85
1570,kim,85
1571,pub,85
1572,located,85
1573,varieties,85
1574,oriented,85
1575,font,85
1576,vocabulary,85
1577,leiden,85
1578,accounts,85
1579,degruyter,85
1580,meet,84
1581,anthropology,84
1582,heard,84
1583,descriptive,84
1584,receiving,84
1585,chicago,84
1586,conversational,84
1587,markers,84
1588,thematic,84
1589,worth,84
1590,offered,84
1591,dan,84
1592,fast,84
1593,mid,84
1594,soas,84
1595,universit,84
1596,reach,84
1597,hong,84
1598,bonus,84
1599,air,84
1600,intonation,84
1601,elra,84
1602,prices,83
1603,reviews,83
1604,avenue,83
1605,devoted,83
1606,ok,83
1607,giving,83
1608,private,83
1609,associated,83
1610,previously,83
1611,eastern,83
1612,fall,83
1613,expression,83
1614,hot,83
1615,mailings,83
1616,security,83
1617,games,83
1618,sun,82
1619,skills,82
1620,mandarin,82
1621,kinds,82
1622,stephen,82
1623,debate,82
1624,explain,82
1625,grammaticalization,82
1626,test,82
1627,rights,82
1628,providing,82
1629,africa,82
1630,institution,82
1631,cut,82
1632,entire,82
1633,associate,82
1634,agent,82
1635,linguistica,82
1636,brighton,82
1637,lexicons,82
1638,took,82
1639,exceed,82
1640,guest,82
1641,beautiful,82
1642,tokyo,82
1643,driven,82
1644,nlg,82
1645,claims,81
1646,produce,81
1647,accent,81
1648,arizona,81
1649,conversation,81
1650,influence,81
1651,contribute,81
1652,bit,81
1653,wrote,81
1654,memory,81
1655,funding,81
1656,israel,81
1657,audio,81
1658,competition,81
1659,contrastive,81
1660,hotels,81
1661,csli,81
1662,unique,80
1663,suggestions,80
1664,sponsored,80
1665,compounds,80
1666,gives,80
1667,dynamic,80
1668,essex,80
1669,enclosed,80
1670,synthesis,80
1671,par,80
1672,secrets,80
1673,increase,80
1674,optional,80
1675,inference,80
1676,chapters,80
1677,cm,80
1678,gbp,80
1679,attempt,79
1680,possibility,79
1681,lost,79
1682,getting,79
1683,tool,79
1684,synthetic,79
1685,club,79
1686,active,79
1687,statistics,79
1688,light,79
1689,universities,79
1690,covers,79
1691,tax,79
1692,alternative,79
1693,universitat,79
1694,queries,78
1695,da,78
1696,saying,78
1697,remarks,78
1698,extent,78
1699,conditions,78
1700,leuven,78
1701,spatial,78
1702,acceptable,78
1703,classical,78
1704,diversity,78
1705,global,78
1706,closing,78
1707,error,78
1708,industry,78
1709,fundamental,78
1710,meanings,78
1711,condition,78
1712,narrative,78
1713,places,78
1714,holland,78
1715,directions,78
1716,semitic,78
1717,arrangements,77
1718,candidates,77
1719,colleagues,77
1720,server,77
1721,whatever,77
1722,facts,77
1723,scientists,77
1724,economy,77
1725,prior,77
1726,dictionaries,77
1727,normal,77
1728,unpublished,77
1729,preference,77
1730,exist,77
1731,dm,77
1732,li,77
1733,christian,77
1734,opportunities,77
1735,simon,77
1736,guaranteed,77
1737,freiburg,77
1738,wales,77
1739,bonn,77
1740,lose,77
1741,bus,77
1742,sterling,77
1743,academy,77
1744,obtained,76
1745,particle,76
1746,decided,76
1747,iv,76
1748,pierre,76
1749,respond,76
1750,significant,76
1751,growing,76
1752,risk,76
1753,elsewhere,76
1754,internal,76
1755,consonant,76
1756,characters,76
1757,purpose,76
1758,station,76
1759,judgments,76
1760,kong,76
1761,currency,76
1762,valuable,76
1763,granada,76
1764,organisation,76
1765,homepage,76
1766,scale,75
1767,anybody,75
1768,vp,75
1769,twenty,75
1770,approx,75
1771,sort,75
1772,enter,75
1773,purposes,75
1774,story,75
1775,staff,75
1776,automatically,75
1777,nijmegen,75
1778,concept,75
1779,updated,75
1780,institutions,75
1781,perfect,75
1782,substantial,75
1783,reduced,75
1784,hi,74
1785,ibm,74
1786,respondents,74
1787,proof,74
1788,sorry,74
1789,stage,74
1790,predicates,74
1791,mac,74
1792,conjunction,74
1793,laboratory,74
1794,image,74
1795,brian,74
1796,china,74
1797,lang,74
1798,expressed,74
1799,argues,74
1800,korea,74
1801,formats,74
1802,checking,74
1803,forth,74
1804,sept,73
1805,upenn,73
1806,law,73
1807,helsinki,73
1808,bell,73
1809,alan,73
1810,eric,73
1811,element,73
1812,taught,73
1813,likely,73
1814,signed,73
1815,chris,73
1816,proven,73
1817,parameters,73
1818,happen,73
1819,importance,73
1820,master,73
1821,maryland,73
1822,corporation,73
1823,labs,73
1824,dfki,73
1825,im,73
1826,presenting,73
1827,modeling,73
1828,undergraduate,72
1829,familiar,72
1830,pronoun,72
1831,steve,72
1832,sometimes,72
1833,explanation,72
1834,wanted,72
1835,earn,72
1836,origin,72
1837,extensive,72
1838,spontaneous,72
1839,intercultural,72
1840,visual,72
1841,sweden,72
1842,powerful,72
1843,investment,72
1844,engines,72
1845,hb,72
1846,population,71
1847,begin,71
1848,absolutely,71
1849,prepared,71
1850,federal,71
