rank,word,training_frequency
1,is,11939
2,are,6417
3,language,5652
4,s,5644
5,university,5559
6,e,3850
7,linguistics,2991
8,mail,2947
9,information,2796
10,one,2722
11,de,2451
12,conference,2422
13,t,2388
14,papers,2273
15,d,2252
16,languages,2139
17,english,2105
18,please,1989
19,n,1922
20,was,1907
21,http,1881
22,has,1872
23,address,1870
24,email,1811
25,edu,1715
26,fax,1648
27,our,1630
28,research,1597
29,workshop,1560
30,m,1548
31,www,1527
32,order,1520
33,program,1465
34,send,1392
35,linguistic,1383
36,us,1383
37,name,1377
38,first,1318
39,work,1284
40,two,1256
41,paper,1245
42,list,1195
43,call,1176
44,been,1139
45,c,1135
46,l,1132
47,free,1131
48,uk,1130
49,o,1108
50,theory,1097
