rank,word,training_frequency
1,is,11741
2,are,6332
3,university,5833
4,language,5824
5,s,5425
6,e,3652
7,linguistics,3057
8,information,2988
9,de,2766
10,mail,2660
11,one,2609
12,conference,2572
13,papers,2475
14,d,2207
15,t,2159
16,languages,2131
17,please,2098
18,english,2094
19,http,2068
20,address,1892
21,email,1885
22,workshop,1832
23,has,1797
24,was,1796
25,edu,1751
26,fax,1740
27,n,1726
28,research,1661
29,www,1652
30,our,1645
31,order,1495
32,m,1463
33,linguistic,1450
34,program,1438
35,us,1374
36,send,1333
37,name,1317
38,first,1314
39,paper,1303
40,call,1272
41,work,1251
42,uk,1224
43,two,1197
44,com,1165
45,theory,1158
46,l,1149
47,o,1145
48,th,1124
49,list,1123
50,been,1115
51,usa,1103
52,c,1098
53,book,1087
54,available,1083
55,number,1074
56,following,1067
57,web,1055
58,speech,1046
59,u,1029
60,each,1018
61,free,1017
62,report,1017
63,p,1013
64,registration,996
65,between,978
66,b,956
67,many,948
68,form,942
69,international,929
70,grammar,917
71,ac,893
72,contact,892
73,word,890
74,g,887
75,systems,886
76,h,881
77,syntax,873
78,analysis,860
79,case,860
80,must,857
81,based,855
82,money,853
83,abstracts,852
84,over,847
85,include,846
86,state,844
87,most,835
88,am,832
89,session,829
90,those,821
91,world,820
92,discourse,818
93,words,815
94,department,814
95,different,813
96,computer,808
97,john,792
98,la,792
99,j,790
100,including,786
