rank,word,training_frequency
1,is,11939
2,are,6417
3,language,5652
4,s,5644
5,university,5559
6,e,3850
7,linguistics,2991
8,mail,2947
9,information,2796
10,one,2722
11,de,2451
12,conference,2422
13,t,2388
14,papers,2273
15,d,2252
16,languages,2139
17,english,2105
18,please,1989
19,n,1922
20,was,1907
21,http,1881
22,has,1872
23,address,1870
24,email,1811
25,edu,1715
26,fax,1648
27,our,1630
28,research,1597
29,workshop,1560
30,m,1548
31,www,1527
32,order,1520
33,program,1465
34,send,1392
35,linguistic,1383
36,us,1383
37,name,1377
38,first,1318
39,work,1284
40,two,1256
41,paper,1245
42,list,1195
43,call,1176
44,been,1139
45,c,1135
46,l,1132
47,free,1131
48,uk,1130
49,o,1108
50,theory,1097
51,u,1087
52,report,1087
53,following,1082
54,com,1078
55,th,1073
56,number,1051
57,available,1050
58,p,1045
59,each,1020
60,book,1013
61,usa,1007
62,web,1003
63,speech,988
64,many,986
65,form,954
66,money,935
67,between,925
68,b,923
69,word,919
70,g,916
71,registration,911
72,international,897
73,most,890
74,case,882
75,am,874
76,contact,865
77,those,864
78,h,852
79,must,851
80,ac,850
81,does,848
82,systems,848
83,syntax,847
84,department,846
85,grammar,832
86,analysis,830
87,j,829
88,here,825
89,over,824
90,computer,822
91,discourse,810
92,include,806
93,different,805
94,words,793
95,abstracts,791
96,based,787
97,state,776
98,john,775
99,text,775
100,world,773
