rank,word,training_frequency
1,is,11728
2,are,6448
3,university,5980
4,language,5891
5,s,5537
6,e,3847
7,linguistics,3119
8,mail,3004
9,information,2996
10,de,2753
11,one,2659
12,conference,2602
13,papers,2439
14,d,2254
15,t,2218
16,http,2136
17,languages,2108
18,please,2070
19,english,2066
20,address,1937
21,email,1887
22,has,1824
23,workshop,1798
24,fax,1787
25,was,1785
26,our,1773
27,n,1770
28,edu,1766
29,www,1704
30,research,1660
31,order,1509
32,m,1482
33,program,1468
34,linguistic,1412
35,us,1408
36,name,1384
37,send,1378
38,first,1341
39,paper,1319
40,call,1294
41,work,1259
42,uk,1235
43,com,1193
44,list,1187
45,two,1185
46,l,1161
47,th,1147
48,theory,1143
49,o,1128
50,free,1109
51,web,1108
52,been,1105
53,c,1097
54,book,1093
55,u,1070
56,each,1070
57,following,1067
58,speech,1067
59,available,1065
60,usa,1060
61,number,1044
62,registration,1021
63,p,1014
64,report,1010
65,form,976
66,between,965
67,many,956
68,international,930
69,systems,929
70,money,922
71,h,920
72,ac,912
73,over,893
74,contact,893
75,department,888
76,abstracts,887
77,b,879
78,analysis,875
79,grammar,875
80,g,868
81,those,866
82,include,851
83,most,850
84,based,849
85,computer,846
86,am,843
87,discourse,830
88,session,830
89,state,830
90,must,827
91,syntax,823
92,text,822
93,addresses,819
94,world,819
95,word,818
96,here,799
97,words,798
98,case,794
99,different,794
100,including,788
