rank,word,training_frequency
301,theoretical,371
302,minutes,370
303,current,370
304,names,370
305,few,369
306,letter,369
307,student,367
308,en,367
309,days,366
310,making,366
311,thanks,365
312,price,363
313,particular,363
314,journal,361
315,right,359
316,college,358
317,france,358
318,native,357
319,week,357
320,evaluation,356
321,methods,356
322,let,355
323,still,354
324,coffee,353
325,group,353
326,forms,353
327,limited,353
328,little,352
329,des,352
330,set,351
331,context,350
332,city,350
333,education,350
334,copies,350
335,account,348
336,great,348
337,london,348
338,march,348
339,final,346
340,morphology,346
341,david,345
342,without,345
343,links,345
344,follow,344
345,major,343
346,others,343
347,ed,342
348,approach,341
349,written,340
350,whether,340
351,focus,337
352,submit,337
353,details,336
354,various,335
355,single,334
356,fee,334
357,accepted,334
358,issue,333
359,review,332
360,machine,332
361,society,331
362,y,331
363,chinese,330
364,specific,329
365,section,329
366,ve,329
367,person,327
368,today,325
369,less,324
370,problem,324
371,spoken,324
372,proceedings,323
373,corpus,322
374,nl,322
375,results,321
376,center,321
377,professor,319
378,meeting,319
379,modern,318
380,cd,318
381,again,318
382,topic,314
383,main,314
384,grammatical,313
385,opportunity,312
386,le,311
387,multi,311
388,fact,310
389,cost,310
390,post,309
391,due,309
392,applied,309
393,au,308
394,speaker,307
395,rather,305
396,together,305
397,plus,304
398,approaches,302
399,history,301
400,der,301
401,sure,300
402,researchers,300
403,reading,299
404,writing,298
405,thank,298
406,texts,297
407,historical,297
408,project,297
409,wide,296
410,lunch,296
411,books,296
412,never,295
413,original,295
414,net,295
415,old,294
416,recent,294
417,offer,293
418,process,293
419,phonological,293
420,until,293
421,really,293
422,japan,293
423,programs,292
424,content,292
425,future,292
426,california,291
427,standard,291
428,application,290
429,start,289
430,real,289
431,formal,289
432,always,289
433,lists,289
434,better,288
435,mit,288
436,cs,288
437,query,287
438,works,287
439,dept,287
440,problems,286
441,october,286
442,too,286
443,hotel,285
444,remove,285
445,series,284
446,marketing,284
447,affiliation,283
448,association,283
449,life,283
450,co,283
451,product,283
452,netherlands,281
453,access,281
454,centre,280
455,paris,280
456,end,280
457,next,279
458,required,279
459,down,278
460,symposium,278
461,presentation,278
462,academic,278
463,seems,277
464,yes,277
465,room,276
466,off,275
467,ever,275
468,comparative,275
469,term,275
470,oxford,273
471,prof,273
472,length,272
473,click,272
474,michael,271
475,cambridge,271
476,van,271
477,format,271
478,introduction,269
479,easy,269
480,evidence,268
481,looking,267
482,acl,267
483,short,265
484,local,265
485,version,265
486,million,265
487,south,264
488,view,264
489,directory,264
490,sense,263
491,les,263
492,something,262
493,logic,261
494,hard,261
495,role,260
496,pre,260
497,believe,260
498,complete,259
499,far,259
500,simply,259
501,org,259
502,terms,258
503,support,257
504,additional,257
505,common,257
506,office,256
507,file,256
508,summer,256
509,early,256
510,sciences,256
511,put,255
512,able,255
513,large,255
514,interpretation,255
515,pay,255
516,submitted,255
517,code,255
518,visit,254
519,robert,254
520,though,254
521,weeks,252
522,mt,252
523,around,251
524,telephone,251
525,past,251
526,north,250
527,search,249
528,movement,249
529,und,249
530,children,248
531,accommodation,247
532,show,247
533,especially,247
534,relevant,246
535,lexicon,245
536,description,245
537,means,243
538,peter,242
539,simple,242
540,wish,242
541,literature,240
542,high,240
543,later,240
544,mark,240
545,ready,240
546,method,239
547,range,239
548,already,239
549,basis,238
550,cannot,238
551,russian,238
552,total,237
553,company,237
554,going,236
555,although,236
556,paul,236
557,workshops,236
558,nlp,236
559,pragmatics,235
560,constructions,235
561,publications,235
562,cross,235
563,during,235
564,kind,234
565,features,234
566,washington,234
567,representation,234
568,foreign,233
569,du,233
570,includes,232
571,amsterdam,232
572,model,232
573,request,232
574,asked,231
575,sound,231
576,february,230
577,understanding,230
578,proposals,230
579,income,229
580,hours,228
581,rules,228
582,included,228
583,uni,228
584,small,227
585,vowel,227
586,among,227
587,open,226
588,universite,226
589,technical,226
590,construction,225
591,cultural,225
592,ftp,225
593,payment,224
594,called,224
595,functional,224
596,interaction,223
597,said,222
598,thus,222
599,bank,222
600,vol,222
601,feature,221
602,ago,220
603,announcement,220
604,contributions,220
605,response,220
606,sign,220
607,individual,220
608,sentence,220
609,cash,220
610,participation,219
611,once,219
612,intelligence,219
613,techniques,218
614,files,218
615,berlin,218
616,models,218
617,corpora,217
618,write,217
619,notification,217
620,personal,217
621,soon,217
622,australia,216
623,korean,216
624,considered,216
625,responses,215
626,object,214
627,yet,214
628,travel,213
629,friday,212
630,lot,212
631,dictionary,212
632,talk,212
633,directly,211
634,courses,211
635,chomsky,211
636,interesting,210
637,basic,210
638,fees,210
639,quite,209
640,reply,209
641,presented,209
642,chapter,209
643,live,209
644,acceptance,208
645,direct,207
646,welcome,207
647,dialects,207
648,family,207
649,publishing,207
650,january,206
651,publication,206
652,italy,206
653,mind,205
654,child,205
655,become,205
656,recognition,205
657,pm,205
658,culture,204
659,having,204
660,addition,204
661,sentences,204
662,variation,204
663,article,204
664,financial,204
665,nbsp,204
666,return,203
667,cases,203
668,advanced,203
669,man,203
670,done,203
671,presentations,203
672,eds,202
673,amount,202
674,on,201
675,ii,201
676,morphological,201
677,add,201
678,attention,200
679,job,200
680,times,200
681,index,200
682,edinburgh,199
683,products,199
684,participate,198
685,someone,198
686,remember,198
687,phonetics,197
688,sources,197
689,along,197
690,provided,197
691,europe,196
692,else,196
693,five,196
694,capitalfm,196
695,things,195
696,tools,195
697,learn,194
698,georgetown,194
699,parallel,194
700,success,193
701,bulk,193
702,cloth,193
703,source,192
704,processes,192
705,tell,192
706,wh,192
707,perhaps,191
708,info,191
709,aspect,191
710,services,190
711,november,190
712,types,190
713,got,190
714,instructions,190
715,graduate,189
716,argument,189
717,century,189
718,artificial,189
719,try,189
720,whole,188
721,url,188
722,style,187
723,theme,187
724,hand,187
725,noun,187
726,inc,187
727,online,187
728,anything,186
729,answer,186
730,often,186
731,certain,186
732,james,186
733,constraints,186
734,theories,186
735,west,186
736,faculty,185
737,annual,185
738,dear,185
739,teachers,184
740,register,184
741,building,184
742,self,184
743,nd,184
744,thought,184
745,regular,184
746,articles,183
747,ling,183
748,es,183
749,country,183
750,ffa,183
751,third,182
752,states,182
753,link,182
754,latin,182
755,degree,181
756,domain,181
757,verbs,181
758,grammars,181
759,keep,181
760,america,181
761,sociolinguistics,180
762,numbers,180
763,central,180
764,month,179
765,agreement,178
766,website,178
767,double,177
768,variety,177
769,contents,177
770,spain,177
771,hall,176
772,clear,176
773,december,176
774,ways,175
775,nature,175
776,framework,175
777,package,175
778,nothing,174
779,actually,174
780,relations,174
781,dialect,173
782,univ,173
783,selected,173
784,plenary,173
785,richard,172
786,street,172
787,status,172
788,initial,172
789,vs,172
790,seem,171
791,phenomena,170
792,terminology,170
793,everyone,170
794,top,170
795,multiple,170
796,united,169
797,texas,169
798,principles,169
799,isbn,169
800,can,169
801,matter,169
802,scientific,169
803,user,169
804,tense,169
805,fr,169
806,retrieval,168
807,typology,168
808,rate,168
809,contains,168
810,ask,168
811,offers,168
812,thing,167
813,letters,167
814,un,167
815,bring,167
816,save,167
817,organizing,167
818,advertising,167
819,win,167
820,listed,166
821,half,166
822,similar,166
823,across,166
824,editor,166
825,jan,166
826,sales,166
827,ordering,166
828,control,165
829,legal,165
830,san,165
831,psychology,165
832,quality,165
833,plan,165
834,mentioned,164
835,dialogue,164
836,posted,164
837,potential,164
838,utrecht,164
839,ph,163
840,organization,163
841,structures,163
842,philosophy,163
843,camera,163
844,doing,162
845,understand,162
846,anonymous,162
847,ma,162
848,background,162
849,requirements,162
850,video,162
851,martin,161
852,dutch,161
853,appropriate,161
854,mary,161
855,perspective,161
856,maria,161
857,rd,161
858,buy,161
859,step,161
860,complex,160
861,design,160
862,generative,160
863,greek,160
864,head,160
865,media,160
866,organized,160
867,pacific,160
868,market,160
869,usd,160
870,il,159
871,hour,159
872,community,159
873,involved,159
874,rule,159
875,enough,159
876,computing,159
877,postal,159
878,saturday,159
879,england,159
880,accept,159
881,separate,159
882,parsing,159
883,wednesday,158
884,dinner,158
885,east,158
886,phonetic,158
887,probably,158
888,print,158
889,users,158
890,los,157
891,speaking,157
892,rest,157
893,sex,157
894,iii,156
895,humanities,156
896,material,156
897,dollars,156
898,thousands,156
899,currently,155
900,ideas,155
901,digital,155
902,gender,154
903,late,153
904,montreal,153
905,se,153
906,poster,153
907,hope,153
908,reason,153
909,verbal,153
910,database,153
911,events,153
912,class,152
913,ny,152
914,susan,152
915,true,152
916,manchester,152
917,against,152
918,stanford,151
919,seen,151
920,coling,151
921,immediately,151
922,towards,151
923,production,151
924,htm,151
925,useful,150
926,uses,150
927,generation,150
928,engineering,150
929,women,150
930,categories,149
931,universal,149
932,tutorials,149
933,action,149
934,therefore,148
935,provides,148
936,practical,148
937,mexico,148
938,known,148
939,materials,148
940,necessary,148
941,latex,148
942,automatic,148
943,thursday,147
944,organizers,147
945,po,147
946,idea,147
947,away,147
948,share,147
949,ai,147
950,phrase,147
951,panel,147
952,british,146
953,function,146
954,appear,146
955,patterns,146
956,effects,146
957,changes,146
958,won,146
959,music,146
960,tutorial,146
961,latest,146
962,william,145
963,congress,145
964,particularly,144
965,upon,144
966,forum,144
967,phrases,144
968,dates,143
969,hear,143
970,makes,143
971,longer,143
972,key,143
973,groups,143
974,six,143
975,properties,143
976,sites,143
977,proposed,142
978,exactly,142
979,comparison,142
980,allow,142
981,multilingual,141
982,public,141
983,evolution,141
984,shipping,141
985,snow,141
986,guide,141
987,computation,141
988,di,141
989,recently,140
990,al,140
991,points,140
992,bilingual,140
993,road,140
994,regarding,140
995,sending,140
996,cover,139
997,romance,139
998,months,139
999,result,139
1000,professional,139
