rank,word,training_frequency
203,orders,481
204,home,480
205,technology,480
206,f,479
207,social,476
208,line,475
209,american,474
210,reports,474
211,least,473
212,provide,473
213,important,472
214,volume,468
215,applications,467
216,press,464
217,participants,460
218,august,460
219,since,458
220,held,457
221,mailing,456
222,ca,454
223,given,454
224,european,454
225,st,454
226,working,454
227,break,454
228,linguist,453
229,june,451
230,via,448
231,read,447
232,communication,445
233,help,445
234,pages,445
235,course,444
236,letter,444
237,per,444
238,did,444
239,example,443
240,sessions,442
241,position,440
242,et,437
243,message,437
244,syntactic,436
245,topics,435
246,authors,434
247,credit,433
248,student,432
249,anyone,432
250,a,432
251,card,432
252,type,430
253,ll,430
254,germany,430
255,japanese,430
256,human,428
257,programme,427
258,area,427
259,reference,423
260,however,422
261,box,422
262,above,422
263,members,420
264,minutes,420
265,point,420
266,field,419
267,semantic,417
268,question,415
269,days,414
270,teaching,413
271,published,413
272,theoretical,413
273,might,412
274,electronic,412
275,under,412
276,march,411
277,canada,409
278,several,408
279,september,407
280,service,405
281,while,404
282,experience,403
283,either,401
284,linguists,401
285,examples,401
286,present,401
287,note,400
288,references,400
289,making,400
290,long,399
291,meaning,397
292,found,396
293,areas,396
294,four,395
295,copies,394
296,few,392
297,another,391
298,back,390
299,why,386
300,follow,384
301,account,383
302,verb,383
303,let,383
304,names,383
305,w,380
306,accepted,380
307,price,378
308,benjamins,378
309,aspects,377
310,journal,373
311,submit,373
312,society,372
313,current,372
314,en,371
315,right,371
316,july,370
317,context,368
318,summary,368
319,thanks,367
320,marketing,365
321,particular,364
322,des,363
323,without,363
324,morphology,363
325,york,362
326,city,361
327,whether,360
328,section,359
329,national,359
330,main,359
331,topic,358
332,france,358
333,focus,357
334,limited,356
335,little,355
336,machine,354
337,single,352
338,final,352
339,review,352
340,various,351
341,college,351
342,april,351
343,set,351
344,native,351
345,programs,350
346,group,350
347,still,350
348,week,350
349,issue,349
350,specific,348
351,methods,348
352,approach,346
353,major,345
354,forms,344
355,nl,344
356,proceedings,342
357,resources,341
358,spoken,341
359,links,341
360,bulk,340
361,david,339
362,multi,339
363,fee,338
364,great,338
365,education,337
366,details,336
367,y,336
368,cost,336
369,ve,336
370,ed,335
371,le,335
372,results,335
373,written,332
374,others,330
375,approaches,329
376,start,329
377,applied,329
378,meeting,329
379,plus,329
380,again,328
381,opportunity,327
382,cd,325
383,chinese,325
384,today,324
385,less,323
386,history,323
387,works,323
388,london,323
389,affiliation,321
390,corpus,321
391,evaluation,320
392,problem,319
393,lists,318
394,logic,317
395,researchers,316
396,person,316
397,association,315
398,proposals,315
399,post,314
400,due,314
401,easy,314
402,together,314
403,fact,313
404,grammatical,311
405,historical,308
406,rather,308
407,sure,308
408,required,308
409,formal,307
410,always,307
411,movement,306
412,really,306
413,original,305
414,old,304
415,co,304
416,professor,303
417,center,303
418,off,303
419,series,302
420,format,302
421,problems,301
422,offer,301
423,process,301
424,japan,301
425,writing,300
426,evidence,300
427,coffee,299
428,until,299
429,submitted,299
430,reading,298
431,california,298
432,modern,297
433,recent,297
434,speaker,297
435,life,297
436,thank,296
437,der,296
438,never,293
439,presentation,293
440,content,293
441,mit,293
442,comparative,293
443,acl,291
444,hard,290
445,version,290
446,future,290
447,net,290
448,october,289
449,length,289
450,van,287
451,wide,284
452,next,284
453,lunch,284
454,complete,283
455,local,283
456,cambridge,282
457,standard,282
458,netherlands,282
459,search,281
460,books,280
461,dept,279
462,symposium,279
463,support,278
464,texts,278
465,children,278
466,better,278
467,end,278
468,phonological,278
469,application,277
470,academic,277
471,ever,277
472,paris,276
473,seems,276
474,simple,276
475,features,276
476,product,276
477,pm,276
478,code,276
479,remove,276
480,term,275
481,short,274
482,role,274
483,hotel,274
484,les,274
485,file,274
486,additional,274
487,real,274
488,directory,274
489,down,273
490,query,273
491,project,273
492,publications,272
493,view,272
494,cs,272
495,especially,271
496,access,271
497,office,270
498,too,269
499,room,268
500,terms,268
