rank,word,training_frequency
1,is,11728
2,are,6448
3,university,5980
4,language,5891
5,s,5537
6,e,3847
7,linguistics,3119
8,mail,3004
9,information,2996
10,de,2753
11,one,2659
12,conference,2602
13,papers,2439
14,d,2254
15,t,2218
16,http,2136
17,languages,2108
18,please,2070
19,english,2066
20,address,1937
21,email,1887
22,has,1824
23,workshop,1798
24,fax,1787
25,was,1785
26,our,1773
27,n,1770
28,edu,1766
29,www,1704
30,research,1660
31,order,1509
32,m,1482
33,program,1468
34,linguistic,1412
35,us,1408
36,name,1384
37,send,1378
38,first,1341
39,paper,1319
40,call,1294
41,work,1259
42,uk,1235
43,com,1193
44,list,1187
45,two,1185
46,l,1161
47,th,1147
48,theory,1143
49,o,1128
50,free,1109
