rank,word,training_frequency
1,language,7844
2,university,5641
3,s,5458
4,e,3905
5,mail,3310
6,linguistic,3127
7,information,2730
8,de,2712
9,one,2697
10,address,2530
11,conference,2405
12,t,2226
13,english,2183
14,please,2031
15,order,1996
16,work,1993
17,send,1965
18,include,1906
19,http,1902
20,n,1858
21,workshop,1823
22,word,1759
23,d,1719
24,program,1709
25,edu,1701
26,paper,1696
27,our,1679
28,name,1666
29,list,1650
30,research,1648
31,fax,1635
32,follow,1613
33,email,1585
34,system,1523
35,www,1508
36,m,1485
37,call,1460
38,papers,1418
39,us,1417
40,report,1407
41,c,1395
42,interest,1357
43,book,1342
44,study,1296
45,first,1288
46,form,1266
47,abstract,1222
48,number,1210
49,uk,1203
50,two,1191
51,theory,1185
52,linguistics,1181
53,receive,1155
54,submission,1132
55,com,1123
56,l,1109
57,case,1082
58,o,1075
59,speech,1075
60,text,1068
61,grammar,1064
62,session,1063
63,process,1061
64,available,1050
65,u,1047
66,free,1035
67,state,1027
68,p,1019
69,th,1012
70,page,1008
71,web,994
72,science,992
73,question,989
74,many,970
75,b,965
76,usa,949
77,contact,948
78,registration,947
79,each,947
80,day,945
81,write,940
82,h,917
83,linguist,916
84,between,912
85,student,907
86,issue,905
87,department,903
88,base,899
89,speaker,898
90,ac,897
91,g,895
92,analysis,885
93,computer,872
94,author,869
95,international,864
96,here,855
97,most,854
98,copy,854
99,provide,851
100,site,851
