rank,word,training_frequency
1,language,7920
2,s,5590
3,university,5577
4,e,3954
5,mail,3410
6,linguistic,3179
7,de,2904
8,one,2761
9,information,2760
10,address,2726
11,conference,2458
12,t,2178
13,d,2141
14,english,2117
15,send,2117
16,order,2112
17,please,2022
18,work,2003
19,include,1973
20,http,1966
21,program,1876
22,email,1872
23,n,1854
24,edu,1746
25,paper,1737
26,our,1731
27,workshop,1730
28,fax,1721
29,name,1719
30,word,1686
31,list,1680
32,research,1614
33,follow,1606
34,www,1581
35,m,1555
36,call,1524
37,system,1515
38,papers,1497
39,us,1418
40,report,1396
41,interest,1373
42,abstract,1370
43,study,1357
44,book,1351
45,c,1339
46,theory,1330
47,first,1286
48,form,1269
49,number,1240
50,receive,1239
51,linguistics,1207
52,com,1183
53,two,1176
54,uk,1150
55,l,1121
56,submission,1110
57,session,1109
58,free,1096
59,u,1074
60,p,1072
61,text,1068
62,speech,1057
63,th,1052
64,page,1046
65,grammar,1045
66,available,1033
67,state,1033
68,o,1027
69,process,1025
70,web,1022
71,day,1015
72,many,997
73,science,997
74,student,996
75,each,987
76,usa,977
77,issue,968
78,case,964
79,question,962
80,contact,956
81,b,956
82,registration,952
83,write,938
84,between,938
85,author,930
86,h,915
87,department,913
88,g,907
89,money,904
90,computer,903
91,linguist,902
92,speaker,898
93,base,894
94,analysis,893
95,provide,890
96,most,883
97,ac,873
98,copy,871
99,international,870
100,structure,868
101,over,852
102,syntax,851
103,site,849
104,those,840
105,j,832
106,john,830
107,here,820
108,area,817
109,r,813
110,reference,812
111,discourse,811
112,need,811
113,world,806
114,present,805
115,example,803
116,discussion,802
117,learn,789
118,different,777
119,must,768
120,even,759
121,la,759
122,part,758
123,business,754
124,change,736
125,both,727
126,check,724
127,internet,722
128,where,714
129,application,713
130,phone,713
131,special,712
132,want,712
133,place,711
134,invite,711
135,course,707
136,topic,703
137,subject,698
138,x,692
139,read,690
140,below,683
141,approach,682
142,second,678
143,etc,670
144,v,669
145,further,663
146,type,662
147,level,659
148,publish,655
149,much,653
150,submit,653
151,pp,650
152,teach,649
153,semantic,644
154,software,640
155,offer,637
156,school,636
157,acquisition,636
158,re,633
159,before,633
160,general,632
161,within,631
162,letter,624
163,after,617
164,title,615
165,technology,614
166,same,609
167,problem,608
168,development,605
169,translation,605
170,post,602
171,point,602
172,html,598
173,non,597
174,week,596
175,note,593
176,line,586
177,datum,586
178,relate,585
179,committee,583
180,model,578
181,speak,573
182,institute,573
183,review,572
184,service,567
185,natural,564
186,start,563
187,show,563
188,aspect,562
189,phonology,562
190,field,561
191,thank,560
192,message,558
193,cognitive,557
194,german,555
195,break,555
196,tel,546
197,through,546
198,hold,546
199,ed,545
200,position,543
201,le,541
202,verb,540
203,three,538
204,minute,538
205,american,538
206,chair,538
207,help,536
208,method,534
209,term,533
210,detail,531
211,fee,530
212,volume,525
213,file,525
214,knowledge,525
215,best,525
216,communication,523
217,lexical,523
218,f,522
219,possible,520
220,member,519
221,mean,519
222,k,516
223,home,515
224,card,513
225,experience,511
226,publication,511
227,focus,511
228,deadline,511
229,accept,511
230,press,510
231,french,508
232,price,507
233,feature,506
234,result,505
235,account,502
236,apply,501
237,computational,501
238,group,500
239,full,499
240,presentation,499
241,dr,498
242,ask,497
243,context,495
244,participant,494
245,per,490
246,own,490
247,market,487
248,link,486
249,seem,482
250,credit,482
251,spanish,479
252,every,476
253,human,476
254,st,475
255,talk,475
256,product,475
257,construction,470
258,ca,466
259,response,465
260,date,464
261,june,461
262,august,461
263,european,459
264,et,458
265,resource,457
266,social,456
267,least,453
268,require,450
269,cost,450
270,child,449
271,set,449
272,japanese,449
273,pay,446
274,request,445
275,since,445
276,mark,445
277,meet,444
278,important,444
279,syntactic,441
280,is,439
281,box,436
282,journal,435
283,remove,429
284,understand,424
285,york,424
286,proposal,420
287,tell,419
288,sentence,418
289,ll,417
290,above,417
291,germany,417
292,corpus,416
293,a,416
294,section,412
295,rule,412
296,september,411
297,hour,408
298,person,408
299,however,407
300,w,405
301,canada,402
302,back,402
303,open,401
304,theoretical,401
305,july,400
306,vium,399
307,contain,399
308,opportunity,399
309,support,395
310,semantics,395
311,programme,395
312,advance,395
313,anyone,393
314,while,393
315,summary,392
316,benjamin,392
317,consider,391
318,several,391
319,either,390
320,limit,390
321,let,389
322,few,388
323,article,388
324,fact,387
325,long,387
326,project,386
327,right,386
328,society,384
329,version,384
330,why,380
331,view,379
332,particular,377
333,en,376
334,another,376
335,content,376
336,room,375
337,current,375
338,evaluation,374
339,national,373
340,under,372
341,develop,370
342,machine,370
343,end,369
344,logic,368
345,try,368
346,electronic,368
347,vowel,368
348,single,367
349,four,367
350,sound,367
351,little,366
352,format,366
353,nl,366
354,education,365
355,cd,365
356,constraint,365
357,add,364
358,college,363
359,sign,362
360,win,361
361,complete,360
362,main,360
363,theme,359
364,hotel,359
365,standard,359
366,wish,358
367,description,358
368,city,357
369,thing,357
370,morphology,357
371,major,355
372,plan,355
373,france,355
374,great,351
375,native,351
376,final,350
377,representation,350
378,without,349
379,discuss,348
380,various,348
381,dialect,347
382,company,347
383,query,346
384,lunch,346
385,search,343
386,center,343
387,individual,343
388,march,342
389,affiliation,341
390,whether,341
391,still,341
392,y,338
393,ve,338
394,reason,337
395,code,337
396,source,336
397,less,335
398,history,334
399,month,334
400,become,333
401,million,333
402,today,332
403,pragmatic,330
404,specific,330
405,david,328
406,coffee,327
407,grammatical,327
408,teacher,325
409,answer,325
410,researcher,325
411,london,325
412,reply,324
413,organize,322
414,build,320
415,plus,320
416,association,319
417,academic,319
418,allow,319
419,formal,319
420,life,317
421,der,317
422,van,316
423,wide,315
424,involve,315
425,rather,314
426,editor,314
427,bulk,314
428,historical,313
429,comparative,313
430,directory,313
431,again,312
432,leave,312
433,hear,311
434,april,311
435,perspective,311
436,cover,310
437,october,310
438,symposium,310
439,chinese,310
440,professor,309
441,access,309
442,role,308
443,design,308
444,old,308
445,contribution,307
446,original,307
447,netherland,307
448,office,306
449,idea,306
450,modern,305
451,better,305
452,evidence,305
453,live,305
454,bring,303
455,really,303
456,put,302
457,kind,302
458,material,302
459,together,302
460,dept,301
461,phonological,301
462,tutorial,301
463,begin,300
464,off,300
465,co,300
466,pattern,299
467,californium,299
468,relation,298
469,visit,297
470,recent,297
471,argument,297
472,future,297
473,never,296
474,believe,296
475,user,296
476,au,295
477,rate,295
478,japan,294
479,mit,293
480,sell,293
481,due,291
482,real,291
483,lexicon,291
484,movement,291
485,sure,290
486,interaction,290
487,deal,289
488,welcome,289
489,appear,289
490,until,289
491,easy,289
492,net,289
493,culture,288
494,centre,287
495,phenomenon,287
496,domain,287
497,tool,287
498,cambridge,286
499,concern,286
500,noun,286
