rank,word,training_frequency
1,language,7872
2,s,5703
3,university,5589
4,e,4025
5,mail,3524
6,linguistic,3142
7,one,2890
8,address,2880
9,de,2849
10,information,2839
11,conference,2356
12,t,2323
13,send,2248
14,order,2248
15,d,2242
16,please,2109
17,english,2092
18,work,2087
19,include,2060
20,email,2004
21,n,1951
22,program,1924
23,paper,1907
24,name,1846
25,workshop,1843
26,http,1832
27,edu,1814
28,list,1801
29,word,1793
30,our,1759
31,fax,1725
32,follow,1683
33,research,1649
34,papers,1593
35,report,1545
36,call,1540
37,system,1498
38,m,1496
39,www,1482
40,abstract,1450
41,interest,1406
42,us,1393
43,c,1375
44,form,1338
45,submission,1331
46,first,1319
47,receive,1304
48,study,1290
49,theory,1277
50,book,1276
51,number,1276
52,two,1242
53,uk,1175
54,linguistics,1171
55,session,1140
56,free,1133
57,page,1109
58,l,1108
59,o,1100
60,text,1090
61,case,1066
62,grammar,1052
63,speech,1049
64,com,1048
65,th,1042
66,each,1040
67,process,1038
68,state,1034
69,available,1023
70,p,1019
71,web,1013
72,science,1012
73,u,1007
74,question,1006
75,many,1005
76,author,1004
77,student,984
78,day,983
79,copy,970
80,write,969
81,usa,966
82,issue,964
83,between,960
84,money,939
85,b,937
86,g,933
87,linguist,926
88,computer,923
89,base,918
90,most,911
91,analysis,906
92,over,905
93,registration,904
94,speaker,903
95,ac,898
96,provide,893
97,contact,891
98,those,889
99,international,887
100,department,885
