rank,word,training_frequency
1,language,8105
2,university,6122
3,s,5648
4,e,4070
5,mail,3672
6,linguistic,3368
7,de,3084
8,information,3050
9,address,2963
10,one,2844
11,conference,2826
12,order,2308
13,send,2269
14,d,2251
15,please,2228
16,t,2217
17,include,2171
18,workshop,2167
19,work,2088
20,paper,2085
21,email,2038
22,http,2017
23,program,1962
24,english,1915
25,name,1851
26,fax,1848
27,n,1847
28,papers,1812
29,word,1739
30,our,1713
31,follow,1702
32,research,1701
33,list,1696
34,edu,1680
35,call,1658
36,abstract,1629
37,www,1626
38,system,1609
39,report,1576
40,m,1558
41,us,1466
42,submission,1454
43,book,1439
44,c,1422
45,study,1400
46,theory,1389
47,first,1384
48,interest,1376
49,form,1360
50,session,1334
