rank,word,training_frequency
511,lot,280
512,literature,279
513,pre,279
514,telephone,279
515,van,279
516,historical,278
517,visit,277
518,though,277
519,bank,276
520,indicate,276
521,phonological,276
522,share,276
523,payment,275
524,keep,275
525,style,274
526,short,274
527,principle,274
528,difference,274
529,instruction,274
530,select,274
531,later,273
532,mit,273
533,pattern,271
534,large,271
535,live,271
536,able,270
537,class,270
538,especially,270
539,effect,269
540,local,269
541,far,269
542,family,269
543,michael,268
544,around,267
545,culture,267
546,robert,267
547,summer,267
548,past,267
549,package,267
550,perspective,266
551,sense,264
552,relevant,264
553,something,263
554,simply,263
555,direct,262
556,expect,262
557,cannot,262
558,sociolinguistic,261
559,high,261
560,oxford,261
561,cross,260
562,comment,260
563,job,259
564,announcement,259
565,notification,259
566,participate,258
567,assume,258
568,advertise,258
569,interpretation,257
570,chapter,257
571,south,256
572,encourage,255
573,january,255
574,return,254
575,russian,254
576,head,253
577,acceptance,253
578,exist,253
579,click,253
580,common,252
581,ready,252
582,income,252
583,already,251
584,total,250
585,run,250
586,prof,250
587,event,250
588,alway,250
589,pm,250
590,nlp,250
591,accommodation,249
592,range,248
593,propose,247
594,amount,247
595,variety,246
596,small,245
597,train,245
598,organizer,245
599,database,245
600,index,245
601,cash,245
602,multi,245
603,suggest,244
604,february,243
605,dialogue,243
606,phonetic,242
607,poster,242
608,pari,241
609,basis,241
610,buy,241
611,community,240
612,hand,240
613,organization,240
614,save,240
615,although,239
616,early,239
617,foreign,238
618,means,238
619,introduction,238
620,document,238
621,technical,238
622,peter,237
623,clause,237
624,continue,237
625,october,236
626,function,236
627,paul,236
628,north,235
629,december,235
630,once,235
631,remember,235
632,der,235
633,among,234
634,du,233
635,express,232
636,thus,231
637,mind,231
638,universite,230
639,regard,230
640,org,230
641,join,230
642,register,229
643,control,229
644,personal,228
645,step,228
646,are,226
647,washington,226
648,functional,225
649,korean,224
650,ago,223
651,directly,222
652,vol,222
653,matter,222
654,friend,222
655,expression,222
656,travel,222
657,quite,221
658,degree,221
659,yet,221
660,dollar,221
661,space,221
662,berlin,221
663,addition,220
664,annual,220
665,amsterdam,219
666,graduate,219
667,uni,219
668,refer,219
669,soon,219
670,chomsky,218
671,intelligence,218
672,associate,218
673,on,217
674,lead,217
675,create,217
676,basic,216
677,close,215
678,success,215
679,ftp,215
680,lose,214
681,america,214
682,lecture,214
683,regular,214
684,financial,214
685,cultural,213
686,record,213
687,stanford,212
688,video,211
689,framework,210
690,self,209
691,pronoun,209
692,raise,209
693,variation,209
694,game,209
695,proceedings,209
696,toward,209
697,art,208
698,double,207
699,charge,207
700,stop,207
701,century,207
702,fr,207
703,relationship,206
704,ship,206
705,whole,206
706,along,205
707,represent,205
708,someone,205
709,certain,204
710,technique,204
711,network,204
712,italy,204
713,bill,203
714,inc,203
715,recognition,202
716,nbsp,202
717,hall,201
718,play,201
719,during,201
720,announce,201
721,separate,201
722,often,199
723,wh,199
724,else,199
725,nd,198
726,morphological,198
727,intend,198
728,participation,197
729,faculty,197
730,initial,197
731,west,197
732,series,196
733,clear,196
734,univ,196
735,everyone,196
736,five,196
737,guide,196
738,practice,195
739,prefer,195
740,ad,194
741,test,194
742,purchase,194
743,friday,193
744,edinburgh,193
745,legal,193
746,explain,193
747,actually,193
748,georgetown,193
749,richard,192
750,william,192
751,voice,192
752,extend,192
753,perhap,191
754,november,191
755,thousand,191
756,artificial,191
757,forum,191
758,parallel,191
759,generation,190
760,turn,190
761,parse,190
762,europe,189
763,ling,189
764,feel,189
765,central,189
766,panel,189
767,anything,187
768,nothing,187
769,respond,187
770,choose,187
771,sale,187
772,attention,186
773,happen,186
774,info,186
775,street,186
776,figure,186
777,dear,186
778,latin,186
779,universal,185
780,postal,185
781,interface,185
782,property,185
783,retrieval,184
784,scientific,184
785,website,184
786,server,183
787,terminology,183
788,anonymous,183
789,background,183
790,url,183
791,ffa,183
792,attend,182
793,dan,182
794,romance,181
795,status,181
796,guarantee,181
797,top,181
798,il,180
799,publisher,180
800,discipline,180
801,tense,180
802,online,180
803,dutch,179
804,similar,179
805,syllable,179
806,can,179
807,comparison,179
808,identify,179
809,spain,179
810,item,178
811,nature,178
812,typology,178
813,congress,178
814,mt,178
815,ph,177
816,situation,177
817,adult,177
818,fund,177
819,drive,177
820,third,176
821,san,176
822,effort,176
823,decide,176
824,goal,176
825,potential,176
826,value,175
827,east,175
828,philosophy,175
829,concept,175
830,reader,174
831,handle,174
832,und,174
833,gruyter,173
834,multiple,173
835,hope,172
836,engineer,172
837,quality,172
838,latex,172
839,cloth,172
840,ii,171
841,complex,170
842,across,170
843,arabic,170
844,font,170
845,jame,169
846,condition,169
847,appropriate,168
848,distribute,168
849,activity,167
850,requirement,167
851,ability,167
852,reach,167
853,against,167
854,agreement,167
855,utrecht,167
856,produce,166
857,lo,165
858,dissertation,165
859,consonant,165
860,professional,165
861,statement,164
862,candidate,164
863,house,164
864,woman,164
865,probably,164
866,inquiry,163
867,consist,163
868,half,163
869,distinction,163
870,compare,163
871,increase,163
872,virtual,163
873,isbn,162
874,enough,162
875,ma,162
876,connection,162
877,hypothesis,162
878,camera,162
879,schedule,162
880,immediately,162
881,colloquium,162
882,plenary,162
883,australium,161
884,un,161
885,explore,161
886,true,161
887,six,161
888,martin,160
889,successful,160
890,mary,160
891,psychology,160
892,manchester,160
893,verbal,160
894,rd,159
895,argue,159
896,period,159
897,away,159
898,mouton,159
899,action,159
900,character,159
901,useful,158
902,ny,158
903,establish,158
904,contribute,158
905,table,158
906,montreal,157
907,al,157
908,age,157
909,occur,157
910,deat,156
911,shift,156
912,earn,156
913,greek,155
914,exactly,155
915,pass,155
916,purpose,155
917,currently,154
918,dinner,154
919,fill,154
920,obtain,154
921,notion,154
922,prove,154
923,automatic,154
924,indiana,153
925,sex,153
926,england,153
927,asian,153
928,berkeley,152
929,se,152
930,generate,152
931,maria,152
932,fall,152
933,modal,152
934,aol,152
935,particularly,151
936,track,151
937,jan,151
938,production,151
939,floodgate,151
940,transfer,150
941,therefore,150
942,finally,150
943,element,150
944,explanation,150
945,label,150
946,error,150
947,texa,149
948,po,148
949,unite,148
950,influence,148
951,power,148
952,marker,148
953,road,148
954,key,148
955,chance,148
956,recently,147
957,longer,147
958,seminar,147
959,gender,147
960,creole,147
961,necessary,147
962,attempt,146
963,yes,146
964,collection,146
965,wednesday,145
966,psycholinguistic,145
967,british,145
968,upon,145
969,clearly,145
970,compound,145
971,ye,145
972,pa,145
973,library,144
974,perception,144
975,enclose,143
976,determine,143
977,size,143
978,previous,143
979,computation,143
980,sample,142
981,relative,142
982,origin,142
983,rest,142
984,contrast,142
985,compute,142
986,environment,142
987,anywhere,142
988,slavic,142
989,htm,142
990,southern,141
991,almost,141
992,pronunciation,141
993,saturday,141
994,risk,141
995,act,141
996,sum,141
997,prepare,140
998,seek,140
999,particle,140
1000,notice,140
