rank,word,training_frequency
1,language,7872
2,s,5703
3,university,5589
4,e,4025
5,mail,3524
6,linguistic,3142
7,one,2890
8,address,2880
9,de,2849
10,information,2839
11,conference,2356
12,t,2323
13,send,2248
14,order,2248
15,d,2242
16,please,2109
17,english,2092
18,work,2087
19,include,2060
20,email,2004
21,n,1951
22,program,1924
23,paper,1907
24,name,1846
25,workshop,1843
26,http,1832
27,edu,1814
28,list,1801
29,word,1793
30,our,1759
31,fax,1725
32,follow,1683
33,research,1649
34,papers,1593
35,report,1545
36,call,1540
37,system,1498
38,m,1496
39,www,1482
40,abstract,1450
41,interest,1406
42,us,1393
43,c,1375
44,form,1338
45,submission,1331
46,first,1319
47,receive,1304
48,study,1290
49,theory,1277
50,book,1276
