rank,word,training_frequency
1,language,7612
2,s,5609
3,university,5291
4,e,3932
5,mail,3496
6,linguistic,3168
7,de,2885
8,one,2837
9,address,2811
10,information,2679
11,t,2306
12,conference,2273
13,order,2245
14,d,2238
15,send,2234
16,english,2121
17,work,2074
18,please,2026
19,include,1995
20,email,1981
21,n,1972
22,program,1935
23,paper,1834
24,name,1812
25,http,1790
26,list,1781
27,edu,1752
28,word,1732
29,workshop,1724
30,our,1713
31,follow,1648
32,fax,1644
33,report,1634
34,research,1581
35,call,1534
36,papers,1512
37,m,1504
38,system,1484
39,www,1423
40,abstract,1410
41,us,1369
42,interest,1343
43,receive,1318
44,c,1305
45,form,1297
46,first,1290
47,theory,1267
48,study,1261
49,book,1245
50,number,1238
