rank,word,training_frequency
255,corpus,474
256,least,473
257,volume,473
258,talk,473
259,ca,471
260,european,465
261,set,464
262,cost,463
263,date,462
264,response,461
265,august,460
266,since,458
267,product,458
268,meet,457
269,st,457
270,request,455
271,june,451
272,resource,446
273,credit,446
274,per,445
275,section,445
276,child,442
277,et,440
278,construction,439
279,box,439
280,proposal,437
281,syntactic,436
282,pay,436
283,a,434
284,anyone,432
285,ll,430
286,germany,430
287,japanese,430
288,programme,427
289,journal,424
290,however,422
291,electronic,422
292,above,422
293,limit,421
294,understand,420
295,rule,419
296,sentence,418
297,is,415
298,remove,415
299,theoretical,413
300,under,412
301,march,411
302,version,410
303,canada,409
304,format,409
305,several,408
306,september,407
307,back,406
308,opportunity,406
309,vium,405
310,tell,405
311,consider,404
312,semantics,404
313,hour,404
314,while,404
315,summary,403
316,either,401
317,long,399
318,open,398
319,contain,397
320,society,395
321,let,395
322,four,395
323,project,393
324,support,392
325,few,392
326,another,392
327,person,392
328,try,391
329,right,390
330,city,387
331,why,387
332,plan,387
333,fact,385
334,room,383
335,article,383
336,thing,382
337,dialect,382
338,w,381
339,content,379
340,machine,379
341,benjamin,379
342,advance,375
343,current,374
344,wish,371
345,view,371
346,en,370
347,july,370
348,vowel,369
349,end,367
350,description,367
351,object,366
352,morphology,365
353,france,365
354,logic,364
355,particular,364
356,representation,364
357,without,363
358,york,362
359,college,361
360,theme,360
361,whether,360
362,reason,360
363,develop,360
364,tutorial,360
365,major,359
366,complete,359
367,national,359
368,main,359
369,sound,359
370,native,356
371,source,355
372,little,355
373,discuss,354
374,single,354
375,query,353
376,final,352
377,various,351
378,april,351
379,organize,351
380,standard,350
381,still,350
382,allow,350
383,specific,349
384,add,349
385,sign,348
386,code,347
387,become,346
388,researcher,346
389,affiliation,344
390,nl,344
391,bulk,344
392,hotel,343
393,david,341
394,search,341
395,lunch,339
396,constraint,338
397,great,338
398,education,337
399,center,337
400,y,336
401,ve,336
402,win,336
403,evaluation,334
404,association,334
405,movement,333
406,individual,332
407,involve,330
408,reply,329
409,plus,329
410,user,329
411,history,328
412,again,328
413,pragmatic,327
414,role,327
415,bring,327
416,today,327
417,cd,325
418,chinese,325
419,cover,323
420,less,323
421,month,323
422,london,323
423,appear,322
424,symposium,322
425,leave,321
426,life,320
427,idea,319
428,due,315
429,access,315
430,teacher,314
431,argument,314
432,easy,314
433,together,314
434,live,314
435,hard,313
436,phenomenon,311
437,hear,311
438,grammatical,311
439,contribution,311
440,original,311
441,evidence,311
442,professor,310
443,old,310
444,kind,310
445,material,309
446,historical,308
447,rather,308
448,sure,308
449,rate,308
450,formal,307
451,really,306
452,off,305
453,comparative,305
454,net,304
455,build,303
456,co,303
457,directory,303
458,chapter,302
459,future,302
460,office,301
461,answer,301
462,interpretation,301
463,japan,301
464,coffee,300
465,recent,300
466,modern,299
467,until,299
468,put,298
469,perspective,298
470,relation,297
471,welcome,296
472,concern,296
473,phrase,296
474,der,296
475,academic,294
476,never,293
477,dept,293
478,californium,293
479,mit,293
480,tool,292
481,interaction,292
482,million,292
483,length,291
484,company,291
485,acl,291
486,visit,289
487,october,289
488,man,289
489,van,289
490,family,288
491,claim,287
492,lexicon,287
493,domain,286
494,pattern,286
495,noun,286
496,event,286
497,mention,285
498,category,285
499,wide,284
500,next,284
501,begin,284
502,local,284
503,cambridge,282
504,editor,282
505,deal,281
506,believe,280
507,country,280
508,down,279
509,robert,279
510,print,279
511,real,279
512,phonological,279
513,design,278
514,better,278
515,share,278
516,describe,278
517,ever,278
518,literature,277
519,lot,277
520,principle,277
521,class,277
522,centre,276
523,culture,276
524,simple,276
525,sell,276
526,pm,276
527,netherland,276
528,bank,275
529,move,275
530,short,274
531,additional,274
532,aim,273
533,introduction,273
534,accommodation,272
535,especially,271
536,payment,270
537,telephone,270
538,effect,270
539,too,269
540,style,266
541,large,266
542,south,265
543,prof,265
544,select,265
545,click,265
546,relevant,264
547,later,264
548,keep,264
549,participate,262
550,able,262
551,au,262
552,direct,261
553,difference,261
554,indicate,260
555,comment,260
556,assume,260
557,instruction,260
558,pre,259
559,functional,259
560,high,258
561,announcement,258
562,index,258
563,expect,257
564,michael,256
565,around,256
566,technical,256
567,mt,256
568,dictionary,255
569,register,254
570,january,254
571,common,254
572,far,254
573,simply,254
574,variety,254
575,return,252
576,package,252
577,north,251
578,cross,251
579,cannot,251
580,head,251
581,february,250
582,phonetic,250
583,paul,250
584,multi,250
585,ready,250
586,save,250
587,advertise,250
588,pari,249
589,encourage,248
590,acceptance,248
591,income,248
592,early,247
593,already,247
594,december,246
595,run,246
596,past,246
597,notification,246
598,sense,245
599,poster,245
600,something,245
601,organization,245
602,community,244
603,continue,244
604,job,243
605,summer,243
606,function,242
607,nlp,242
608,basis,241
609,thus,240
610,propose,240
611,though,240
612,peter,239
613,hand,239
614,cash,238
615,join,238
616,step,237
617,und,237
618,total,236
619,once,235
620,technique,235
621,russian,235
622,small,234
623,range,234
624,org,234
625,buy,233
626,means,233
627,amount,233
628,exist,232
629,america,231
630,dialogue,231
631,sociolinguistic,230
632,korean,230
633,november,230
634,oxford,230
635,among,230
636,database,230
637,intelligence,230
638,space,230
639,cultural,229
640,although,229
641,lead,229
642,alway,229
643,variation,228
644,washington,228
645,suggest,227
646,lecture,227
647,regard,227
648,foreign,225
649,stanford,224
650,friend,224
651,control,223
652,document,223
653,uni,222
654,financial,222
655,mind,221
656,remember,221
657,clause,221
658,berlin,221
659,amsterdam,220
660,express,220
661,ftp,220
662,italy,220
663,directly,219
664,framework,219
665,are,218
666,soon,218
667,organizer,216
668,record,216
669,universal,216
670,refer,216
671,toward,216
672,travel,216
673,video,216
674,bill,215
675,fr,215
676,relationship,214
677,double,214
678,train,213
679,personal,213
680,parallel,213
681,quite,212
682,graduate,212
683,participation,212
684,on,212
685,addition,212
686,represent,212
687,art,212
688,friday,211
689,matter,211
690,play,211
691,guide,211
692,basic,210
693,success,210
694,raise,209
695,associate,209
696,ago,208
697,stop,208
698,regular,208
699,interface,208
700,whole,207
701,panel,207
702,chomsky,206
703,annual,206
704,cloth,206
705,series,205
706,yet,205
707,pronoun,205
708,vol,205
709,during,204
710,close,204
711,charge,203
712,create,203
713,nbsp,203
714,lose,202
715,morphological,202
716,ling,201
717,game,201
718,test,201
719,intend,201
720,west,201
721,nd,200
722,initial,200
723,network,200
724,legal,199
725,degree,198
726,dollar,198
727,self,197
728,univ,197
729,announce,197
730,artificial,197
731,edinburgh,196
732,certain,196
733,someone,196
734,extend,196
735,proceedings,196
736,concept,196
737,expression,196
738,along,195
739,wh,195
740,info,195
741,often,194
742,separate,194
743,europe,193
744,adult,193
745,handle,193
746,georgetown,193
747,dan,192
748,clear,192
749,ii,192
750,century,192
751,website,192
752,texa,191
753,terminology,191
754,du,191
755,perhap,190
756,william,190
757,everyone,190
758,five,190
759,central,190
760,multiple,190
761,choose,189
762,item,188
763,il,188
764,ad,188
765,ship,188
766,forum,188
767,latin,188
768,guarantee,188
769,faculty,187
770,background,187
771,recognition,187
772,property,187
773,comparison,186
774,philosophy,186
775,inc,186
776,attention,185
777,explain,185
778,actually,185
779,url,185
780,hall,184
781,thousand,184
782,third,183
783,server,183
784,nothing,183
785,respond,183
786,street,183
787,online,183
788,ffa,183
789,scientific,181
790,camera,181
791,anonymous,180
792,top,180
793,romance,179
794,similar,179
795,discipline,179
796,practice,178
797,richard,178
798,syllable,178
799,purchase,178
800,anything,177
801,nature,177
802,turn,177
803,sex,177
804,voice,177
805,feel,177
806,task,177
807,prefer,176
808,universite,176
809,isbn,176
810,postal,176
811,action,176
812,half,175
813,status,175
814,jame,175
815,parse,175
816,consonant,174
817,retrieval,174
818,professional,174
819,publisher,174
820,else,174
821,dear,174
822,drive,174
823,sale,174
824,dutch,173
825,attend,173
826,plenary,173
827,happen,172
828,goal,172
829,quality,172
830,potential,172
831,identify,172
832,can,171
833,reach,171
834,consist,170
835,psychology,170
836,decide,170
837,across,170
838,gender,170
839,engineer,170
840,martin,169
841,rest,169
842,hypothesis,169
843,schedule,169
844,ph,168
845,hope,168
846,fund,168
847,figure,167
848,house,166
849,generation,166
850,situation,166
851,track,166
852,colloquium,166
853,statement,165
854,complex,165
855,east,165
856,appropriate,165
857,san,165
858,typology,165
859,argue,165
860,gruyter,165
861,lo,164
862,requirement,164
863,dissertation,164
864,se,164
865,woman,164
866,value,163
867,australium,163
868,po,163
869,condition,163
870,conceptual,163
871,against,163
872,error,163
873,enough,162
874,greek,162
875,reader,162
876,agreement,162
877,font,162
878,ny,161
879,probably,161
880,compute,161
881,period,161
882,connection,161
883,die,161
884,table,161
885,tense,161
886,virtual,161
887,spain,161
888,un,160
889,generate,160
890,latex,160
891,relevance,159
892,shift,159
893,ma,159
894,arabic,159
895,character,159
896,collection,159
897,saturday,158
898,immediately,158
899,utrecht,158
900,unite,157
901,rd,157
902,true,157
903,pass,157
904,fill,156
905,library,156
906,generative,156
907,ability,156
908,digital,156
909,distinction,156
910,notion,156
911,esslli,156
912,capitalfm,156
913,dinner,155
914,verbal,155
915,germanic,155
916,night,154
917,psycholinguistic,154
918,influence,154
919,compare,154
920,label,154
921,england,154
922,pa,154
923,candidate,153
924,al,153
925,effort,153
926,explore,153
927,occur,153
928,exactly,153
929,maria,152
930,environment,152
931,increase,152
932,particularly,151
933,yes,151
934,seminar,151
935,perception,151
936,previous,151
937,production,151
938,floodgate,151
939,relative,150
940,origin,150
941,indiana,150
942,music,150
943,campus,149
944,useful,149
945,age,149
946,cc,149
947,institution,149
948,activity,148
949,establish,148
950,away,148
951,distribute,148
952,transfer,147
953,power,147
954,contribute,147
955,modal,147
956,wednesday,146
957,therefore,146
958,successful,146
959,inquiry,146
960,proceeding,146
961,explanation,146
962,fall,146
963,key,146
964,jan,146
965,six,146
966,automatic,146
967,usd,146
968,htm,146
969,attempt,145
970,finally,145
971,susan,145
972,deat,144
973,sample,144
974,upon,144
975,practical,144
976,purpose,144
977,identity,144
978,derive,144
979,agent,144
980,southern,143
981,clearly,143
982,road,143
983,manchester,143
984,scope,143
985,latest,143
986,currently,142
987,thursday,142
988,prepare,142
989,british,142
990,berkeley,142
991,produce,142
992,bilingual,142
993,examine,142
994,determine,141
995,prove,141
996,public,141
997,act,141
998,chance,141
999,necessary,141
1000,computation,141
