rank,word,training_frequency
1,language,7612
2,s,5609
3,university,5291
4,e,3932
5,mail,3496
6,linguistic,3168
7,de,2885
8,one,2837
9,address,2811
10,information,2679
11,t,2306
12,conference,2273
13,order,2245
14,d,2238
15,send,2234
16,english,2121
17,work,2074
18,please,2026
19,include,1995
20,email,1981
21,n,1972
22,program,1935
23,paper,1834
24,name,1812
25,http,1790
26,list,1781
27,edu,1752
28,word,1732
29,workshop,1724
30,our,1713
31,follow,1648
32,fax,1644
33,report,1634
34,research,1581
35,call,1534
36,papers,1512
37,m,1504
38,system,1484
39,www,1423
40,abstract,1410
41,us,1369
42,interest,1343
43,receive,1318
44,c,1305
45,form,1297
46,first,1290
47,theory,1267
48,study,1261
49,book,1245
50,number,1238
51,two,1228
52,linguistics,1204
53,uk,1192
54,submission,1175
55,session,1127
56,free,1101
57,l,1086
58,page,1070
59,case,1034
60,o,1030
61,day,1027
62,many,1016
63,each,1010
64,u,1008
65,available,1008
66,th,1007
67,text,1003
68,com,1001
69,process,997
70,question,993
71,grammar,990
72,p,989
73,money,978
74,state,976
75,student,969
76,between,938
77,b,938
78,contact,932
79,write,931
80,analysis,923
81,ac,923
82,web,911
83,issue,910
84,author,909
85,copy,908
86,over,904
87,science,901
88,most,900
89,computer,894
90,linguist,891
91,department,885
92,base,883
93,those,869
94,speech,867
95,g,866
96,usa,863
97,speaker,856
98,provide,851
99,here,848
100,registration,845
101,must,841
102,example,827
103,need,824
104,business,824
105,reference,823
106,international,820
107,structure,816
108,discourse,809
109,syntax,808
110,even,801
111,area,791
112,discussion,782
113,present,778
114,world,778
115,h,774
116,different,769
117,read,755
118,j,754
119,internet,752
120,la,747
121,both,744
122,place,742
123,where,741
124,site,736
125,phone,735
126,r,733
127,part,725
128,check,723
129,john,715
130,want,715
131,change,710
132,etc,705
133,subject,695
134,topic,693
135,below,690
136,type,688
137,submit,688
138,v,682
139,learn,680
140,much,679
141,application,678
142,invite,670
143,level,669
144,special,669
145,letter,662
146,x,662
147,approach,659
148,re,654
149,course,651
150,second,646
151,software,646
152,within,644
153,same,644
154,semantic,641
155,post,631
156,further,626
157,before,625
158,after,622
159,school,617
160,offer,615
161,point,612
162,title,607
163,datum,607
164,start,605
165,non,595
166,teach,595
167,note,595
168,pp,595
169,acquisition,594
170,problem,593
171,publish,590
172,week,588
173,thank,587
174,verb,586
175,development,581
176,show,581
177,through,577
178,general,576
179,committee,576
180,le,574
181,relate,573
182,method,571
183,html,569
184,position,562
185,line,561
186,natural,558
187,speak,557
188,knowledge,556
189,file,550
190,chair,550
191,review,545
