rank,word,training_frequency
1,language,8105
2,university,6122
3,s,5648
4,e,4070
5,mail,3672
6,linguistic,3368
7,de,3084
8,information,3050
9,address,2963
10,one,2844
11,conference,2826
12,order,2308
13,send,2269
14,d,2251
15,please,2228
16,t,2217
17,include,2171
18,workshop,2167
19,work,2088
20,paper,2085
21,email,2038
22,http,2017
23,program,1962
24,english,1915
25,name,1851
26,fax,1848
27,n,1847
28,papers,1812
29,word,1739
30,our,1713
31,follow,1702
32,research,1701
33,list,1696
34,edu,1680
35,call,1658
36,abstract,1629
37,www,1626
38,system,1609
39,report,1576
40,m,1558
41,us,1466
42,submission,1454
43,book,1439
44,c,1422
45,study,1400
46,theory,1389
47,first,1384
48,interest,1376
49,form,1360
50,session,1334
51,number,1317
52,receive,1307
53,uk,1253
54,linguistics,1235
55,two,1228
56,page,1193
57,o,1176
58,l,1156
59,th,1141
60,text,1132
61,free,1126
62,author,1119
63,process,1115
64,grammar,1108
65,usa,1098
66,case,1093
67,p,1091
68,each,1090
69,speech,1087
70,com,1079
71,registration,1070
72,u,1069
73,web,1063
74,state,1058
75,available,1056
76,science,1053
77,student,1049
78,day,1028
79,issue,1022
80,copy,1019
81,question,1003
82,contact,998
83,analysis,990
84,between,984
85,computer,980
86,money,967
87,many,965
88,base,964
89,international,957
90,provide,954
91,department,946
92,b,942
93,structure,938
94,write,927
95,speaker,923
96,ac,923
97,present,901
98,g,893
99,syntax,891
100,discussion,887
