rank,word,training_frequency
1,language,8230
2,university,6118
3,s,5548
4,e,4245
5,mail,3681
6,linguistic,3325
7,de,3024
8,information,2995
9,address,2915
10,one,2795
11,conference,2769
12,d,2322
13,send,2259
14,t,2243
15,order,2232
16,please,2199
17,include,2183
18,english,2157
19,workshop,2155
20,http,2140
21,paper,2064
22,work,2040
23,program,1945
24,email,1917
25,name,1856
26,n,1844
27,edu,1828
28,fax,1824
29,papers,1778
30,research,1773
31,word,1762
32,list,1757
33,follow,1752
34,www,1722
35,our,1705
36,system,1664
37,call,1651
38,abstract,1604
39,m,1552
40,report,1522
41,us,1439
42,submission,1437
43,c,1427
44,book,1407
45,study,1397
46,interest,1380
47,theory,1370
48,first,1358
49,form,1341
50,session,1308
51,receive,1287
52,uk,1286
53,number,1281
54,two,1268
55,page,1221
56,com,1202
57,l,1199
58,o,1185
59,linguistics,1180
60,process,1149
61,th,1149
62,free,1134
63,text,1119
64,p,1119
65,usa,1115
66,speech,1109
67,web,1105
68,author,1104
69,available,1097
70,grammar,1090
71,case,1090
72,u,1087
73,state,1071
74,each,1070
75,registration,1046
76,day,1038
77,student,1012
78,question,1012
79,copy,1008
80,between,1005
81,issue,1005
82,science,1004
83,contact,996
84,analysis,972
85,computer,972
86,base,967
87,b,963
88,ac,960
89,write,953
90,provide,952
91,international,951
92,g,944
93,speaker,941
94,many,938
95,h,925
96,structure,917
97,site,903
98,present,895
99,discourse,891
100,syntax,881
101,those,881
102,department,877
103,money,875
104,must,874
105,discussion,874
106,most,863
107,reference,852
108,area,850
109,over,847
110,j,844
111,john,843
112,world,826
113,here,824
114,example,823
115,linguist,823
116,different,816
117,business,806
118,submit,804
119,learn,804
120,r,801
121,topic,799
122,invite,798
123,part,780
124,need,779
125,place,776
126,change,774
127,internet,771
128,application,761
129,la,761
130,both,754
131,even,754
132,approach,752
133,read,748
134,special,739
135,below,736
136,x,732
137,where,731
138,check,721
139,phone,718
140,subject,717
141,second,714
142,title,710
143,etc,707
144,semantic,706
145,committee,701
146,acquisition,698
147,further,696
148,level,694
149,v,692
150,type,691
151,course,681
152,pp,676
153,html,673
154,within,672
155,technology,672
156,publish,668
157,before,667
158,development,666
159,want,662
160,after,658
161,general,657
162,software,647
163,review,646
164,non,642
165,le,638
166,deadline,637
167,institute,636
168,same,634
169,offer,631
170,model,629
171,translation,624
172,problem,623
173,letter,621
174,chair,621
175,datum,620
176,relate,619
177,much,619
178,note,615
179,verb,615
180,school,611
181,post,610
182,point,609
183,minute,608
184,presentation,607
185,aspect,607
186,teach,605
