rank,word,training_frequency
1,language,7737
2,university,5625
3,s,5553
4,e,4021
5,mail,3533
6,linguistic,3181
7,one,2821
8,information,2808
9,de,2807
10,address,2762
11,conference,2540
12,t,2275
13,d,2252
14,order,2211
15,send,2192
16,english,2121
17,please,2072
18,work,2068
19,include,2017
20,n,1925
21,paper,1918
22,program,1904
23,email,1903
24,http,1882
25,workshop,1804
26,name,1788
27,word,1716
28,edu,1715
29,list,1702
30,follow,1699
31,fax,1684
32,our,1630
33,research,1628
34,papers,1600
35,report,1576
36,m,1556
37,www,1527
38,system,1506
39,call,1487
40,abstract,1398
41,us,1395
42,c,1377
43,interest,1356
44,book,1328
45,form,1326
46,study,1320
47,first,1318
48,theory,1309
49,receive,1293
50,two,1256
