rank,word,training_frequency
1,language,7920
2,s,5590
3,university,5577
4,e,3954
5,mail,3410
6,linguistic,3179
7,de,2904
8,one,2761
9,information,2760
10,address,2726
11,conference,2458
12,t,2178
13,d,2141
14,english,2117
15,send,2117
16,order,2112
17,please,2022
18,work,2003
19,include,1973
20,http,1966
21,program,1876
22,email,1872
23,n,1854
24,edu,1746
25,paper,1737
26,our,1731
27,workshop,1730
28,fax,1721
29,name,1719
30,word,1686
31,list,1680
32,research,1614
33,follow,1606
34,www,1581
35,m,1555
36,call,1524
37,system,1515
38,papers,1497
39,us,1418
40,report,1396
41,interest,1373
42,abstract,1370
43,study,1357
44,book,1351
45,c,1339
46,theory,1330
47,first,1286
48,form,1269
49,number,1240
50,receive,1239
51,linguistics,1207
52,com,1183
53,two,1176
54,uk,1150
55,l,1121
56,submission,1110
57,session,1109
58,free,1096
59,u,1074
60,p,1072
61,text,1068
62,speech,1057
63,th,1052
64,page,1046
65,grammar,1045
66,available,1033
67,state,1033
68,o,1027
69,process,1025
70,web,1022
71,day,1015
72,many,997
73,science,997
74,student,996
75,each,987
76,usa,977
77,issue,968
78,case,964
79,question,962
80,contact,956
81,b,956
82,registration,952
83,write,938
84,between,938
85,author,930
86,h,915
87,department,913
88,g,907
89,money,904
90,computer,903
91,linguist,902
92,speaker,898
93,base,894
94,analysis,893
95,provide,890
96,most,883
97,ac,873
98,copy,871
99,international,870
100,structure,868
101,over,852
102,syntax,851
103,site,849
104,those,840
105,j,832
106,john,830
107,here,820
108,area,817
109,r,813
110,reference,812
111,discourse,811
112,need,811
113,world,806
114,present,805
115,example,803
116,discussion,802
117,learn,789
118,different,777
119,must,768
120,even,759
121,la,759
122,part,758
123,business,754
124,change,736
125,both,727
126,check,724
127,internet,722
128,where,714
129,application,713
130,phone,713
131,special,712
132,want,712
133,place,711
134,invite,711
135,course,707
136,topic,703
137,subject,698
138,x,692
139,read,690
140,below,683
141,approach,682
142,second,678
143,etc,670
144,v,669
145,further,663
146,type,662
147,level,659
148,publish,655
149,much,653
150,submit,653
151,pp,650
152,teach,649
153,semantic,644
154,software,640
155,offer,637
156,school,636
157,acquisition,636
158,re,633
159,before,633
160,general,632
161,within,631
162,letter,624
163,after,617
164,title,615
165,technology,614
166,same,609
167,problem,608
168,development,605
169,translation,605
170,post,602
171,point,602
172,html,598
173,non,597
174,week,596
175,note,593
176,line,586
177,datum,586
178,relate,585
179,committee,583
180,model,578
181,speak,573
182,institute,573
183,review,572
184,service,567
185,natural,564
186,start,563
187,show,563
188,aspect,562
189,phonology,562
190,field,561
191,thank,560
192,message,558
193,cognitive,557
194,german,555
195,break,555
196,tel,546
197,through,546
198,hold,546
199,ed,545
200,position,543
201,le,541
202,verb,540
203,three,538
204,minute,538
205,american,538
206,chair,538
207,help,536
208,method,534
209,term,533
210,detail,531
211,fee,530
212,volume,525
213,file,525
214,knowledge,525
215,best,525
216,communication,523
217,lexical,523
218,f,522
219,possible,520
220,member,519
221,mean,519
222,k,516
223,home,515
224,card,513
225,experience,511
226,publication,511
227,focus,511
228,deadline,511
229,accept,511
230,press,510
231,french,508
232,price,507
233,feature,506
234,result,505
235,account,502
236,apply,501
237,computational,501
238,group,500
239,full,499
240,presentation,499
241,dr,498
242,ask,497
243,context,495
244,participant,494
245,per,490
246,own,490
247,market,487
248,link,486
249,seem,482
250,credit,482
251,spanish,479
252,every,476
253,human,476
254,st,475
255,talk,475
256,product,475
257,construction,470
258,ca,466
259,response,465
260,date,464
261,june,461
262,august,461
263,european,459
264,et,458
265,resource,457
266,social,456
267,least,453
268,require,450
269,cost,450
270,child,449
271,set,449
272,japanese,449
273,pay,446
274,request,445
275,since,445
276,mark,445
277,meet,444
278,important,444
279,syntactic,441
280,is,439
281,box,436
282,journal,435
283,remove,429
284,understand,424
285,york,424
286,proposal,420
287,tell,419
288,sentence,418
289,ll,417
290,above,417
291,germany,417
292,corpus,416
293,a,416
294,section,412
295,rule,412
296,september,411
297,hour,408
298,person,408
299,however,407
300,w,405
301,canada,402
302,back,402
303,open,401
304,theoretical,401
305,july,400
306,vium,399
307,contain,399
308,opportunity,399
309,support,395
310,semantics,395
311,programme,395
312,advance,395
313,anyone,393
314,while,393
315,summary,392
316,benjamin,392
317,consider,391
318,several,391
319,either,390
320,limit,390
321,let,389
322,few,388
323,article,388
324,fact,387
325,long,387
326,project,386
327,right,386
328,society,384
329,version,384
330,why,380
331,view,379
332,particular,377
333,en,376
334,another,376
335,content,376
336,room,375
337,current,375
338,evaluation,374
339,national,373
340,under,372
341,develop,370
342,machine,370
343,end,369
344,logic,368
345,try,368
346,electronic,368
347,vowel,368
348,single,367
349,four,367
350,sound,367
351,little,366
352,format,366
353,nl,366
354,education,365
355,cd,365
356,constraint,365
357,add,364
358,college,363
359,sign,362
360,win,361
361,complete,360
362,main,360
363,theme,359
364,hotel,359
365,standard,359
366,wish,358
367,description,358
368,city,357
369,thing,357
370,morphology,357
371,major,355
372,plan,355
373,france,355
374,great,351
375,native,351
376,final,350
377,representation,350
378,without,349
379,discuss,348
380,various,348
381,dialect,347
382,company,347
383,query,346
384,lunch,346
385,search,343
386,center,343
387,individual,343
388,march,342
389,affiliation,341
390,whether,341
391,still,341
392,y,338
393,ve,338
394,reason,337
395,code,337
396,source,336
397,less,335
398,history,334
399,month,334
400,become,333
401,million,333
402,today,332
403,pragmatic,330
404,specific,330
405,david,328
406,coffee,327
407,grammatical,327
408,teacher,325
409,answer,325
410,researcher,325
411,london,325
412,reply,324
413,organize,322
414,build,320
415,plus,320
416,association,319
417,academic,319
418,allow,319
419,formal,319
420,life,317
421,der,317
422,van,316
423,wide,315
424,involve,315
425,rather,314
426,editor,314
427,bulk,314
428,historical,313
429,comparative,313
430,directory,313
431,again,312
432,leave,312
433,hear,311
434,april,311
435,perspective,311
436,cover,310
437,october,310
438,symposium,310
439,chinese,310
440,professor,309
441,access,309
442,role,308
443,design,308
444,old,308
445,contribution,307
446,original,307
447,netherland,307
448,office,306
449,idea,306
450,modern,305
451,better,305
452,evidence,305
453,live,305
454,bring,303
455,really,303
456,put,302
457,kind,302
458,material,302
459,together,302
460,dept,301
461,phonological,301
462,tutorial,301
463,begin,300
464,off,300
465,co,300
466,pattern,299
467,californium,299
468,relation,298
469,visit,297
470,recent,297
471,argument,297
472,future,297
473,never,296
474,believe,296
475,user,296
476,au,295
477,rate,295
478,japan,294
479,mit,293
480,sell,293
481,due,291
482,real,291
483,lexicon,291
484,movement,291
485,sure,290
486,interaction,290
487,deal,289
488,welcome,289
489,appear,289
490,until,289
491,easy,289
492,net,289
493,culture,288
494,centre,287
495,phenomenon,287
496,domain,287
497,tool,287
498,cambridge,286
499,concern,286
500,noun,286
501,mention,285
502,category,285
503,country,284
504,payment,283
505,hard,283
506,introduction,283
507,click,282
508,lot,281
509,robert,281
510,phrase,281
511,too,280
512,man,280
513,interpretation,280
514,literature,279
515,describe,279
516,ever,279
517,down,278
518,dictionary,278
519,bank,277
520,object,276
521,next,275
522,principle,274
523,class,274
524,variety,274
525,claim,273
526,additional,273
527,family,273
528,chapter,273
529,accommodation,272
530,direct,272
531,print,272
532,share,272
533,event,272
534,michael,271
535,summer,271
536,cross,271
537,difference,271
538,aim,270
539,pre,270
540,past,269
541,local,268
542,early,268
543,length,268
544,select,268
545,telephone,267
546,und,267
547,far,266
548,sense,264
549,around,264
550,phonetic,264
551,especially,264
552,simple,264
553,index,263
554,though,262
555,functional,262
556,effect,261
557,oxford,261
558,south,261
559,mt,261
560,package,260
561,range,259
562,keep,258
563,able,257
564,comment,257
565,org,257
566,short,256
567,job,256
568,peter,256
569,train,254
570,high,254
571,later,253
572,instruction,252
573,pm,252
574,total,251
575,run,251
576,head,250
577,relevant,249
578,large,249
579,simply,249
580,database,249
581,technical,249
582,prof,248
583,sociolinguistic,247
584,return,247
585,announcement,247
586,register,246
587,north,245
588,move,245
589,function,245
590,basis,245
591,common,245
592,berlin,245
593,advertise,245
594,control,244
595,participate,243
596,exist,242
597,suggest,240
598,clause,240
599,cultural,239
600,propose,239
601,something,239
602,amsterdam,238
603,indicate,238
604,buy,238
605,amount,238
606,russian,238
607,nlp,238
608,foreign,237
609,pari,237
610,january,237
611,income,237
612,assume,236
613,already,236
614,alway,236
615,among,235
616,express,235
617,encourage,234
618,organizer,234
619,december,234
620,although,233
621,style,232
622,community,231
623,paul,231
624,lead,231
625,save,231
626,expect,230
627,mind,230
628,lecture,230
629,degree,229
630,november,229
631,washington,229
632,technique,228
633,america,228
634,notification,228
635,small,227
636,hand,227
637,ready,227
638,directly,226
639,once,226
640,acl,226
641,universal,225
642,expression,225
643,graduate,224
644,travel,224
645,cloth,224
646,space,223
647,means,222
648,join,222
649,vol,221
650,document,221
651,close,221
652,participation,220
653,organization,220
654,variation,220
655,cannot,220
656,remember,219
657,regard,219
658,annual,219
659,korean,218
660,universite,218
661,du,218
662,poster,217
663,ftp,217
664,uni,216
665,art,216
666,acceptance,216
667,continue,215
668,step,215
669,associate,215
670,ship,214
671,century,214
672,toward,214
673,relationship,213
674,stanford,213
675,addition,213
676,are,213
677,framework,213
678,video,213
679,february,212
680,on,212
681,isbn,212
682,cash,212
683,personal,212
684,refer,212
685,thus,211
686,series,211
687,pronoun,211
688,basic,211
689,quite,210
690,bill,210
691,matter,210
692,dollar,210
693,multi,210
694,friday,209
695,yet,209
696,inc,208
697,ago,207
698,friend,207
699,test,206
700,play,205
701,soon,205
702,italy,205
703,charge,204
704,regular,204
705,recognition,204
706,intelligence,204
707,interface,204
708,website,204
709,record,203
710,chomsky,203
711,dialogue,203
712,nbsp,203
713,represent,201
714,william,201
715,info,201
716,during,201
717,double,200
718,certain,200
719,announce,200
720,create,200
721,georgetown,200
722,online,200
723,attention,199
724,ling,199
725,self,199
726,five,199
727,financial,198
728,west,198
729,hall,197
730,syllable,197
731,game,197
732,panel,196
733,capitalfm,196
734,network,195
735,edinburgh,194
736,initial,194
737,whole,194
738,intend,194
739,success,194
740,fr,194
741,lose,193
742,gruyter,193
743,property,193
744,europe,192
745,forum,192
746,tense,192
747,clear,191
748,faculty,190
749,stop,190
750,il,189
751,along,189
752,often,189
753,nd,189
754,item,188
755,everyone,188
756,separate,188
757,purchase,188
758,dan,187
759,richard,187
760,status,187
761,background,187
762,adult,187
763,latin,187
764,prefer,186
765,discipline,186
766,else,186
767,dutch,185
768,ii,185
769,dissertation,184
770,typology,184
771,extend,184
772,central,184
773,street,183
774,comparison,183
775,reader,183
776,handle,183
777,ffa,183
778,raise,182
779,respond,182
780,voice,182
781,choose,182
782,url,182
783,nature,181
784,thousand,181
785,explain,181
786,sex,181
787,philosophy,181
788,legal,180
789,someone,180
790,proceedings,180
791,parallel,180
792,value,179
793,ad,179
794,quality,179
795,potential,179
796,top,179
797,third,178
798,server,178
799,retrieval,178
800,publisher,178
801,ny,178
802,artificial,178
803,practice,177
804,consonant,177
805,scientific,177
806,anonymous,177
807,concept,177
808,sale,177
809,martin,176
810,nothing,176
811,utrecht,176
812,psychology,175
813,actually,175
814,anything,174
815,texa,174
816,perhap,174
817,engineer,174
818,congress,174
819,drive,174
820,san,173
821,generation,173
822,turn,173
823,morphological,173
824,feel,173
825,figure,173
826,se,172
827,happen,172
828,track,172
829,arabic,172
830,fund,172
831,guide,172
832,half,171
833,identify,171
834,creole,171
835,complex,170
836,situation,170
837,gender,170
838,ma,170
839,task,170
840,generative,169
841,australium,168
842,rest,168
843,argue,168
844,dear,168
845,consist,167
846,across,167
847,woman,167
848,saturday,167
849,key,167
850,guarantee,167
851,east,166
852,attend,166
853,house,166
854,goal,166
855,period,166
856,schedule,166
857,influence,165
858,digital,165
859,professional,165
860,greek,165
861,compute,165
862,distribute,165
863,parse,165
864,ph,164
865,romance,164
866,al,164
867,can,164
868,mouton,164
869,plenary,164
870,candidate,163
871,un,163
872,unite,163
873,similar,163
874,enough,163
875,compare,163
876,increase,163
877,production,163
878,appropriate,162
879,ability,162
880,effort,162
881,univ,162
882,jame,162
883,postal,162
884,camera,162
885,error,162
886,die,162
887,reach,161
888,against,161
889,jan,161
890,computation,161
891,age,160
892,manchester,160
893,htm,160
894,distinction,159
895,verbal,159
896,spain,159
897,multiple,159
898,hope,158
899,po,157
900,library,157
901,produce,157
902,hypothesis,157
903,germanic,157
904,wednesday,156
905,activity,156
906,decide,156
907,notion,156
908,pass,156
909,character,156
910,collection,156
911,lo,155
912,useful,155
913,establish,155
914,agreement,155
915,table,155
916,six,155
917,night,154
918,mary,154
919,perception,154
920,contribute,154
921,music,154
922,action,154
923,england,154
924,asian,154
925,dinner,153
926,successful,153
927,obtain,153
928,true,153
929,earn,153
930,pacific,153
931,modal,153
932,explore,152
933,conceptual,152
934,pa,152
935,statement,151
936,seminar,151
937,rd,151
938,probably,151
939,connection,151
940,away,151
941,floodgate,151
942,currently,150
943,indiana,150
944,usd,150
945,psycholinguistic,149
946,terminology,149
947,road,149
948,previous,149
949,fill,148
950,berkeley,148
951,power,148
952,attempt,148
953,particularly,148
954,shift,148
955,prove,148
956,pronunciation,148
957,chance,148
958,automatic,148
959,british,147
960,proceeding,147
961,institution,147
962,relevance,146
963,stress,146
964,occur,146
965,label,146
966,transfer,145
967,requirement,145
968,sample,145
969,determine,145
970,maria,145
971,necessary,145
972,deat,144
973,inquiry,144
974,manual,144
975,examine,144
976,campus,143
977,del,143
978,longer,143
979,practical,143
980,iii,143
981,font,143
982,edit,143
983,latest,143
984,generate,142
985,introduce,142
986,purpose,142
987,immediately,142
988,aol,142
989,fall,141
990,visa,141
991,pub,140
992,upon,140
993,identity,140
994,latex,140
995,traditional,140
996,esslli,140
997,southern,139
998,origin,139
999,contrast,139
1000,african,139
1001,judgment,139
1002,pennsylvanium,139
1003,strategy,139
1004,therefore,138
1005,relative,138
1006,susan,138
1007,explanation,138
1008,ye,138
1009,scope,138
1010,update,138
1011,park,138
1012,snow,138
1013,seek,137
1014,monday,137
1015,exactly,137
1016,collect,137
1017,multilingual,136
1018,recently,136
1019,finally,136
1020,george,136
1021,face,136
1022,to,136
1023,public,136
1024,story,136
1025,advertisement,136
1026,thursday,135
1027,car,135
1028,receipt,135
1029,environment,135
1030,window,135
1031,prepare,134
1032,el,134
1033,bilingual,134
1034,cc,134
1035,capital,134
1036,customer,134
1037,conversation,133
1038,themselve,133
1039,sum,133
1040,sponsor,132
1041,foundation,132
1042,condition,132
1043,element,132
1044,mexico,132
1045,image,132
1046,choice,132
1047,anywhere,132
1048,ne,132
1049,agent,132
1050,host,132
1051,accord,131
1052,easily,131
1053,correspondence,131
1054,forward,131
1055,almost,131
1056,correct,131
1057,low,131
1058,negation,131
1059,young,131
1060,risk,131
1061,act,131
1062,enclose,130
1063,notice,130
1064,accent,130
1065,define,130
1066,hebrew,130
1067,est,129
1068,quote,129
1069,survey,129
1070,grow,129
1071,instance,129
1072,decision,129
1073,von,129
1074,lee,128
1075,demonstrate,128
1076,bind,128
1077,agree,128
1078,respect,128
1079,big,128
1080,laboratory,127
1081,selection,127
1082,middle,127
1083,size,127
