rank,word,training_frequency
1,language,7844
2,university,5641
3,s,5458
4,e,3905
5,mail,3310
6,linguistic,3127
7,information,2730
8,de,2712
9,one,2697
10,address,2530
11,conference,2405
12,t,2226
13,english,2183
14,please,2031
15,order,1996
16,work,1993
17,send,1965
18,include,1906
19,http,1902
20,n,1858
21,workshop,1823
22,word,1759
23,d,1719
24,program,1709
25,edu,1701
26,paper,1696
27,our,1679
28,name,1666
29,list,1650
30,research,1648
31,fax,1635
32,follow,1613
33,email,1585
34,system,1523
35,www,1508
36,m,1485
37,call,1460
38,papers,1418
39,us,1417
40,report,1407
41,c,1395
42,interest,1357
43,book,1342
44,study,1296
45,first,1288
46,form,1266
47,abstract,1222
48,number,1210
49,uk,1203
50,two,1191
