rank,word,training_frequency
1,the,51070
2,of,37932
3,be,31555
4,and,30630
5,to,25690
6,in,22062
7,a,20856
8,for,13454
9,you,9478
10,on,9287
11,i,8419
12,that,8222
13,language,7737
14,this,7314
15,have,6756
16,it,6391
17,or,6212
18,will,6132
19,as,6099
20,with,6072
21,university,5625
22,s,5553
23,by,5197
24,at,4692
25,from,4625
26,your,4251
27,not,4073
28,e,4021
29,do,3953
30,an,3689
31,mail,3533
32,we,3511
33,can,3213
34,linguistic,3181
35,all,3046
36,if,3039
37,one,2821
38,information,2808
39,de,2807
40,address,2762
41,use,2565
42,which,2560
43,conference,2540
44,but,2434
45,t,2275
46,more,2266
47,d,2252
48,order,2211
49,send,2192
50,other,2190
