rank,word,training_frequency
1,the,52888
2,of,39588
3,be,32154
4,and,32118
5,to,26007
6,in,22608
7,a,21106
8,for,14021
9,on,9669
10,you,9429
11,language,8230
12,that,8022
13,i,7956
14,this,7429
15,have,6704
16,will,6375
17,it,6355
18,or,6262
19,as,6149
20,university,6118
21,with,6092
22,s,5548
23,by,5396
24,at,4915
25,from,4759
26,e,4245
27,your,4238
28,not,4004
29,do,3797
30,an,3795
31,mail,3681
32,we,3554
33,linguistic,3325
34,can,3223
35,all,3088
36,de,3024
37,if,3023
38,information,2995
39,address,2915
40,one,2795
41,conference,2769
42,use,2631
43,which,2614
44,but,2362
45,d,2322
46,send,2259
47,t,2243
48,order,2232
49,more,2226
50,please,2199
51,other,2195
52,include,2183
53,may,2160
54,new,2158
55,english,2157
56,workshop,2155
57,http,2140
58,there,2113
59,about,2086
60,no,2076
61,make,2066
62,paper,2064
63,work,2040
64,should,2033
65,program,1945
66,email,1917
67,also,1914
68,name,1856
69,n,1844
70,edu,1828
71,fax,1824
72,what,1812
73,papers,1778
74,research,1773
75,word,1762
76,list,1757
77,follow,1752
78,out,1725
79,www,1722
80,they,1709
81,my,1709
82,our,1705
83,any,1705
84,would,1679
85,system,1664
86,their,1662
87,call,1651
88,only,1650
89,some,1633
90,so,1607
91,abstract,1604
92,time,1594
93,how,1576
94,m,1552
95,report,1522
96,these,1499
97,us,1439
98,submission,1437
99,who,1430
100,get,1429
101,c,1427
102,book,1407
103,study,1397
104,people,1385
105,interest,1380
106,theory,1370
107,first,1358
108,form,1341
109,like,1321
110,session,1308
111,receive,1287
112,uk,1286
113,number,1281
114,two,1268
115,page,1221
116,take,1221
117,com,1202
118,l,1199
119,o,1185
120,than,1182
121,linguistics,1180
122,me,1157
123,process,1149
124,th,1149
125,such,1149
126,free,1134
127,text,1119
128,p,1119
129,usa,1115
130,speech,1109
131,web,1105
132,author,1104
133,available,1097
134,grammar,1090
135,case,1090
136,up,1087
137,u,1087
138,state,1071
139,each,1070
140,find,1064
141,give,1055
142,registration,1046
143,day,1038
144,now,1038
145,see,1021
146,student,1012
147,question,1012
148,them,1009
149,copy,1008
150,know,1006
151,between,1005
152,issue,1005
153,science,1004
154,contact,996
155,just,990
156,analysis,972
157,computer,972
158,base,967
159,year,967
160,way,965
161,b,963
162,ac,960
163,write,953
164,provide,952
165,international,951
166,g,944
167,speaker,941
168,many,938
169,h,925
170,well,924
171,structure,917
172,when,906
173,very,905
174,site,903
175,present,895
176,discourse,891
177,syntax,881
178,those,881
179,department,877
180,money,875
181,must,874
182,discussion,874
183,most,863
184,reference,852
185,area,850
186,over,847
187,he,845
188,j,844
189,john,843
190,its,838
191,world,826
192,here,824
193,example,823
194,linguist,823
195,different,816
196,business,806
197,submit,804
198,learn,804
199,r,801
200,topic,799
201,invite,798
202,go,788
203,part,780
204,need,779
205,place,776
206,come,775
207,change,774
208,into,772
209,internet,771
210,application,761
211,la,761
212,both,754
213,even,754
214,approach,752
215,read,748
216,special,739
217,below,736
218,x,732
219,where,731
220,say,727
221,think,724
222,check,721
223,phone,718
224,subject,717
225,second,714
226,title,710
227,etc,707
228,semantic,706
229,committee,701
230,then,701
231,acquisition,698
232,further,696
233,level,694
234,v,692
235,type,691
236,could,689
237,course,681
238,pp,676
239,html,673
240,within,672
241,technology,672
242,publish,668
243,before,667
244,development,666
245,want,662
246,after,658
247,general,657
248,software,647
249,review,646
250,non,642
251,le,638
252,deadline,637
253,institute,636
254,same,634
255,offer,631
256,model,629
257,translation,624
258,problem,623
259,letter,621
260,chair,621
261,datum,620
262,relate,619
263,look,619
264,much,619
265,note,615
266,verb,615
267,school,611
268,post,610
269,point,609
270,minute,608
271,presentation,607
272,aspect,607
273,teach,605
274,break,605
275,line,604
276,method,600
277,natural,599
278,tel,598
279,hold,595
280,week,594
281,through,591
282,re,590
283,knowledge,586
284,cognitive,585
285,start,585
286,field,582
287,communication,579
288,fee,579
289,phonology,576
290,service,576
291,lexical,575
292,accept,570
293,feature,568
294,german,565
295,computational,564
296,position,563
297,message,562
298,show,558
299,participant,558
300,ed,556
301,possible,553
302,focus,552
303,detail,552
304,mean,549
305,member,548
306,volume,548
307,three,544
308,speak,541
309,full,540
310,press,536
311,result,536
312,group,536
313,publication,534
314,corpus,530
315,august,528
316,file,528
317,june,527
318,account,526
319,resource,525
320,because,525
321,price,524
322,k,524
323,american,523
324,f,523
325,best,523
326,market,523
327,thank,521
328,social,515
329,context,515
330,his,514
331,home,513
332,require,513
333,important,513
334,european,512
335,term,511
336,link,506
337,ca,503
338,human,503
339,st,502
340,card,501
341,own,501
342,et,501
343,mark,498
344,help,497
345,french,496
346,spanish,496
347,dr,495
348,construction,490
349,apply,490
350,meet,489
351,every,487
352,date,481
353,programme,474
354,talk,474
355,least,473
356,product,473
357,request,472
358,germany,472
359,experience,471
360,proposal,470
361,set,470
362,section,467
363,syntactic,464
364,japanese,464
365,cost,463
366,per,463
367,canada,463
368,ask,459
369,box,453
370,limit,449
371,seem,448
372,electronic,448
373,since,445
374,march,441
375,above,441
376,journal,440
377,format,437
378,ll,435
379,york,434
380,understand,432
381,pay,431
382,remove,431
383,sentence,430
384,consider,429
385,response,428
386,contain,426
387,four,426
388,w,426
389,good,426
390,theoretical,426
391,semantics,425
392,however,425
393,is,425
394,under,424
395,vium,420
396,evaluation,420
397,july,418
398,several,418
399,version,418
400,open,415
401,child,413
402,project,413
403,september,412
404,credit,411
405,april,410
406,either,410
407,opportunity,407
408,france,407
409,logic,407
410,back,406
411,summary,404
412,support,404
413,person,403
414,machine,402
415,city,402
416,while,400
417,room,399
418,tell,396
419,article,396
420,current,395
421,nl,395
422,long,394
423,let,393
424,content,393
425,final,392
426,society,392
427,hour,392
428,advance,392
429,theme,391
430,main,391
431,fact,391
432,another,390
433,description,390
434,rule,389
435,representation,389
436,affiliation,387
437,end,387
438,try,387
439,anyone,386
440,right,386
441,benjamin,386
442,few,385
443,constraint,385
444,national,384
445,organize,383
446,researcher,383
447,hotel,382
448,wish,381
449,last,380
450,coffee,380
451,morphology,380
452,standard,380
453,discuss,379
454,develop,379
455,education,378
456,plan,378
457,object,377
458,sound,376
459,view,376
460,single,375
461,sign,375
462,college,372
463,lunch,372
464,tutorial,371
465,particular,370
466,specific,368
467,win,367
468,symposium,366
469,dialect,364
470,major,363
471,david,362
472,movement,362
473,center,361
474,why,359
475,various,358
476,great,358
477,association,358
478,code,357
479,without,353
480,vowel,353
481,cd,353
482,en,353
483,lexicon,352
484,source,351
485,reason,350
486,thing,350
487,pragmatic,348
488,add,346
489,complete,346
490,user,346
491,role,345
492,contribution,344
493,acl,344
494,london,343
495,native,341
496,involve,341
497,bulk,341
498,build,340
499,cover,340
500,allow,340
