rank,word,training_frequency
1,the,50073
2,of,37026
3,be,31697
4,and,29788
5,to,25473
6,in,21787
7,a,20645
8,for,13279
9,you,9870
10,on,9065
11,i,8826
12,that,8396
13,language,7612
14,this,7420
15,have,7018
16,it,6517
17,or,6235
18,with,6053
19,as,6028
20,will,5981
21,s,5609
22,university,5291
23,by,5145
24,at,4653
25,from,4597
26,your,4285
27,not,4069
28,do,4056
29,e,3932
30,an,3688
31,we,3569
32,mail,3496
33,can,3254
34,linguistic,3168
35,all,3100
36,if,3099
37,de,2885
38,one,2837
39,address,2811
40,information,2679
41,which,2593
42,use,2589
43,but,2481
44,t,2306
45,conference,2273
46,more,2251
47,order,2245
48,d,2238
49,send,2234
50,there,2192
