rank,word,training_frequency
1,the,49897
2,of,37216
3,be,30818
4,and,29974
5,to,25164
6,in,21679
7,a,20551
8,for,13009
9,on,9116
10,you,8985
11,i,8358
12,that,8019
13,language,7844
14,this,7076
15,have,6803
16,it,6186
17,or,6000
18,as,5958
19,with,5848
20,will,5721
21,university,5641
22,s,5458
23,by,5013
24,at,4635
25,from,4595
26,not,3994
27,your,3968
28,e,3905
29,do,3826
30,an,3631
31,we,3556
32,mail,3310
33,linguistic,3127
34,can,3044
35,if,2990
36,all,2963
37,information,2730
38,de,2712
39,one,2697
40,which,2535
41,address,2530
42,use,2524
43,but,2446
44,conference,2405
45,t,2226
46,english,2183
47,other,2155
48,there,2129
49,more,2103
50,may,2064
51,about,2058
52,make,2048
53,please,2031
54,order,1996
55,work,1993
56,no,1992
57,new,1989
58,send,1965
59,include,1906
60,http,1902
61,n,1858
62,also,1825
63,workshop,1823
64,would,1816
65,word,1759
66,what,1757
67,should,1734
68,my,1728
69,d,1719
70,program,1709
71,edu,1701
72,paper,1696
73,our,1679
74,some,1672
75,name,1666
76,any,1662
77,list,1650
78,research,1648
79,they,1644
80,so,1638
81,fax,1635
82,follow,1613
83,only,1605
84,their,1598
85,how,1590
86,email,1585
87,out,1550
88,time,1549
89,who,1543
90,system,1523
91,www,1508
92,m,1485
93,call,1460
94,papers,1418
95,us,1417
96,these,1415
97,report,1407
98,get,1400
99,c,1395
100,interest,1357
101,book,1342
102,like,1338
103,people,1320
104,study,1296
105,first,1288
106,form,1266
107,me,1222
108,abstract,1222
109,number,1210
110,uk,1203
111,two,1191
112,theory,1185
113,linguistics,1181
114,receive,1155
115,take,1153
116,than,1142
117,submission,1132
118,com,1123
119,l,1109
120,such,1104
121,case,1082
122,o,1075
123,speech,1075
124,text,1068
125,up,1066
126,grammar,1064
127,session,1063
128,process,1061
129,find,1060
130,know,1054
131,available,1050
132,u,1047
133,see,1036
134,free,1035
135,now,1033
136,state,1027
137,p,1019
138,give,1018
139,th,1012
140,page,1008
141,year,994
142,web,994
143,science,992
144,question,989
145,many,970
146,b,965
147,them,964
148,usa,949
149,contact,948
150,registration,947
151,each,947
152,day,945
153,write,940
154,he,937
155,way,925
156,just,919
157,h,917
158,when,917
159,linguist,916
160,between,912
161,student,907
162,issue,905
163,department,903
164,base,899
165,speaker,898
166,ac,897
167,g,895
168,analysis,885
169,computer,872
170,very,871
171,author,869
172,well,865
173,international,864
174,here,855
175,most,854
176,copy,854
177,provide,851
178,site,851
179,money,850
180,those,844
181,john,833
182,example,829
183,j,827
184,discourse,825
185,over,820
186,reference,820
187,its,819
188,go,812
189,syntax,810
190,world,808
191,structure,799
192,present,798
193,r,792
194,area,791
195,must,791
196,discussion,788
197,need,784
198,different,783
199,even,778
200,into,760
201,think,752
202,say,745
203,learn,738
204,come,738
205,part,737
206,la,735
207,where,731
208,application,725
209,could,715
210,read,712
211,course,711
212,business,711
213,change,708
214,subject,697
215,want,693
216,invite,690
217,place,689
218,both,689
219,phone,689
220,etc,688
221,check,684
222,then,680
223,internet,678
224,second,675
225,special,675
226,v,673
227,level,666
228,x,665
229,below,664
230,topic,663
231,approach,660
232,acquisition,660
233,pp,653
234,further,642
235,type,641
236,publish,639
237,teach,637
238,submit,635
239,re,634
240,look,626
241,before,626
242,development,623
243,much,622
244,school,622
245,general,619
246,post,618
247,html,611
248,datum,608
249,semantic,605
250,within,604
251,problem,604
252,point,603
253,after,602
254,translation,601
255,offer,597
256,non,596
257,technology,596
258,week,593
259,same,592
260,his,591
261,title,590
262,institute,590
263,speak,583
264,committee,583
265,note,582
266,method,577
267,relate,576
268,service,570
269,because,570
270,model,570
271,le,566
272,through,564
273,thank,561
274,verb,561
275,aspect,553
276,break,553
277,field,551
278,mean,551
279,tel,550
280,natural,548
281,american,548
282,help,546
283,german,546
284,software,543
285,ed,541
286,line,539
287,position,537
288,review,536
289,letter,535
290,message,535
291,show,535
292,hold,535
293,term,534
294,communication,533
295,start,533
296,phonology,523
297,cognitive,522
298,deadline,520
299,fee,519
300,own,518
301,dr,516
302,possible,514
303,human,514
304,member,513
305,group,512
306,best,512
307,resource,511
308,experience,510
309,f,510
310,full,509
311,knowledge,508
312,home,508
313,press,507
314,detail,506
315,minute,505
316,computational,504
317,spanish,503
318,chair,503
319,corpus,501
320,august,500
321,apply,499
322,seem,498
323,three,496
324,link,495
325,result,494
326,feature,494
327,social,493
328,lexical,493
329,accept,493
330,participant,492
331,k,492
332,mark,489
333,file,483
334,ask,481
335,context,475
336,st,474
337,product,474
338,presentation,473
339,date,472
340,focus,472
341,important,468
342,price,466
343,june,466
344,volume,463
345,construction,459
346,european,457
347,since,457
348,ca,455
349,et,455
350,require,454
351,request,453
352,set,451
353,japanese,451
354,every,450
355,french,450
356,least,448
357,per,446
358,good,443
359,canada,443
360,account,441
361,programme,439
362,meet,439
363,publication,439
364,talk,439
365,card,436
366,pay,436
367,response,435
368,cost,433
369,remove,429
370,understand,428
371,is,428
372,sentence,423
373,credit,422
374,anyone,421
375,child,420
376,market,420
377,however,419
378,syntactic,417
379,above,415
380,july,414
381,w,414
382,limit,414
383,person,412
384,box,411
385,section,411
386,york,411
387,project,409
388,germany,409
389,september,408
390,journal,404
391,summary,403
392,another,402
393,contain,397
394,rule,397
395,consider,395
396,room,395
397,under,394
398,opportunity,391
399,electronic,390
400,benjamin,388
401,back,387
402,advance,387
403,why,387
404,several,386
405,while,385
406,either,383
407,city,383
408,version,383
409,tell,382
410,fact,381
411,ll,380
412,content,380
413,four,380
414,last,379
415,dialect,379
416,article,378
417,right,378
418,national,377
419,long,377
420,open,375
421,vium,373
422,april,373
423,let,372
424,current,372
425,theoretical,371
426,plan,371
427,source,369
428,hour,369
429,few,369
430,college,369
431,support,368
432,evaluation,368
433,en,366
434,france,365
435,query,364
436,machine,364
437,particular,363
438,end,363
439,thing,362
440,native,361
441,hotel,358
442,standard,358
443,view,358
444,coffee,356
445,major,356
446,society,355
447,sound,355
448,still,354
449,sign,354
450,semantics,353
451,wish,353
452,center,353
453,little,352
454,develop,351
455,education,350
456,try,348
457,great,348
458,london,348
459,morphology,348
460,win,348
461,format,348
462,march,348
463,david,347
464,discuss,346
465,final,346
466,add,346
467,without,345
468,company,343
469,vowel,342
470,reason,342
471,lunch,341
472,whether,340
473,representation,339
474,answer,338
475,object,337
476,million,337
477,single,336
478,become,336
479,complete,335
480,various,335
481,y,331
482,proposal,331
483,specific,330
484,researcher,330
485,chinese,330
486,description,329
487,ve,329
488,access,329
489,professor,328
490,today,328
491,organize,328
492,individual,327
493,user,327
494,less,324
495,she,324
496,reply,323
497,symposium,323
498,nl,322
499,modern,321
500,lexicon,321
