rank,word,training_frequency
1,the,50073
2,of,37026
3,be,31697
4,and,29788
5,to,25473
6,in,21787
7,a,20645
8,for,13279
9,you,9870
10,on,9065
11,i,8826
12,that,8396
13,language,7612
14,this,7420
15,have,7018
16,it,6517
17,or,6235
18,with,6053
19,as,6028
20,will,5981
21,s,5609
22,university,5291
23,by,5145
24,at,4653
25,from,4597
26,your,4285
27,not,4069
28,do,4056
29,e,3932
30,an,3688
31,we,3569
32,mail,3496
33,can,3254
34,linguistic,3168
35,all,3100
36,if,3099
37,de,2885
38,one,2837
39,address,2811
40,information,2679
41,which,2593
42,use,2589
43,but,2481
44,t,2306
45,conference,2273
46,more,2251
47,order,2245
48,d,2238
49,send,2234
50,there,2192
51,other,2187
52,make,2170
53,about,2121
54,english,2121
55,work,2074
56,no,2060
57,may,2043
58,please,2026
59,include,1995
60,email,1981
61,new,1979
62,n,1972
63,program,1935
64,also,1896
65,my,1870
66,what,1847
67,paper,1834
68,would,1830
69,name,1812
70,should,1797
71,any,1793
72,http,1790
73,list,1781
74,they,1777
75,edu,1752
76,out,1741
77,word,1732
78,workshop,1724
79,our,1713
80,some,1700
81,only,1694
82,so,1669
83,follow,1648
84,fax,1644
85,report,1634
86,how,1623
87,their,1614
88,time,1583
89,research,1581
90,who,1548
91,call,1534
92,papers,1512
93,get,1505
94,these,1504
95,m,1504
96,people,1495
97,system,1484
98,like,1424
99,www,1423
100,abstract,1410
