rank,word,training_frequency
1,the,51070
2,of,37932
3,be,31555
4,and,30630
5,to,25690
6,in,22062
7,a,20856
8,for,13454
9,you,9478
10,on,9287
11,i,8419
12,that,8222
13,language,7737
14,this,7314
15,have,6756
16,it,6391
17,or,6212
18,will,6132
19,as,6099
20,with,6072
21,university,5625
22,s,5553
23,by,5197
24,at,4692
25,from,4625
26,your,4251
27,not,4073
28,e,4021
29,do,3953
30,an,3689
31,mail,3533
32,we,3511
33,can,3213
34,linguistic,3181
35,all,3046
36,if,3039
37,one,2821
38,information,2808
39,de,2807
40,address,2762
41,use,2565
42,which,2560
43,conference,2540
44,but,2434
45,t,2275
46,more,2266
47,d,2252
48,order,2211
49,send,2192
50,other,2190
51,there,2163
52,about,2124
53,make,2123
54,english,2121
55,please,2072
56,work,2068
57,include,2017
58,new,2015
59,may,2011
60,no,1979
61,n,1925
62,paper,1918
63,program,1904
64,email,1903
65,http,1882
66,should,1874
67,also,1857
68,workshop,1804
69,would,1799
70,what,1794
71,name,1788
72,my,1770
73,any,1754
74,they,1745
75,word,1716
76,edu,1715
77,list,1702
78,follow,1699
79,out,1696
80,fax,1684
81,some,1656
82,how,1650
83,only,1645
84,their,1643
85,so,1638
86,our,1630
87,research,1628
88,papers,1600
89,time,1582
90,report,1576
91,m,1556
92,www,1527
93,system,1506
94,these,1499
95,call,1487
96,who,1481
97,get,1463
98,people,1438
99,abstract,1398
100,us,1395
