rank,word,training_frequency
1,the,52888
2,of,39588
3,be,32154
4,and,32118
5,to,26007
6,in,22608
7,a,21106
8,for,14021
9,on,9669
10,you,9429
11,language,8230
12,that,8022
13,i,7956
14,this,7429
15,have,6704
16,will,6375
17,it,6355
18,or,6262
19,as,6149
20,university,6118
21,with,6092
22,s,5548
23,by,5396
24,at,4915
25,from,4759
26,e,4245
27,your,4238
28,not,4004
29,do,3797
30,an,3795
31,mail,3681
32,we,3554
33,linguistic,3325
34,can,3223
35,all,3088
36,de,3024
37,if,3023
38,information,2995
39,address,2915
40,one,2795
41,conference,2769
42,use,2631
43,which,2614
44,but,2362
45,d,2322
46,send,2259
47,t,2243
48,order,2232
49,more,2226
50,please,2199
