rank,word,training_frequency
1,the,50453
2,of,37716
3,be,31210
4,and,30549
5,to,25262
6,in,22104
7,a,20776
8,for,13346
9,on,9169
10,you,9165
11,i,8321
12,that,8075
13,language,7920
14,this,7158
15,have,6774
16,it,6288
17,or,6134
18,as,6017
19,with,5996
20,will,5833
21,s,5590
22,university,5577
23,by,5163
24,at,4721
25,from,4643
26,your,4146
27,not,4018
28,e,3954
29,do,3779
30,an,3679
31,we,3467
32,mail,3410
33,linguistic,3179
34,can,3110
35,all,3026
36,if,2945
37,de,2904
38,one,2761
39,information,2760
40,address,2726
41,use,2496
42,which,2486
43,conference,2458
44,but,2391
45,more,2199
46,t,2178
47,d,2141
48,other,2135
49,there,2126
50,english,2117
