rank,word,training_frequency
1,the,50453
2,of,37716
3,be,31210
4,and,30549
5,to,25262
6,in,22104
7,a,20776
8,for,13346
9,on,9169
10,you,9165
11,i,8321
12,that,8075
13,language,7920
14,this,7158
15,have,6774
16,it,6288
17,or,6134
18,as,6017
19,with,5996
20,will,5833
21,s,5590
22,university,5577
23,by,5163
24,at,4721
25,from,4643
26,your,4146
27,not,4018
28,e,3954
29,do,3779
30,an,3679
31,we,3467
32,mail,3410
33,linguistic,3179
34,can,3110
35,all,3026
36,if,2945
37,de,2904
38,one,2761
39,information,2760
40,address,2726
41,use,2496
42,which,2486
43,conference,2458
44,but,2391
45,more,2199
46,t,2178
47,d,2141
48,other,2135
49,there,2126
50,english,2117
51,send,2117
52,order,2112
53,new,2096
54,about,2089
55,make,2078
56,no,2047
57,may,2041
58,please,2022
59,work,2003
60,include,1973
61,http,1966
62,program,1876
63,email,1872
64,also,1862
65,n,1854
66,should,1779
67,would,1759
68,edu,1746
69,paper,1737
70,my,1734
71,our,1731
72,they,1730
73,workshop,1730
74,what,1724
75,fax,1721
76,name,1719
77,any,1699
78,out,1694
79,word,1686
80,list,1680
81,some,1672
82,their,1636
83,so,1621
84,research,1614
85,only,1611
86,follow,1606
87,www,1581
88,m,1555
89,how,1553
90,time,1545
91,call,1524
92,system,1515
93,papers,1497
94,who,1491
95,these,1472
96,get,1450
97,us,1418
98,report,1396
99,like,1384
100,people,1380
101,interest,1373
102,abstract,1370
103,study,1357
104,book,1351
105,c,1339
106,theory,1330
107,first,1286
108,form,1269
109,number,1240
110,receive,1239
111,me,1225
112,linguistics,1207
113,than,1187
114,com,1183
115,take,1177
116,two,1176
117,uk,1150
118,l,1121
119,up,1112
120,submission,1110
121,session,1109
122,free,1096
123,such,1094
124,u,1074
125,p,1072
126,text,1068
127,speech,1057
128,th,1052
129,page,1046
130,grammar,1045
131,know,1041
132,now,1039
133,find,1039
134,give,1037
135,available,1033
136,state,1033
137,o,1027
138,process,1025
139,web,1022
140,see,1021
141,day,1015
142,year,1000
143,many,997
144,science,997
145,student,996
146,each,987
147,usa,977
148,them,977
149,just,977
150,issue,968
151,case,964
152,question,962
153,contact,956
154,b,956
155,registration,952
156,write,938
157,between,938
158,he,936
159,author,930
160,way,928
161,when,916
162,h,915
163,department,913
164,g,907
165,money,904
166,computer,903
167,linguist,902
168,speaker,898
169,well,894
170,base,894
171,analysis,893
172,provide,890
173,most,883
174,very,879
175,ac,873
176,copy,871
177,international,870
178,structure,868
179,over,852
180,syntax,851
181,site,849
182,those,840
183,j,832
184,john,830
185,here,820
186,area,817
187,r,813
188,reference,812
189,discourse,811
190,need,811
191,world,806
192,present,805
193,example,803
194,discussion,802
195,learn,789
196,go,789
197,its,785
198,different,777
199,must,768
200,come,768
201,into,766
202,say,759
203,even,759
204,la,759
205,part,758
206,business,754
207,think,747
208,change,736
209,both,727
210,check,724
211,internet,722
212,could,716
213,where,714
214,application,713
215,phone,713
216,special,712
217,want,712
218,place,711
219,invite,711
220,course,707
221,topic,703
222,subject,698
223,x,692
224,read,690
225,below,683
226,approach,682
227,second,678
228,then,673
229,etc,670
230,v,669
231,further,663
232,type,662
233,level,659
234,publish,655
235,much,653
236,submit,653
237,pp,650
238,teach,649
239,semantic,644
240,software,640
241,offer,637
242,school,636
