rank,word,training_frequency
1,the,49897
2,of,37216
3,be,30818
4,and,29974
5,to,25164
6,in,21679
7,a,20551
8,for,13009
9,on,9116
10,you,8985
11,i,8358
12,that,8019
13,language,7844
14,this,7076
15,have,6803
16,it,6186
17,or,6000
18,as,5958
19,with,5848
20,will,5721
21,university,5641
22,s,5458
23,by,5013
24,at,4635
25,from,4595
26,not,3994
27,your,3968
28,e,3905
29,do,3826
30,an,3631
31,we,3556
32,mail,3310
33,linguistic,3127
34,can,3044
35,if,2990
36,all,2963
37,information,2730
38,de,2712
39,one,2697
40,which,2535
41,address,2530
42,use,2524
43,but,2446
44,conference,2405
45,t,2226
46,english,2183
47,other,2155
48,there,2129
49,more,2103
50,may,2064
