rank,word,training_frequency
1,the,51619
2,of,38808
3,and,31417
4,be,31305
5,to,25567
6,in,22035
7,a,20728
8,for,13682
9,on,9514
10,you,9427
11,language,7932
12,that,7852
13,i,7631
14,this,7233
15,have,6547
16,will,6324
17,or,6187
18,it,6152
19,university,6059
20,with,6051
21,as,5934
22,s,5443
23,by,5306
24,at,4872
25,from,4637
26,your,4331
27,e,4034
28,not,3844
29,an,3730
30,do,3666
31,mail,3585
32,we,3566
33,linguistic,3311
34,can,3146
35,de,3141
36,all,3098
37,information,3009
38,if,2962
39,address,2893
40,one,2751
41,conference,2728
42,use,2522
43,which,2468
44,but,2270
45,d,2254
46,send,2209
47,order,2203
48,please,2160
49,more,2159
50,http,2137
