rank,word,training_frequency
1,the,52706
2,of,39778
3,be,32091
4,and,32090
5,to,26141
6,in,22508
7,a,21131
8,for,14022
9,you,9654
10,on,9646
11,that,8187
12,language,8105
13,i,7963
14,this,7364
15,have,6764
16,will,6490
17,it,6326
18,or,6320
19,with,6160
20,as,6145
21,university,6122
22,s,5648
23,by,5441
24,at,4942
25,from,4717
26,your,4397
27,e,4070
28,not,3990
29,do,3852
30,an,3803
31,mail,3672
32,we,3606
33,linguistic,3368
34,can,3280
35,all,3087
36,de,3084
37,information,3050
38,if,3032
39,address,2963
40,one,2844
41,conference,2826
42,which,2593
43,use,2539
44,but,2391
45,order,2308
46,send,2269
47,d,2251
48,more,2250
49,please,2228
50,t,2217
51,make,2183
52,include,2171
53,may,2169
54,workshop,2167
55,other,2157
56,there,2144
57,no,2134
58,new,2110
59,about,2089
60,work,2088
61,paper,2085
62,email,2038
63,http,2017
64,should,1989
65,program,1962
66,english,1915
67,also,1865
68,name,1851
69,fax,1848
70,n,1847
71,what,1821
72,papers,1812
73,any,1750
74,they,1748
75,word,1739
76,would,1725
77,how,1725
78,out,1721
79,our,1713
80,follow,1702
81,research,1701
82,list,1696
83,their,1682
84,edu,1680
85,only,1679
86,call,1658
87,my,1653
88,abstract,1629
89,www,1626
90,some,1625
91,system,1609
92,time,1582
93,report,1576
94,so,1568
95,m,1558
96,these,1539
97,us,1466
98,submission,1454
99,who,1452
100,book,1439
101,get,1426
102,c,1422
103,study,1400
104,people,1397
105,theory,1389
106,first,1384
107,interest,1376
108,form,1360
109,like,1350
110,session,1334
111,number,1317
112,receive,1307
113,uk,1253
114,linguistics,1235
115,two,1228
116,take,1224
117,than,1208
118,page,1193
119,o,1176
120,l,1156
121,th,1141
122,me,1139
123,text,1132
124,such,1131
125,free,1126
126,author,1119
127,process,1115
128,grammar,1108
129,usa,1098
130,up,1097
131,case,1093
132,p,1091
133,each,1090
134,speech,1087
135,com,1079
136,registration,1070
137,give,1069
138,u,1069
139,see,1064
140,web,1063
141,state,1058
142,now,1056
143,available,1056
144,science,1053
145,find,1050
146,student,1049
147,know,1034
148,day,1028
149,them,1025
150,issue,1022
151,copy,1019
152,question,1003
153,contact,998
154,analysis,990
155,just,988
156,between,984
157,computer,980
158,money,967
159,many,965
160,base,964
161,year,957
162,international,957
163,way,956
164,provide,954
165,when,953
166,department,946
167,b,942
168,structure,938
169,well,937
170,write,927
171,speaker,923
172,ac,923
173,present,901
174,g,893
175,syntax,891
176,discussion,887
177,over,885
178,must,881
179,those,880
180,discourse,880
181,most,877
182,very,874
183,he,872
184,area,864
185,site,858
186,h,852
187,world,850
188,linguist,845
189,j,842
190,different,835
191,reference,832
192,its,829
193,need,820
194,business,817
195,invite,807
196,example,807
197,learn,806
198,john,798
199,topic,798
200,la,797
201,submit,789
202,r,782
203,here,774
204,into,773
205,special,770
206,even,770
207,internet,767
208,change,765
209,come,764
210,approach,763
211,phone,763
212,go,762
213,part,757
214,both,754
215,place,752
216,read,750
217,check,746
218,application,737
219,say,733
220,think,731
221,subject,730
222,x,724
223,level,721
224,below,718
225,acquisition,716
226,second,712
227,title,712
228,committee,712
229,where,708
230,could,704
231,etc,701
232,type,699
233,then,699
234,semantic,698
235,want,697
236,further,695
237,publish,693
238,within,690
239,v,677
240,general,675
241,before,659
242,review,655
243,software,652
244,datum,652
245,technology,651
246,problem,650
247,le,649
248,offer,643
249,course,642
250,deadline,642
251,model,636
252,html,636
253,institute,633
254,much,632
255,translation,630
256,same,630
257,minute,626
258,after,626
259,chair,625
260,development,624
261,letter,620
262,point,617
263,presentation,614
264,method,613
265,relate,610
266,note,608
267,school,608
268,field,607
269,break,607
270,hold,607
271,aspect,605
272,re,601
273,tel,601
274,start,598
275,knowledge,598
276,cognitive,598
277,pp,597
278,show,594
279,verb,593
280,accept,592
281,phonology,589
282,non,588
283,through,588
284,look,585
285,natural,583
286,line,579
287,week,579
288,service,578
289,his,575
290,communication,571
291,post,570
292,teach,568
293,fee,568
294,participant,566
295,computational,563
296,member,560
297,lexical,559
