rank,word,training_frequency
1,the,50073
2,of,37026
3,be,31697
4,and,29788
5,to,25473
6,in,21787
7,a,20645
8,for,13279
9,you,9870
10,on,9065
11,i,8826
12,that,8396
13,language,7612
14,this,7420
15,have,7018
16,it,6517
17,or,6235
18,with,6053
19,as,6028
20,will,5981
21,s,5609
22,university,5291
23,by,5145
24,at,4653
25,from,4597
26,your,4285
27,not,4069
28,do,4056
29,e,3932
30,an,3688
31,we,3569
32,mail,3496
33,can,3254
34,linguistic,3168
35,all,3100
36,if,3099
37,de,2885
38,one,2837
39,address,2811
40,information,2679
41,which,2593
42,use,2589
43,but,2481
44,t,2306
45,conference,2273
46,more,2251
47,order,2245
48,d,2238
49,send,2234
50,there,2192
51,other,2187
52,make,2170
53,about,2121
54,english,2121
55,work,2074
56,no,2060
57,may,2043
58,please,2026
59,include,1995
60,email,1981
61,new,1979
62,n,1972
63,program,1935
64,also,1896
65,my,1870
66,what,1847
67,paper,1834
68,would,1830
69,name,1812
70,should,1797
71,any,1793
72,http,1790
73,list,1781
74,they,1777
75,edu,1752
76,out,1741
77,word,1732
78,workshop,1724
79,our,1713
80,some,1700
81,only,1694
82,so,1669
83,follow,1648
84,fax,1644
85,report,1634
86,how,1623
87,their,1614
88,time,1583
89,research,1581
90,who,1548
91,call,1534
92,papers,1512
93,get,1505
94,these,1504
95,m,1504
96,people,1495
97,system,1484
98,like,1424
99,www,1423
100,abstract,1410
101,us,1369
102,interest,1343
103,receive,1318
104,c,1305
105,form,1297
106,me,1297
107,first,1290
108,theory,1267
109,study,1261
110,book,1245
111,number,1238
112,two,1228
113,than,1206
114,linguistics,1204
115,uk,1192
116,submission,1175
117,take,1149
118,session,1127
119,know,1108
120,free,1101
121,up,1089
122,such,1086
123,l,1086
124,see,1077
125,now,1074
126,page,1070
127,find,1067
128,them,1048
129,give,1042
130,case,1034
131,o,1030
132,day,1027
133,just,1018
134,year,1016
135,many,1016
136,each,1010
137,u,1008
138,available,1008
139,th,1007
140,text,1003
141,com,1001
142,process,997
143,question,993
144,grammar,990
145,p,989
146,money,978
147,state,976
148,student,969
149,he,959
150,when,952
151,between,938
152,b,938
153,contact,932
154,write,931
155,way,924
156,analysis,923
157,ac,923
158,very,915
159,web,911
160,issue,910
161,author,909
162,copy,908
163,over,904
164,science,901
165,most,900
166,computer,894
167,linguist,891
168,well,888
169,department,885
170,base,883
171,those,869
172,speech,867
173,g,866
174,usa,863
175,speaker,856
176,provide,851
177,here,848
178,registration,845
179,must,841
180,example,827
181,need,824
182,business,824
183,reference,823
184,international,820
185,structure,816
186,discourse,809
187,syntax,808
188,even,801
189,think,796
190,go,796
191,say,793
192,area,791
193,its,790
194,come,790
195,discussion,782
196,present,778
197,world,778
198,h,774
199,different,769
200,read,755
201,j,754
202,internet,752
203,la,747
204,both,744
205,place,742
206,where,741
207,into,740
208,site,736
209,phone,735
210,r,733
211,part,725
212,check,723
213,then,720
214,john,715
215,could,715
216,want,715
217,change,710
218,etc,705
219,subject,695
220,topic,693
221,below,690
222,type,688
223,submit,688
224,v,682
225,learn,680
226,much,679
227,application,678
228,invite,670
229,level,669
230,special,669
231,letter,662
232,x,662
233,approach,659
234,re,654
235,course,651
236,second,646
237,software,646
238,within,644
239,same,644
240,semantic,641
241,post,631
242,look,627
243,further,626
244,before,625
245,after,622
246,school,617
247,offer,615
248,point,612
249,his,608
250,title,607
251,datum,607
252,start,605
253,non,595
254,teach,595
255,note,595
256,pp,595
257,acquisition,594
258,problem,593
259,publish,590
260,week,588
261,thank,587
262,verb,586
263,because,583
264,development,581
265,show,581
266,through,577
267,general,576
268,committee,576
269,le,574
270,relate,573
271,method,571
272,html,569
273,position,562
274,line,561
275,natural,558
276,speak,557
277,knowledge,556
278,file,550
279,chair,550
280,review,545
281,translation,543
282,hold,543
283,german,542
284,message,542
285,member,541
286,technology,539
287,help,538
288,possible,536
289,ed,536
290,service,535
291,deadline,535
292,institute,532
293,minute,531
294,communication,530
295,mean,529
296,american,528
297,field,527
298,publication,524
299,best,524
300,home,522
301,computational,522
302,three,520
303,own,518
304,accept,518
305,lexical,514
306,aspect,513
307,phonology,513
308,market,512
309,ask,509
310,cognitive,508
311,presentation,508
312,french,505
313,apply,505
314,result,504
315,term,504
316,detail,503
317,model,502
318,seem,500
319,every,499
320,spanish,498
321,full,497
322,human,497
323,break,496
324,mark,494
325,press,494
326,experience,489
327,group,489
328,require,488
329,important,486
330,participant,484
331,fee,484
332,dr,484
333,link,482
334,least,477
335,feature,477
336,f,476
337,card,475
338,product,473
339,response,471
340,cost,471
341,since,468
342,ca,467
343,context,467
344,tel,467
345,st,466
346,good,464
347,account,464
348,talk,464
349,focus,462
350,per,462
351,credit,461
352,date,460
353,k,460
354,corpus,458
355,social,450
356,volume,449
357,ll,447
358,japanese,447
359,et,445
360,remove,445
361,is,444
362,meet,443
363,european,440
364,request,439
365,construction,436
366,anyone,435
367,section,433
368,tell,432
369,above,432
370,set,430
371,march,424
372,price,423
373,box,423
374,pay,423
375,syntactic,422
376,however,421
377,proposal,421
378,york,421
379,several,419
380,consider,417
381,journal,417
382,august,416
383,opportunity,416
384,germany,414
385,hour,413
386,rule,411
387,limit,410
388,sentence,408
389,back,407
390,four,407
391,child,405
392,another,404
393,let,404
394,either,402
395,understand,400
396,few,400
397,while,400
398,fact,398
399,under,398
400,summary,397
401,why,397
402,electronic,397
403,contain,396
404,version,395
405,long,395
406,try,394
407,format,394
408,little,392
409,project,392
410,right,392
411,june,391
412,thing,389
413,person,389
414,theoretical,388
415,programme,386
416,support,384
417,article,382
418,dialect,382
419,open,381
420,april,380
421,w,379
422,semantics,378
423,city,378
424,vium,377
425,last,376
426,plan,376
427,resource,375
428,current,371
429,add,368
430,en,366
431,society,363
432,cd,362
433,wish,361
434,object,361
435,particular,360
436,theme,359
437,standard,359
438,vowel,359
439,bulk,359
440,without,358
441,develop,357
442,ve,357
443,logic,355
444,month,355
445,view,355
446,sound,355
447,million,355
448,end,354
449,great,353
450,reason,353
451,morphology,353
452,native,352
453,description,352
454,company,351
455,advance,350
456,allow,350
457,complete,349
458,center,348
459,nl,348
460,national,347
461,today,347
462,still,345
463,constraint,345
464,education,344
465,major,344
466,college,344
467,machine,344
468,less,343
469,become,341
470,code,341
471,various,339
472,canada,338
473,chinese,338
474,representation,338
475,september,337
476,final,337
477,again,337
478,source,336
479,sign,336
480,query,335
481,affiliation,335
482,whether,334
483,content,333
484,she,332
485,life,330
486,room,329
487,single,329
488,reply,329
489,july,328
490,evaluation,327
491,coffee,326
492,search,326
493,main,326
494,organize,326
495,discuss,325
496,involve,325
497,specific,324
498,movement,324
499,david,323
500,answer,323
