rank,word,training_frequency
1,the,51502
2,of,38448
3,be,31921
4,and,30969
5,to,25657
6,in,21946
7,a,20736
8,for,13591
9,on,9385
10,you,9301
11,that,8126
12,i,8026
13,language,7941
14,this,7321
15,have,6787
16,it,6298
17,or,6265
18,will,6229
19,as,6127
20,with,6085
21,university,5813
22,s,5452
23,by,5303
24,at,4817
25,from,4655
26,your,4230
27,not,4073
28,e,3953
29,do,3823
30,an,3734
31,we,3576
32,mail,3486
33,can,3238
34,linguistic,3173
35,all,3047
36,if,3041
37,de,2950
38,information,2921
39,address,2804
40,one,2782
41,which,2591
42,conference,2581
43,use,2526
44,but,2413
45,more,2249
46,send,2196
47,order,2191
48,other,2187
49,t,2151
50,may,2136
