rank,word,training_frequency
1,the,51402
2,of,38114
3,be,32505
4,and,30607
5,to,26207
6,in,22102
7,a,21242
8,for,13662
9,you,9767
10,on,9254
11,i,8855
12,that,8576
13,language,7872
14,this,7445
15,have,7052
16,it,6655
17,or,6440
18,as,6192
19,with,6153
20,will,6081
21,s,5703
22,university,5589
23,by,5236
24,at,4728
25,from,4634
26,your,4274
27,not,4247
28,do,4055
29,e,4025
30,an,3759
31,we,3642
32,mail,3524
33,can,3330
34,if,3151
35,linguistic,3142
36,all,3106
37,one,2890
38,address,2880
39,de,2849
40,information,2839
41,use,2637
42,which,2609
43,but,2539
44,conference,2356
45,t,2323
46,more,2269
47,send,2248
48,order,2248
49,d,2242
50,other,2233
51,there,2231
52,about,2191
53,may,2188
54,make,2177
55,no,2138
56,please,2109
57,english,2092
58,work,2087
59,include,2060
60,email,2004
61,n,1951
62,should,1930
63,new,1929
64,program,1924
65,paper,1907
66,also,1901
67,would,1878
68,my,1871
69,what,1869
70,name,1846
71,workshop,1843
72,http,1832
73,any,1825
74,edu,1814
75,list,1801
76,they,1793
77,word,1793
78,our,1759
79,out,1759
80,some,1736
81,fax,1725
82,only,1710
83,so,1697
84,follow,1683
85,how,1665
86,research,1649
87,their,1644
88,time,1611
89,papers,1593
90,who,1574
91,report,1545
92,call,1540
93,get,1520
94,these,1513
95,system,1498
96,m,1496
97,www,1482
98,people,1481
99,abstract,1450
100,like,1433
101,interest,1406
102,us,1393
103,c,1375
104,form,1338
105,submission,1331
106,first,1319
107,receive,1304
108,me,1300
109,study,1290
110,theory,1277
111,book,1276
112,number,1276
113,than,1242
114,two,1242
115,take,1184
116,uk,1175
117,linguistics,1171
118,session,1140
119,free,1133
120,up,1124
121,such,1118
122,find,1111
123,know,1110
124,page,1109
125,l,1108
126,o,1100
127,text,1090
128,now,1082
129,case,1066
130,give,1064
131,see,1058
132,grammar,1052
133,speech,1049
134,com,1048
135,th,1042
136,them,1042
137,each,1040
138,process,1038
139,state,1034
140,just,1025
141,available,1023
142,p,1019
143,web,1013
144,science,1012
145,year,1009
146,u,1007
147,question,1006
148,many,1005
149,author,1004
150,student,984
151,day,983
152,he,980
153,when,979
154,copy,970
155,write,969
156,usa,966
157,way,966
158,issue,964
159,between,960
160,very,947
161,money,939
162,b,937
163,g,933
164,linguist,926
165,computer,923
166,base,918
167,most,911
168,well,908
169,analysis,906
170,over,905
171,registration,904
172,speaker,903
173,ac,898
174,provide,893
175,contact,891
176,those,889
177,international,887
178,department,885
179,here,865
180,example,855
181,must,847
182,discourse,845
183,need,840
184,reference,838
185,go,834
186,its,815
187,say,812
188,structure,811
189,even,810
190,area,810
191,site,810
192,j,809
193,learn,807
194,come,807
195,different,804
196,business,802
197,think,799
198,world,798
199,syntax,794
200,discussion,792
201,h,792
202,into,784
203,present,781
204,internet,769
205,r,767
206,part,762
207,where,760
208,john,758
209,topic,753
210,could,747
211,application,745
212,both,741
213,submit,735
214,read,732
215,la,731
216,check,731
217,invite,729
218,place,727
219,want,723
220,etc,718
221,then,718
222,subject,717
223,special,715
224,course,709
225,change,707
226,phone,706
227,below,705
228,much,703
229,type,698
230,level,694
231,approach,690
232,v,690
233,before,668
234,second,667
235,x,665
236,teach,664
237,committee,656
238,further,655
239,general,654
240,title,653
241,letter,653
242,same,652
243,within,650
244,re,644
245,school,641
246,publish,641
247,point,640
248,after,638
249,look,636
250,problem,633
251,software,630
252,datum,624
253,post,623
254,his,622
255,offer,617
256,semantic,616
257,note,614
258,line,611
259,non,602
260,html,601
261,week,600
262,start,599
263,acquisition,596
264,development,596
265,pp,596
266,relate,595
267,review,593
268,thank,592
269,verb,592
270,deadline,584
271,technology,583
272,through,581
273,speak,579
274,position,575
275,because,573
276,model,572
277,minute,569
278,natural,567
279,institute,565
280,method,564
281,le,564
282,possible,563
283,file,563
284,field,562
285,message,559
286,aspect,557
287,show,556
288,translation,554
289,member,553
290,service,551
291,break,551
292,chair,550
293,presentation,549
294,hold,549
295,tel,548
296,accept,548
297,knowledge,543
298,best,542
299,help,541
300,term,541
301,mean,540
302,cognitive,539
303,result,535
304,three,531
305,communication,530
306,own,530
307,market,529
308,group,528
309,home,528
310,computational,528
311,publication,527
312,lexical,527
313,full,526
314,resource,524
315,german,523
316,ed,520
317,american,519
318,ask,516
319,apply,516
320,phonology,515
321,press,511
322,feature,511
323,detail,508
324,seem,507
325,mark,507
326,card,507
327,june,506
328,corpus,504
329,product,503
330,every,502
331,french,502
332,account,501
333,ca,500
334,human,500
335,require,499
336,experience,495
337,k,494
338,f,493
339,important,491
340,participant,485
341,focus,484
342,response,483
343,link,482
344,fee,481
345,meet,480
346,social,478
347,per,478
348,dr,478
349,date,477
350,talk,474
351,least,469
352,since,469
353,context,468
354,st,465
355,set,465
356,request,462
357,japanese,460
358,good,458
359,et,458
360,volume,457
361,credit,454
362,pay,453
363,european,452
364,anyone,450
365,above,450
366,august,449
367,is,449
368,construction,447
369,child,444
370,cost,443
371,remove,443
372,however,442
373,ll,439
374,tell,437
375,proposal,437
376,price,433
377,spanish,432
378,sentence,432
379,hour,429
380,box,428
381,consider,426
382,rule,426
383,person,425
384,canada,424
385,journal,424
386,format,424
387,several,420
388,summary,420
389,under,419
390,back,416
391,march,416
392,fact,415
393,electronic,415
394,limit,415
395,programme,414
396,opportunity,414
397,section,413
398,syntactic,411
399,another,411
400,understand,410
401,project,409
402,either,408
403,while,408
404,theoretical,408
405,right,406
406,support,405
407,few,405
408,contain,405
409,version,405
410,long,405
411,try,404
412,let,402
413,w,402
414,july,400
415,open,396
416,city,394
417,april,394
418,why,393
419,thing,390
420,article,389
421,little,388
422,four,386
423,logic,383
424,vium,383
425,germany,382
426,last,381
427,semantics,379
428,standard,379
429,york,379
430,society,378
431,plan,378
432,end,377
433,add,376
434,evaluation,375
435,current,375
436,description,374
437,without,373
438,content,372
439,room,371
440,education,371
441,final,370
442,single,369
443,france,369
444,view,368
445,develop,368
446,college,367
447,sound,367
448,query,366
449,en,366
450,whether,366
451,cd,366
452,machine,366
453,particular,365
454,wish,364
455,complete,364
456,advance,364
457,main,362
458,sign,360
459,great,358
460,national,358
461,object,355
462,still,355
463,reason,355
464,million,355
465,win,354
466,discuss,353
467,vowel,353
468,dialect,352
469,today,352
470,code,352
471,bulk,352
472,david,351
473,source,350
474,morphology,350
475,major,349
476,involve,349
