rank,word,training_frequency
1,the,52706
2,of,39778
3,be,32091
4,and,32090
5,to,26141
6,in,22508
7,a,21131
8,for,14022
9,you,9654
10,on,9646
11,that,8187
12,language,8105
13,i,7963
14,this,7364
15,have,6764
16,will,6490
17,it,6326
18,or,6320
19,with,6160
20,as,6145
21,university,6122
22,s,5648
23,by,5441
24,at,4942
25,from,4717
26,your,4397
27,e,4070
28,not,3990
29,do,3852
30,an,3803
31,mail,3672
32,we,3606
33,linguistic,3368
34,can,3280
35,all,3087
36,de,3084
37,information,3050
38,if,3032
39,address,2963
40,one,2844
41,conference,2826
42,which,2593
43,use,2539
44,but,2391
45,order,2308
46,send,2269
47,d,2251
48,more,2250
49,please,2228
50,t,2217
51,make,2183
52,include,2171
53,may,2169
54,workshop,2167
55,other,2157
56,there,2144
57,no,2134
58,new,2110
59,about,2089
60,work,2088
61,paper,2085
62,email,2038
63,http,2017
64,should,1989
65,program,1962
66,english,1915
67,also,1865
68,name,1851
69,fax,1848
70,n,1847
71,what,1821
72,papers,1812
73,any,1750
74,they,1748
75,word,1739
76,would,1725
77,how,1725
78,out,1721
79,our,1713
80,follow,1702
81,research,1701
82,list,1696
83,their,1682
84,edu,1680
85,only,1679
86,call,1658
87,my,1653
88,abstract,1629
89,www,1626
90,some,1625
91,system,1609
92,time,1582
93,report,1576
94,so,1568
95,m,1558
96,these,1539
97,us,1466
98,submission,1454
99,who,1452
100,book,1439
