rank,word,training_frequency
1,the,50073
2,of,37026
3,and,29788
4,to,25473
5,in,21783
6,a,20644
7,for,13279
8,is,12085
9,you,9870
10,on,9062
11,i,8830
12,be,8707
13,that,8391
14,this,7421
15,it,6460
16,are,6375
17,or,6235
18,with,6053
19,as,6030
20,will,5920
21,s,5694
22,language,5537
23,university,5223
24,by,5145
25,at,4653
26,from,4596
27,your,4285
28,have,4193
29,not,4069
30,e,3752
31,an,3671
32,we,3567
33,can,3251
34,all,3100
35,if,3099
36,linguistics,3016
37,mail,2890
38,one,2738
39,information,2668
40,which,2593
41,de,2539
42,do,2513
43,but,2479
44,t,2425
45,more,2251
46,d,2238
47,there,2190
48,conference,2155
49,papers,2149
50,languages,2130
