rank,word,training_frequency
1,the,52706
2,of,39778
3,and,32089
4,to,26141
5,in,22505
6,a,21129
7,for,14022
8,is,12100
9,you,9654
10,on,9643
11,be,9303
12,that,8183
13,i,7969
14,this,7364
15,are,6583
16,will,6428
17,or,6320
18,it,6262
19,with,6160
20,as,6148
21,university,6051
22,language,5989
23,s,5741
24,by,5441
25,at,4942
26,from,4716
27,your,4397
28,have,4086
29,not,3990
30,e,3899
31,an,3782
32,we,3604
33,can,3277
34,linguistics,3156
35,all,3087
36,mail,3064
37,information,3038
38,if,3031
39,one,2743
40,conference,2694
41,de,2687
42,which,2593
43,papers,2560
44,do,2404
45,but,2388
46,t,2318
47,d,2251
48,more,2250
49,languages,2183
50,there,2142
