rank,word,training_frequency
1,the,51502
2,of,38448
3,and,30968
4,to,25657
5,in,21943
6,a,20734
7,for,13591
8,is,12061
9,on,9382
10,you,9301
11,be,9194
12,that,8123
13,i,8032
14,this,7322
15,are,6458
16,or,6265
17,it,6242
18,will,6171
19,as,6130
20,with,6085
21,language,5795
22,university,5740
23,s,5549
24,by,5303
25,at,4817
26,from,4654
27,your,4230
28,not,4073
29,have,4046
30,e,3772
31,an,3717
32,we,3574
33,can,3235
34,all,3047
35,if,3040
36,linguistics,3012
37,information,2909
38,mail,2904
39,one,2683
40,which,2591
41,de,2589
42,conference,2465
43,papers,2443
44,but,2410
45,do,2365
46,t,2262
47,more,2249
48,languages,2205
49,there,2120
50,no,2102
51,about,2094
52,d,2091
53,http,2064
54,please,2044
55,english,2023
56,new,2011
57,should,1961
58,address,1885
59,has,1880
60,also,1872
61,email,1868
62,was,1866
63,other,1858
64,workshop,1845
65,n,1792
66,what,1787
67,would,1765
68,they,1747
69,may,1745
70,any,1715
71,our,1707
72,edu,1698
73,only,1697
74,fax,1693
75,my,1693
76,out,1667
77,their,1653
78,some,1634
79,www,1633
80,research,1626
81,how,1612
82,so,1611
83,these,1511
84,order,1481
85,program,1472
86,who,1452
87,m,1409
88,us,1388
89,name,1385
90,send,1375
91,time,1352
92,linguistic,1351
93,like,1336
94,first,1332
95,people,1313
96,paper,1309
97,call,1289
98,work,1287
99,use,1212
100,than,1206
