rank,word,training_frequency
1,the,49897
2,of,37216
3,and,29973
4,to,25164
5,in,21675
6,a,20549
7,for,13009
8,is,11791
9,on,9113
10,you,8985
11,be,8505
12,i,8365
13,that,8014
14,this,7077
15,are,6182
16,it,6124
17,or,6000
18,as,5961
19,with,5848
20,language,5811
21,will,5666
22,university,5562
23,s,5554
24,by,5013
25,at,4635
26,from,4594
27,have,4084
28,not,3994
29,your,3968
30,e,3727
31,an,3610
32,we,3554
33,can,3041
34,if,2989
35,all,2963
36,linguistics,2942
37,mail,2762
38,information,2721
39,one,2600
40,which,2535
41,but,2443
42,de,2370
43,do,2367
44,t,2327
45,conference,2290
46,english,2164
47,there,2127
48,more,2103
49,languages,2100
50,about,2058
51,papers,2023
52,no,1990
53,please,1957
54,new,1956
55,was,1949
56,http,1901
57,has,1867
58,n,1854
59,also,1825
60,would,1816
61,other,1815
62,what,1756
63,should,1734
64,address,1731
65,my,1728
66,d,1719
67,edu,1701
68,our,1679
69,some,1672
70,may,1667
71,any,1662
72,they,1644
73,so,1638
74,research,1616
75,workshop,1615
76,fax,1608
77,only,1605
78,their,1598
79,how,1590
80,who,1543
81,out,1543
82,www,1508
83,email,1505
84,m,1479
85,these,1414
86,us,1405
87,order,1396
88,linguistic,1366
89,time,1336
90,like,1326
91,program,1322
92,people,1294
93,first,1288
94,name,1266
95,work,1236
96,send,1228
97,use,1224
98,me,1220
99,uk,1203
100,two,1191
