rank,word,training_frequency
1,the,52706
2,of,39778
3,and,32089
4,to,26141
5,in,22505
6,a,21129
7,for,14022
8,is,12100
9,you,9654
10,on,9643
11,be,9303
12,that,8183
13,i,7969
14,this,7364
15,are,6583
16,will,6428
17,or,6320
18,it,6262
19,with,6160
20,as,6148
21,university,6051
22,language,5989
23,s,5741
24,by,5441
25,at,4942
26,from,4716
27,your,4397
28,have,4086
29,not,3990
30,e,3899
31,an,3782
32,we,3604
33,can,3277
34,linguistics,3156
35,all,3087
36,mail,3064
37,information,3038
38,if,3031
39,one,2743
40,conference,2694
41,de,2687
42,which,2593
43,papers,2560
44,do,2404
45,but,2388
46,t,2318
47,d,2251
48,more,2250
49,languages,2183
50,there,2142
51,please,2136
52,no,2132
53,about,2089
54,new,2078
55,http,2016
56,address,1997
57,should,1989
58,email,1929
59,english,1897
60,workshop,1892
61,has,1876
62,also,1865
63,n,1843
64,other,1825
65,what,1820
66,fax,1807
67,may,1783
68,was,1774
69,any,1750
70,they,1748
71,would,1725
72,how,1724
73,out,1714
74,our,1713
75,their,1682
76,edu,1680
77,only,1679
78,research,1669
79,my,1653
80,www,1626
81,some,1625
82,order,1579
83,so,1568
84,m,1550
85,program,1540
86,these,1538
87,name,1456
88,us,1455
89,who,1452
90,linguistic,1447
91,send,1421
92,first,1384
93,people,1370
94,call,1370
95,time,1358
96,paper,1337
97,like,1335
98,work,1322
99,uk,1253
100,use,1234
