rank,word,training_frequency
1,the,52888
2,of,39588
3,and,32117
4,to,26007
5,in,22604
6,a,21104
7,for,14021
8,is,12126
9,on,9667
10,you,9429
11,be,9335
12,that,8018
13,i,7962
14,this,7430
15,are,6534
16,will,6319
17,it,6297
18,or,6262
19,as,6152
20,language,6093
21,with,6092
22,university,6046
23,s,5639
24,by,5396
25,at,4915
26,from,4758
27,your,4238
28,e,4051
29,have,4028
30,not,4004
31,an,3775
32,we,3553
33,can,3222
34,all,3088
35,linguistics,3067
36,mail,3063
37,if,3022
38,information,2983
39,one,2701
40,conference,2640
41,de,2626
42,which,2614
43,papers,2521
44,do,2361
45,but,2359
46,t,2354
47,d,2322
48,more,2226
49,languages,2202
50,http,2139
51,english,2139
52,new,2126
53,please,2111
54,there,2111
55,about,2086
56,no,2074
57,should,2033
58,address,1967
59,also,1914
60,workshop,1883
61,other,1868
62,has,1865
63,was,1846
64,n,1841
65,edu,1828
66,email,1821
67,what,1811
68,fax,1788
69,may,1775
70,research,1740
71,www,1722
72,out,1716
73,they,1709
74,my,1709
75,our,1705
76,any,1705
77,would,1679
78,their,1662
79,only,1650
80,some,1633
81,so,1607
82,how,1575
83,m,1544
84,program,1521
85,these,1498
86,order,1495
87,linguistic,1438
88,who,1430
89,name,1428
90,us,1427
91,send,1403
92,time,1365
93,people,1361
94,first,1358
95,call,1345
96,paper,1321
97,like,1308
98,uk,1286
99,use,1276
100,two,1268
101,work,1263
102,list,1203
103,com,1201
104,l,1199
105,o,1184
106,than,1181
107,me,1154
108,c,1152
109,th,1149
110,theory,1149
111,such,1149
112,been,1147
113,free,1132
114,usa,1115
115,following,1111
116,web,1103
117,speech,1098
118,available,1097
119,number,1094
120,get,1090
121,book,1089
122,u,1087
123,p,1085
124,up,1080
125,each,1069
126,report,1045
127,now,1038
128,make,1032
129,registration,1021
130,them,1009
131,between,1005
132,just,990
133,b,963
134,systems,959
135,international,951
136,form,951
137,ac,951
138,g,945
139,many,938
140,contact,931
141,word,928
142,h,925
143,well,912
144,when,906
145,very,905
146,grammar,902
147,its,896
148,abstracts,895
149,case,893
150,those,881
151,syntax,880
152,include,878
153,computer,877
154,must,874
155,money,874
156,analysis,870
157,based,863
158,most,863
159,discourse,862
160,department,854
161,over,847
162,he,845
163,j,844
164,text,837
165,session,837
166,state,831
167,am,831
168,words,829
169,here,824
170,john,812
171,including,810
172,different,810
173,world,805
174,does,803
175,addresses,802
176,r,797
177,way,784
178,see,777
179,studies,776
180,abstract,772
181,into,772
182,site,771
183,internet,770
184,discussion,768
185,submission,765
186,business,762
187,take,757
188,both,754
189,know,749
190,science,748
191,la,747
192,page,743
193,data,739
194,below,736
195,x,733
196,where,731
197,system,728
198,submissions,726
199,special,725
200,second,713
201,phone,709
202,etc,707
203,sent,703
204,then,701
205,acquisition,698
206,had,697
207,further,696
208,committee,695
209,used,689
210,could,689
211,speakers,684
212,pp,676
213,structure,674
214,html,673
215,within,672
216,before,667
217,were,667
218,semantics,666
219,even,660
220,after,658
221,invited,657
222,general,656
223,part,655
224,day,650
225,software,645
226,using,644
227,non,642
228,issues,634
229,same,634
230,processing,630
231,institute,624
232,received,621
233,much,619
234,place,612
235,deadline,608
236,questions,603
237,subject,598
238,natural,598
239,students,597
240,tel,595
241,find,594
242,through,591
243,author,588
244,re,586
245,knowledge,586
246,title,584
247,copy,584
248,study,580
249,cognitive,579
250,translation,579
251,receive,579
252,made,576
253,lexical,575
254,phonology,571
255,computational,564
256,learning,563
257,his,562
258,interest,561
259,german,557
260,development,553
261,possible,552
262,level,551
263,want,548
264,v,548
265,need,545
266,three,544
267,volume,542
268,full,540
269,august,528
270,june,527
271,because,525
272,f,523
273,best,523
274,press,522
275,k,521
276,technology,521
277,interested,520
278,social,515
279,chair,514
280,check,512
281,important,510
282,change,510
283,orders,509
284,related,504
285,participants,504
286,held,503
287,date,501
288,break,501
289,european,500
290,st,499
291,et,498
292,course,497
293,line,496
294,being,496
295,french,496
296,spanish,496
297,school,494
298,dr,494
299,provide,492
300,pages,491
301,applications,489
302,years,489
303,every,487
304,home,486
305,topics,485
306,year,482
307,own,481
308,sessions,481
309,ca,478
310,reports,478
311,authors,477
312,mailing,476
313,think,476
314,programme,474
315,least,473
316,communication,472
317,germany,472
318,given,468
319,semantic,465
320,via,464
321,syntactic,464
322,japanese,464
323,canada,463
324,per,461
325,american,459
326,working,457
327,message,453
328,example,449
329,linguist,449
330,read,448
331,since,445
332,card,443
333,march,441
334,area,441
335,above,441
336,present,440
337,reference,439
338,position,438
339,letter,438
340,electronic,438
341,minutes,437
342,box,437
343,field,436
344,ll,435
345,human,435
346,york,434
347,teaching,429
348,help,428
349,did,427
350,copies,426
351,four,426
352,good,426
353,theoretical,426
354,w,425
355,however,425
356,under,424
357,type,424
358,student,422
359,july,418
360,come,418
361,published,418
362,several,418
363,resources,416
364,members,415
365,aspects,415
366,submit,414
367,price,413
368,service,413
369,areas,412
370,september,412
371,days,411
372,found,411
373,april,410
374,either,410
375,accepted,408
376,evaluation,408
377,des,408
378,account,406
379,question,404
380,verb,402
381,credit,402
382,point,401
383,references,401
384,note,401
385,while,400
386,names,399
387,france,399
388,journal,398
389,follow,397
390,experience,396
391,nl,395
392,long,394
393,current,393
394,go,393
395,final,392
396,main,391
397,might,391
398,benjamins,391
399,another,389
400,review,389
401,back,389
402,limited,387
403,anyone,386
404,few,385
405,national,384
406,examples,384
407,focus,384
408,meaning,382
409,making,382
410,methods,381
411,give,380
412,context,380
413,say,379
414,linguists,379
415,education,378
416,approach,378
417,morphology,378
418,coffee,376
419,proceedings,376
420,let,376
421,section,375
422,single,373
423,right,371
424,group,371
425,summary,370
426,particular,370
427,city,370
428,details,370
429,society,369
430,machine,369
431,specific,367
432,last,365
433,fee,364
434,results,364
435,college,363
436,multi,363
437,ed,362
438,marketing,362
439,affiliation,361
440,topic,361
441,issue,361
442,logic,361
443,approaches,360
444,david,360
445,meeting,359
446,various,358
447,great,358
448,why,358
449,set,357
450,forms,357
451,major,356
452,week,355
453,en,354
454,without,353
455,cd,353
456,le,353
457,researchers,352
458,links,352
459,written,351
460,lists,351
461,proposals,349
462,acl,344
463,corpus,344
464,london,343
465,presentation,339
466,together,339
467,association,339
468,due,338
469,native,336
470,still,336
471,thanks,336
472,little,336
473,bulk,336
474,grammatical,335
475,chinese,335
476,opportunity,334
477,programs,334
478,cost,333
479,original,333
480,movement,333
481,history,332
482,spoken,332
483,format,332
484,start,332
485,others,331
486,submitted,331
487,co,331
488,formal,330
489,whether,329
490,wide,328
491,japan,328
492,van,327
493,ve,327
494,center,325
495,required,325
496,der,325
497,professor,323
498,historical,323
499,today,322
500,netherlands,322
501,post,320
502,california,319
503,au,319
504,phonological,319
505,person,318
506,problem,318
507,mit,318
508,lunch,318
509,speaker,317
510,works,317
511,less,316
512,symposium,315
513,problems,315
514,series,315
515,better,315
516,fact,314
517,again,314
518,applied,312
519,october,312
520,off,312
521,offer,312
522,plus,311
523,she,310
524,always,310
525,paris,310
526,future,310
527,until,309
528,writing,308
529,evidence,308
530,publications,307
531,process,306
532,standard,306
533,cs,305
534,workshops,303
535,length,302
536,net,302
537,reading,301
538,really,300
539,old,299
540,hotel,298
541,centre,296
542,application,295
543,easy,295
544,comparative,295
545,oxford,295
546,modern,294
547,life,294
548,hard,294
549,content,293
550,les,292
551,file,292
552,dept,291
553,recent,291
554,project,291
555,local,291
556,telephone,291
557,introduction,291
558,end,290
559,version,290
560,additional,289
561,down,289
562,never,289
563,rather,289
564,code,289
565,role,288
566,academic,288
567,thank,287
568,office,287
569,cambridge,286
570,support,285
571,short,284
572,look,284
573,features,284
574,sure,284
575,next,283
576,pm,283
577,search,282
578,books,282
579,interpretation,281
580,y,281
581,texts,281
582,view,280
583,room,279
584,prof,279
585,summer,278
586,access,278
587,presentations,277
588,remove,277
589,product,277
590,later,276
591,real,276
592,pragmatics,276
593,january,274
594,ever,274
595,nlp,274
596,lexicon,274
597,notification,273
598,visit,273
599,click,273
600,pre,272
601,complete,272
602,functional,272
603,february,271
604,past,271
605,und,271
606,directory,271
607,acceptance,270
608,early,270
609,too,270
610,simple,270
611,mt,270
612,south,269
613,large,269
614,robert,269
615,org,269
616,theme,268
617,especially,267
618,able,266
619,wish,266
620,description,266
621,michael,265
622,terms,265
623,north,264
624,show,263
625,sciences,263
626,open,262
627,range,262
628,weeks,262
629,around,262
630,included,261
631,cross,261
632,uni,261
633,relevant,260
634,december,259
635,paul,259
636,common,259
637,during,259
638,cannot,259
639,yes,259
640,million,258
641,accommodation,256
642,her,255
643,put,255
644,models,255
645,far,254
646,welcome,254
647,high,254
648,berlin,254
649,interaction,253
650,constructions,253
651,sense,253
652,peter,253
653,ready,253
654,simply,253
655,representation,253
656,looking,252
657,something,252
658,technical,252
659,sound,252
660,includes,251
661,du,251
662,already,250
663,query,250
664,request,249
665,believe,249
666,contributions,249
667,children,247
668,cultural,246
669,seems,246
670,mark,246
671,bank,246
672,though,245
673,among,245
674,understanding,245
675,feature,245
676,intelligence,245
677,basis,244
678,term,244
679,cash,244
680,considered,242
681,response,242
682,fees,241
683,participation,241
684,presented,240
685,amsterdam,240
686,november,239
687,pay,239
688,construction,238
689,literature,238
690,method,238
691,announcement,237
692,annual,237
693,small,237
694,participate,236
695,model,236
696,instructions,236
697,means,235
698,family,235
699,income,235
700,rules,234
701,universite,234
702,italy,234
703,friday,233
704,russian,233
705,once,233
706,vowel,233
707,techniques,233
708,files,233
709,chapter,232
710,although,231
711,object,231
712,thus,231
713,company,231
714,total,231
715,payment,231
716,cloth,231
717,ii,230
718,publication,229
719,sign,229
720,theories,229
721,fr,229
722,talk,229
723,write,229
724,soon,228
725,travel,228
726,washington,227
727,corpora,227
728,vol,227
729,sentence,226
730,korean,226
731,stanford,226
732,going,226
733,kind,225
734,individual,224
735,asked,224
736,personal,224
737,reply,223
738,types,223
739,direct,223
740,financial,223
741,regular,223
742,dialogue,222
743,lot,221
744,try,221
745,constraints,220
746,variation,219
747,called,219
748,foreign,219
749,hours,219
750,directly,218
751,verbs,216
752,provided,216
753,live,215
754,parallel,215
755,edinburgh,215
756,artificial,215
757,processes,215
758,style,215
759,culture,214
760,index,214
761,times,214
762,phonetics,214
763,articles,214
764,europe,213
765,recognition,213
766,return,213
767,basic,213
768,website,213
769,nd,212
770,yet,212
771,argument,212
772,gruyter,212
773,tell,211
774,aspect,210
775,ftp,210
776,interesting,209
777,publishing,209
778,remember,208
779,package,208
780,ordering,208
781,tools,207
782,univ,206
783,mind,206
784,amount,206
785,register,206
786,addition,205
787,sentences,205
788,morphological,205
789,structures,205
790,dictionary,205
791,wh,205
792,inc,204
793,advanced,204
794,nbsp,204
795,hand,203
796,framework,203
797,australia,203
798,products,203
799,tutorial,203
800,ling,203
801,isbn,203
802,america,202
803,central,202
804,dialects,202
805,five,202
806,georgetown,201
807,building,200
808,west,200
809,organizing,200
810,along,200
811,retrieval,200
812,online,199
813,add,199
814,relations,199
815,step,199
816,learn,198
817,success,198
818,es,198
819,attention,198
820,multiple,198
821,eds,198
822,become,197
823,things,197
824,james,197
825,graduate,196
826,forum,196
827,cases,196
828,numbers,196
829,legal,196
830,parsing,196
831,contents,196
832,capitalfm,196
833,got,195
834,quite,195
835,grammars,195
836,said,195
837,courses,194
838,sociolinguistics,194
839,ago,194
840,texas,193
841,child,193
842,man,193
843,camera,193
844,thought,193
845,services,193
846,whole,193
847,domain,193
848,advertising,193
849,certain,192
850,info,192
851,self,192
852,source,192
853,anonymous,191
854,plenary,191
855,hour,191
856,terminology,191
857,done,191
858,third,191
859,postal,191
860,article,191
861,initial,191
862,variety,190
863,selected,190
864,letters,189
865,rate,189
866,philosophy,189
867,top,189
868,utrecht,189
869,dutch,188
870,poster,188
871,nothing,188
872,esslli,188
873,hall,187
874,separate,187
875,organization,187
876,century,187
877,country,187
878,editor,187
879,offers,186
880,responses,186
881,perspective,186
882,spain,186
883,faculty,185
884,head,185
885,media,185
886,status,184
887,events,184
888,phenomena,184
889,tutorials,184
890,listed,183
891,often,183
892,everyone,183
893,sources,183
894,sales,183
895,ffa,183
896,double,182
897,romance,182
898,il,182
899,states,182
900,saturday,181
901,street,181
902,ways,181
903,quality,181
904,richard,181
905,scientific,181
906,organized,181
907,psychology,180
908,noun,180
909,nature,180
910,actually,179
911,latin,179
912,anything,179
913,bring,179
914,else,179
915,computation,179
916,congress,179
917,someone,178
918,month,178
919,generation,178
920,complex,178
921,link,178
922,east,177
923,potential,177
924,community,177
925,agreement,177
926,mouton,177
927,guide,177
928,market,177
929,principles,176
930,dates,176
931,dear,176
932,user,176
933,ny,176
934,having,176
935,latex,176
936,minute,175
937,answer,175
938,typology,175
939,organizers,175
940,changes,175
941,perhaps,174
942,clear,174
943,united,174
944,url,174
945,print,174
946,phonetic,174
947,arabic,173
948,degree,173
949,requirements,173
950,production,173
951,automatic,173
952,half,173
953,users,173
954,digital,173
955,appropriate,172
956,across,172
957,key,172
958,save,172
959,control,172
960,contains,172
961,iii,171
962,involved,171
963,design,171
964,background,171
965,sending,171
966,verbal,170
967,categories,170
968,panel,170
969,win,170
970,htm,170
971,keep,169
972,similar,169
973,manchester,169
974,tense,169
975,rd,169
976,gender,168
977,ask,168
978,conceptual,168
979,addressed,167
980,jan,167
981,computing,167
982,constraint,167
983,buy,167
984,six,166
985,engineering,166
986,dinner,166
987,ideas,166
988,doing,165
989,martin,165
990,known,165
991,effects,165
992,virtual,165
993,di,165
994,job,164
995,provides,164
996,usd,164
997,ph,163
998,road,163
999,teachers,163
1000,ma,163
