rank,word,training_frequency
1,the,50073
2,of,37026
3,and,29788
4,to,25473
5,in,21783
6,a,20644
7,for,13279
8,is,12085
9,you,9870
10,on,9062
11,i,8830
12,be,8707
13,that,8391
14,this,7421
15,it,6460
16,are,6375
17,or,6235
18,with,6053
19,as,6030
20,will,5920
21,s,5694
22,language,5537
23,university,5223
24,by,5145
25,at,4653
26,from,4596
27,your,4285
28,have,4193
29,not,4069
30,e,3752
31,an,3671
32,we,3567
33,can,3251
34,all,3100
35,if,3099
36,linguistics,3016
37,mail,2890
38,one,2738
39,information,2668
40,which,2593
41,de,2539
42,do,2513
43,but,2479
44,t,2425
45,more,2251
46,d,2238
47,there,2190
48,conference,2155
49,papers,2149
50,languages,2130
51,about,2121
52,english,2102
53,no,2058
54,was,2047
55,n,1968
56,new,1948
57,please,1945
58,has,1911
59,also,1896
60,email,1877
61,my,1870
62,address,1848
63,what,1846
64,other,1842
65,would,1830
66,should,1797
67,any,1793
68,http,1790
69,they,1777
70,edu,1752
71,out,1733
72,our,1713
73,some,1700
74,only,1694
75,so,1669
76,may,1644
77,how,1622
78,their,1614
79,fax,1609
80,research,1549
81,who,1548
82,order,1506
83,program,1505
84,these,1503
85,m,1500
86,workshop,1490
87,people,1465
88,send,1425
89,www,1423
90,like,1410
91,name,1370
92,us,1359
93,linguistic,1356
94,time,1352
95,work,1301
96,me,1295
97,first,1290
98,use,1261
99,list,1232
100,two,1228
101,call,1217
102,than,1205
103,paper,1197
104,uk,1192
105,been,1161
106,get,1137
107,report,1135
108,make,1121
109,free,1099
110,l,1087
111,such,1086
112,up,1080
113,now,1074
114,number,1060
115,theory,1052
116,c,1050
117,them,1048
118,following,1038
119,o,1029
120,just,1018
121,many,1016
122,each,1009
123,u,1008
124,available,1008
125,th,1007
126,com,1000
127,money,977
128,he,959
129,p,958
130,when,952
131,am,946
132,book,940
133,between,938
134,b,938
135,very,915
136,word,915
137,form,910
138,ac,909
139,web,909
140,over,904
141,most,900
142,well,880
143,those,869
144,g,867
145,usa,863
146,speech,862
147,contact,860
148,does,854
149,here,848
150,department,848
151,its,847
152,grammar,847
153,addresses,844
154,know,841
155,must,841
156,systems,834
157,analysis,830
158,registration,825
159,case,825
160,international,820
161,see,816
162,words,811
163,syntax,807
164,include,802
165,computer,797
166,discourse,784
167,based,783
168,abstracts,783
169,business,779
170,had,774
171,h,773
172,different,764
173,world,758
174,way,757
175,j,754
176,internet,751
177,including,746
178,both,744
179,state,744
180,where,741
181,into,740
182,r,730
183,text,727
184,phone,725
185,la,723
186,were,720
187,then,720
188,even,717
189,data,716
190,could,715
191,session,711
192,etc,705
193,used,705
194,studies,701
195,take,697
196,john,692
197,discussion,690
198,below,690
199,abstract,688
200,science,680
201,much,679
202,system,668
203,his,664
204,x,663
205,special,658
206,page,658
207,re,652
208,speakers,652
209,sent,647
210,second,646
211,within,644
212,software,644
213,same,644
214,submission,628
215,further,626
216,before,625
217,received,623
218,after,622
219,day,621
220,part,617
221,site,608
222,find,603
223,semantics,602
224,structure,599
225,receive,598
226,non,595
227,pp,595
228,acquisition,594
229,need,588
230,submissions,586
231,because,583
232,want,579
233,using,579
234,through,577
235,place,576
236,general,575
237,made,570
238,questions,570
239,html,569
240,subject,568
241,committee,567
242,natural,557
243,students,557
244,knowledge,556
245,issues,553
246,level,546
247,invited,546
248,think,541
249,possible,535
250,german,535
251,v,535
252,processing,529
253,best,524
254,copy,522
255,computational,522
256,years,521
257,institute,521
258,three,520
259,orders,520
260,study,519
261,interest,519
262,interested,515
263,lexical,514
264,being,513
265,check,512
266,deadline,509
267,phonology,508
268,french,505
269,school,503
270,cognitive,503
271,title,499
272,every,499
273,linguist,499
274,reports,499
275,year,498
276,spanish,498
277,own,498
278,home,498
279,full,497
280,translation,496
281,important,484
282,dr,480
283,press,480
284,development,478
285,mailing,478
286,least,477
287,f,476
288,author,475
289,change,473
290,since,468
291,did,468
292,chair,468
293,date,467
294,related,466
295,american,465
296,tel,464
297,good,464
298,st,463
299,course,462
300,help,461
301,per,460
302,letter,457
303,k,457
304,read,453
305,example,451
306,social,450
307,line,450
308,ll,447
309,japanese,447
310,credit,446
311,participants,445
312,working,445
313,volume,444
314,ca,443
315,type,443
316,et,442
317,provide,442
318,given,439
319,communication,438
320,position,438
321,held,438
322,learning,437
323,applications,437
324,anyone,435
325,above,432
326,human,432
327,days,429
328,european,428
329,technology,428
330,message,427
331,come,427
332,sessions,426
333,march,424
334,syntactic,422
335,point,421
336,however,421
337,question,421
338,pages,421
339,york,421
340,card,420
341,several,419
342,area,419
343,reference,418
344,student,417
345,semantic,417
346,experience,416
347,august,416
348,germany,414
349,names,412
350,topics,409
351,present,409
352,say,408
353,box,408
354,break,407
355,four,407
356,found,406
357,might,405
358,members,404
359,another,403
360,either,402
361,field,402
362,via,402
363,making,401
364,teaching,400
365,few,400
366,linguists,400
367,while,400
368,under,398
369,authors,397
370,why,396
371,long,395
372,references,394
373,little,392
374,give,391
375,verb,391
376,june,391
377,back,390
378,electronic,389
379,let,389
380,theoretical,388
381,note,387
382,programme,386
383,examples,386
384,service,385
385,copies,384
386,go,383
387,thanks,381
388,published,381
389,follow,381
390,april,380
391,summary,378
392,w,378
393,areas,376
394,right,376
395,minutes,372
396,current,369
397,journal,368
398,en,367
399,last,362
400,account,362
401,cd,362
402,particular,360
403,without,358
404,meaning,357
405,ve,357
406,lists,356
407,des,355
408,programs,355
409,marketing,355
410,aspects,354
411,forms,354
412,submit,354
413,section,353
414,great,353
415,bulk,353
416,morphology,351
417,others,349
418,accepted,348
419,nl,348
420,city,347
421,national,347
422,native,347
423,start,346
424,ed,346
425,issue,345
426,still,345
427,education,344
428,today,344
429,links,344
430,context,343
431,less,343
432,multi,340
433,society,339
434,various,339
435,opportunity,339
436,week,339
437,limited,339
438,canada,338
439,chinese,338
440,methods,338
441,september,337
442,final,337
443,again,337
444,cost,337
445,college,335
446,whether,334
447,group,334
448,she,332
449,details,330
450,review,330
451,major,330
452,results,328
453,july,328
454,single,327
455,main,326
456,works,325
457,price,323
458,specific,323
459,fact,322
460,coffee,322
461,topic,322
462,david,321
463,approaches,321
464,fee,320
465,y,320
466,applied,320
467,approach,320
468,set,320
469,really,320
470,always,320
471,proceedings,319
472,plus,319
473,off,318
474,meeting,317
475,easy,317
476,old,316
477,machine,316
478,post,315
479,affiliation,315
480,evaluation,314
481,better,314
482,written,313
483,thank,313
484,person,313
485,focus,312
486,history,312
487,center,312
488,original,310
489,required,310
490,le,309
491,life,309
492,due,308
493,offer,308
494,sure,308
495,formal,308
496,logic,307
497,proposals,307
498,problem,306
499,rather,306
500,never,305
501,until,305
502,association,304
503,corpus,303
504,der,303
505,modern,302
506,publications,302
507,reading,301
508,london,300
509,together,300
510,net,300
511,movement,299
512,standard,297
513,problems,296
514,co,296
515,future,296
516,next,295
517,grammatical,295
518,product,295
519,remove,295
520,recent,294
521,real,294
522,historical,293
523,resources,293
524,file,293
525,van,293
526,her,292
527,down,291
528,professor,291
529,format,291
530,presentation,290
531,california,290
532,academic,290
533,ever,290
534,too,289
535,writing,288
536,project,287
537,submitted,287
538,comparative,286
539,directory,286
540,wide,285
541,evidence,285
542,spoken,285
543,researchers,284
544,mit,284
545,au,283
546,dept,283
547,simple,283
548,length,283
549,phonological,282
550,code,282
551,version,281
552,million,281
553,acl,281
554,hard,280
555,cs,280
556,query,279
557,process,279
558,look,279
559,netherlands,279
560,seems,278
561,pm,277
562,france,277
563,texts,275
564,far,275
565,support,274
566,local,274
567,office,273
568,show,273
569,weeks,272
570,additional,272
571,les,271
572,something,271
573,complete,271
574,prof,271
575,oxford,270
576,past,270
577,japan,269
578,books,268
579,search,268
580,symposium,268
581,able,267
582,later,267
583,content,267
584,lunch,266
585,though,266
586,october,265
587,yes,265
588,believe,265
589,looking,264
590,end,264
591,short,262
592,workshops,262
593,view,261
594,simply,260
595,relevant,258
596,telephone,258
597,children,258
598,und,258
599,february,257
600,application,257
601,response,257
602,speaker,257
603,wish,257
604,literature,256
605,south,256
606,early,255
607,especially,255
608,put,254
609,summer,254
610,large,253
611,cash,252
612,income,252
613,term,252
614,january,251
615,interpretation,251
616,terms,250
617,introduction,250
618,role,249
619,theme,248
620,around,248
621,cambridge,248
622,pay,248
623,pre,247
624,open,247
625,mark,247
626,files,247
627,berlin,247
628,december,246
629,already,246
630,click,246
631,michael,245
632,lot,245
633,hotel,244
634,method,244
635,rules,244
636,once,244
637,functional,244
638,asked,243
639,ready,243
640,sense,242
641,pragmatics,242
642,series,242
643,cannot,242
644,visit,241
645,means,241
646,high,240
647,going,240
648,washington,240
649,company,240
650,common,239
651,lexicon,239
652,features,239
653,access,239
654,hours,238
655,description,238
656,uni,237
657,family,237
658,du,237
659,small,236
660,centre,235
661,request,235
662,cross,235
663,vowel,235
664,sound,235
665,includes,233
666,vol,233
667,notification,233
668,basis,232
669,technical,232
670,mt,232
671,robert,231
672,russian,231
673,paris,230
674,paul,230
675,north,229
676,kind,229
677,included,229
678,sciences,229
679,acceptance,229
680,personal,228
681,participate,227
682,total,227
683,tell,227
684,room,227
685,write,227
686,talk,227
687,considered,227
688,among,226
689,during,226
690,financial,226
691,range,224
692,publication,224
693,intelligence,224
694,presentations,224
695,instructions,224
696,ago,223
697,constructions,223
698,welcome,223
699,although,223
700,called,223
701,thus,222
702,object,222
703,remember,222
704,theories,222
705,interesting,221
706,accommodation,221
707,said,219
708,dictionary,219
709,november,219
710,things,219
711,representation,219
712,try,219
713,bank,218
714,ii,217
715,soon,217
716,ftp,217
717,foreign,216
718,cultural,216
719,direct,216
720,announcement,216
721,times,216
722,package,216
723,benjamins,216
724,nlp,216
725,directly,215
726,reply,215
727,add,215
728,sentence,215
729,success,215
730,construction,214
731,sign,214
732,gruyter,214
733,responses,213
734,ordering,213
735,quite,212
736,culture,212
737,yet,212
738,peter,212
739,letters,211
740,org,211
741,individual,210
742,interaction,210
743,become,209
744,live,209
745,return,208
746,cases,208
747,got,208
748,having,207
749,job,206
750,annual,206
751,dialogue,206
752,models,206
753,graduate,205
754,addition,205
755,basic,205
756,types,204
757,phonetics,202
758,provided,202
759,univ,202
760,nd,202
761,someone,202
762,tools,202
763,dialects,201
764,legal,201
765,argument,201
766,georgetown,201
767,payment,200
768,stanford,200
769,self,200
770,certain,200
771,done,200
772,sales,200
773,style,199
774,nothing,199
775,verbs,199
776,chapter,199
777,contributions,198
778,article,198
779,everyone,198
780,amount,198
781,feature,198
782,hour,197
783,man,197
784,mind,197
785,thought,197
786,parallel,197
787,understanding,196
788,participation,196
789,courses,196
790,wh,196
791,chomsky,196
792,rate,196
793,west,196
794,hand,195
795,index,195
796,month,195
797,friday,194
798,edinburgh,194
799,sentences,194
800,presented,194
801,eds,194
802,constraints,194
803,philosophy,194
804,step,194
805,five,193
806,techniques,192
807,variation,192
808,ling,191
809,actually,191
810,numbers,191
811,amsterdam,190
812,articles,190
813,perhaps,190
814,artificial,190
815,advertising,190
816,anything,189
817,corpora,189
818,learn,189
819,america,189
820,source,188
821,hall,188
822,him,188
823,often,188
824,universite,188
825,fr,188
826,processes,187
827,along,187
828,doing,186
829,texas,186
830,initial,186
831,products,186
832,else,185
833,morphological,185
834,ask,185
835,thousands,185
836,market,185
837,structures,184
838,country,184
839,head,184
840,save,184
841,services,183
842,similar,183
843,matter,183
844,regular,183
845,whole,183
846,dear,183
847,url,183
848,ffa,183
849,es,182
850,dialect,182
851,faculty,182
852,inc,182
853,principles,181
854,mouton,181
855,central,181
856,online,181
857,website,181
858,model,179
859,latin,179
860,fees,179
861,ny,178
862,child,178
863,postal,178
864,potential,178
865,sending,178
866,teachers,177
867,sex,177
868,selected,177
869,sociolinguistics,176
870,answer,176
871,listed,176
872,anonymous,176
873,states,176
874,australia,175
875,degree,175
876,ph,175
877,advanced,175
878,aspect,175
879,noun,175
880,women,175
881,print,175
882,guide,175
883,seem,174
884,nature,174
885,isbn,173
886,james,173
887,esslli,173
888,dutch,172
889,sources,172
890,tutorial,172
891,travel,172
892,building,171
893,offers,171
894,organizing,171
895,multiple,171
896,attention,170
897,register,170
898,thing,170
899,clear,170
900,class,170
901,ways,170
902,keep,170
903,century,170
904,accept,170
905,requirements,170
906,half,169
907,enough,169
908,phenomena,168
909,status,168
910,perspective,168
911,variety,168
912,video,168
913,europe,167
914,third,167
915,involved,167
916,terminology,167
917,across,167
918,framework,167
919,ma,167
920,forum,167
921,quality,166
922,posted,166
923,plan,166
924,los,165
925,romance,165
926,domain,165
927,known,165
928,editor,165
929,relations,165
930,cloth,165
931,months,164
932,richard,164
933,street,164
934,contains,164
935,link,164
936,verbal,164
937,buy,164
938,parsing,164
939,top,164
940,east,163
941,understand,163
942,greek,163
943,true,163
944,minute,163
945,martin,162
946,united,162
947,mentioned,162
948,probably,162
949,against,162
950,six,162
951,latex,162
952,camera,161
953,complex,160
954,uses,160
955,psychology,160
956,organization,160
957,material,160
958,vs,160
959,immediately,160
960,late,159
961,control,159
962,generation,159
963,appear,159
964,idea,159
965,allow,159
966,user,159
967,separate,159
968,un,158
969,reason,158
970,publishing,158
971,dates,157
972,hope,157
973,info,157
974,rd,157
975,road,157
976,changes,157
977,events,157
978,appropriate,156
979,exactly,156
980,media,156
981,key,156
982,jan,156
983,capitalfm,156
984,poster,155
985,gender,155
986,started,155
987,won,155
988,dollars,155
989,arabic,155
990,agreement,155
991,asian,155
992,users,155
993,plenary,155
994,double,154
995,successful,154
996,mary,154
997,seen,154
998,rule,154
999,background,154
1000,tutorials,154
1001,action,154
1002,community,153
1003,speaking,153
1004,scientific,153
1005,congress,153
1006,virtual,153
1007,phonetic,152
1008,constraint,152
1009,england,152
1010,ideas,151
1011,adult,151
1012,saturday,151
1013,materials,151
1014,organized,151
1015,shipping,151
1016,nbsp,151
1017,proposed,150
1018,particularly,150
1019,finally,150
1020,utrecht,150
1021,aol,150
1022,member,149
1023,san,149
1024,universal,149
1025,grammars,149
1026,humanities,149
1027,contents,149
1028,millions,149
1029,germanic,149
1030,necessary,149
1031,currently,148
1032,british,148
1033,addressed,148
1034,comments,148
1035,conceptual,148
1036,pacific,148
1037,computation,148
1038,il,147
1039,therefore,147
1040,developed,147
1041,away,147
1042,teacher,147
1043,usd,147
1044,po,146
1045,bring,146
1046,deal,146
1047,typology,146
1048,manchester,146
1049,ai,146
1050,tense,146
1051,korean,145
1052,design,145
1053,professional,145
1054,engineering,145
1055,comparison,145
1056,phrase,145
1057,notes,145
1058,everything,145
1059,se,144
1060,iii,144
1061,maria,144
1062,stop,144
1063,friends,144
1064,hear,143
1065,indicate,143
1066,categories,143
1067,differences,143
1068,susan,143
1069,anywhere,143
1070,campus,142
1071,dinner,142
1072,recently,142
1073,clearly,142
1074,apply,142
1075,public,142
1076,generative,141
1077,effects,141
1078,music,141
1079,move,141
1080,italy,141
1081,removed,141
1082,floodgate,141
1083,cover,140
1084,upon,140
1085,makes,140
1086,william,140
1087,groups,140
1088,sites,140
1089,organizers,139
1090,useful,139
1091,almost,139
1092,longer,139
