rank,word,training_frequency
1,the,51502
2,of,38448
3,and,30968
4,to,25657
5,in,21943
6,a,20734
7,for,13591
8,is,12061
9,on,9382
10,you,9301
11,be,9194
12,that,8123
13,i,8032
14,this,7322
15,are,6458
16,or,6265
17,it,6242
18,will,6171
19,as,6130
20,with,6085
21,language,5795
22,university,5740
23,s,5549
24,by,5303
25,at,4817
26,from,4654
27,your,4230
28,not,4073
29,have,4046
30,e,3772
31,an,3717
32,we,3574
33,can,3235
34,all,3047
35,if,3040
36,linguistics,3012
37,information,2909
38,mail,2904
39,one,2683
40,which,2591
41,de,2589
42,conference,2465
43,papers,2443
44,but,2410
45,do,2365
46,t,2262
47,more,2249
48,languages,2205
49,there,2120
50,no,2102
