rank,word,training_frequency
1,the,51070
2,of,37932
3,and,30629
4,to,25690
5,in,22058
6,a,20854
7,for,13454
8,is,11939
9,you,9478
10,on,9284
11,be,8908
12,i,8425
13,that,8217
14,this,7315
15,are,6417
16,it,6332
17,or,6212
18,as,6102
19,will,6073
20,with,6072
21,language,5652
22,s,5644
23,university,5559
24,by,5197
25,at,4692
26,from,4624
27,your,4251
28,not,4073
29,have,4042
30,e,3850
31,an,3671
32,we,3510
33,can,3210
34,all,3046
35,if,3038
36,linguistics,2991
37,mail,2947
38,information,2796
39,one,2722
40,which,2560
41,de,2451
42,do,2443
43,but,2432
44,conference,2422
45,t,2388
46,papers,2273
47,more,2266
48,d,2252
49,there,2161
50,languages,2139
51,about,2124
52,english,2105
53,please,1989
54,new,1984
55,no,1977
56,n,1922
57,was,1907
58,http,1881
59,should,1874
60,has,1872
61,address,1870
62,other,1863
63,also,1857
64,email,1811
65,would,1799
66,what,1793
67,my,1770
68,any,1754
69,they,1745
70,edu,1715
71,out,1688
72,some,1656
73,how,1649
74,fax,1648
75,only,1645
76,their,1643
77,so,1638
78,our,1630
79,may,1605
80,research,1597
81,workshop,1560
82,m,1548
83,www,1527
84,order,1520
85,these,1498
86,who,1481
87,program,1465
88,people,1413
89,send,1392
90,linguistic,1383
91,us,1383
92,name,1377
93,time,1361
94,like,1334
95,first,1318
96,work,1284
97,two,1256
98,paper,1245
99,use,1231
100,me,1230
