rank,word,training_frequency
1,the,50994
2,of,38243
3,and,31016
4,to,25224
5,in,21963
6,a,20369
7,for,13663
8,is,11741
9,on,9412
10,be,9059
11,you,9019
12,that,7727
13,i,7636
14,this,7123
15,are,6332
16,will,6102
17,or,6099
18,it,6021
19,as,5933
20,with,5916
21,university,5833
22,language,5824
23,s,5425
24,by,5297
25,at,4761
26,from,4568
27,your,4036
28,have,3877
29,not,3864
30,an,3688
31,e,3652
32,we,3249
33,can,3100
34,linguistics,3057
35,information,2988
36,all,2967
37,if,2939
38,de,2766
39,mail,2660
40,one,2609
41,conference,2572
42,which,2511
43,papers,2475
44,do,2257
45,but,2246
46,d,2207
47,more,2177
48,t,2159
49,languages,2131
50,please,2098
