rank,word,training_frequency
1,the,51619
2,of,38808
3,and,31416
4,to,25567
5,in,22032
6,a,20727
7,for,13682
8,is,11728
9,on,9512
10,you,9427
11,be,9057
12,that,7847
13,i,7637
14,this,7234
15,are,6448
16,will,6264
17,or,6187
18,it,6092
19,with,6051
20,university,5980
21,as,5936
22,language,5891
23,s,5537
24,by,5306
25,at,4872
26,from,4637
27,your,4331
28,have,3920
29,e,3847
30,not,3844
31,an,3711
32,we,3564
33,can,3143
34,linguistics,3119
35,all,3098
36,mail,3004
37,information,2996
38,if,2961
39,de,2753
40,one,2659
41,conference,2602
42,which,2468
43,papers,2439
44,do,2309
45,but,2267
46,d,2254
47,t,2218
48,more,2159
49,http,2136
50,languages,2108
