rank,word,training_frequency
1,the,50994
2,of,38243
3,and,31016
4,to,25224
5,in,21963
6,a,20369
7,for,13663
8,is,11741
9,on,9412
10,be,9059
11,you,9019
12,that,7727
13,i,7636
14,this,7123
15,are,6332
16,will,6102
17,or,6099
18,it,6021
19,as,5933
20,with,5916
21,university,5833
22,language,5824
23,s,5425
24,by,5297
25,at,4761
26,from,4568
27,your,4036
28,have,3877
29,not,3864
30,an,3688
31,e,3652
32,we,3249
33,can,3100
34,linguistics,3057
35,information,2988
36,all,2967
37,if,2939
38,de,2766
39,mail,2660
40,one,2609
41,conference,2572
42,which,2511
43,papers,2475
44,do,2257
45,but,2246
46,d,2207
47,more,2177
48,t,2159
49,languages,2131
50,please,2098
51,english,2094
52,there,2084
53,new,2084
54,http,2068
55,about,2013
56,no,2011
57,should,1952
58,address,1892
59,email,1885
60,workshop,1832
61,also,1804
62,other,1803
63,has,1797
64,was,1796
65,may,1753
66,edu,1751
67,fax,1740
68,n,1726
69,what,1713
70,research,1661
71,would,1657
72,www,1652
73,our,1645
74,they,1636
75,any,1625
76,their,1618
77,how,1611
78,out,1603
79,my,1575
80,only,1562
81,some,1557
82,order,1495
83,so,1483
84,these,1479
85,m,1463
86,linguistic,1450
87,program,1438
88,who,1416
89,us,1374
90,send,1333
91,name,1317
92,first,1314
93,paper,1303
94,like,1291
95,time,1287
96,people,1277
97,call,1272
98,work,1251
99,uk,1224
100,two,1197
101,use,1190
102,com,1165
103,theory,1158
104,than,1157
105,l,1149
106,o,1145
107,such,1130
108,th,1124
109,list,1123
110,been,1115
111,usa,1103
112,c,1098
113,me,1095
114,book,1087
115,available,1083
116,number,1074
117,following,1067
118,web,1055
119,up,1046
120,speech,1046
121,make,1033
122,get,1030
123,u,1029
124,each,1018
125,free,1017
126,report,1017
127,now,1013
128,p,1013
129,registration,996
130,between,978
131,b,956
132,them,949
133,many,948
134,form,942
135,just,940
136,international,929
137,grammar,917
138,ac,893
139,contact,892
140,word,890
141,when,889
142,g,887
143,well,886
144,systems,886
145,its,883
146,h,881
147,syntax,873
148,analysis,860
149,case,860
150,must,857
151,based,855
152,money,853
153,abstracts,852
154,over,847
155,include,846
156,state,844
157,most,835
158,am,832
159,session,829
160,very,823
161,those,821
162,world,820
163,discourse,818
164,words,815
165,department,814
166,different,813
167,computer,808
168,john,792
169,la,792
170,j,790
171,including,786
172,data,783
173,text,781
174,does,777
175,r,776
176,here,771
177,studies,770
178,he,768
179,submission,759
180,addresses,758
181,science,753
182,see,749
183,special,743
184,both,742
185,where,738
186,abstract,734
187,site,733
188,into,727
189,way,720
190,phone,717
191,know,716
192,discussion,713
193,page,713
194,submissions,710
195,take,703
196,below,702
197,x,698
198,business,693
199,etc,692
200,further,689
201,second,687
202,internet,687
203,acquisition,686
204,committee,680
205,speakers,679
206,could,675
207,system,675
208,general,666
209,html,666
210,sent,665
211,structure,664
212,semantics,660
213,within,658
214,then,652
215,pp,651
216,had,645
217,even,640
218,were,637
219,invited,635
220,issues,634
221,before,624
222,after,621
223,non,619
224,much,617
225,part,617
226,used,613
227,processing,606
228,students,603
229,his,603
230,using,600
231,deadline,599
232,day,595
233,received,591
234,questions,591
235,subject,585
236,software,585
237,place,582
238,find,578
239,institute,577
240,natural,574
241,study,571
242,cognitive,568
243,through,567
244,same,567
245,tel,566
246,receive,566
247,translation,565
248,re,563
249,made,561
250,copy,561
251,interest,556
252,lexical,556
253,knowledge,552
254,need,549
255,computational,549
256,title,548
257,phonology,548
258,author,546
259,learning,543
260,development,540
261,possible,539
262,level,535
263,want,533
264,volume,533
265,three,522
266,full,518
267,german,518
268,dr,518
269,v,517
270,june,511
271,interested,510
272,chair,509
273,august,507
274,date,506
275,school,506
276,et,502
277,best,501
278,participants,498
279,k,497
280,line,496
281,break,496
282,st,495
283,check,495
284,f,493
285,french,492
286,held,491
287,social,490
288,important,490
289,change,489
290,every,488
291,because,488
292,home,488
293,related,487
294,years,485
295,linguist,478
296,press,478
297,applications,477
298,european,475
299,spanish,475
300,think,474
301,being,474
302,germany,472
303,orders,471
304,technology,471
305,per,469
306,given,468
307,credit,468
308,topics,467
309,sessions,466
310,canada,465
311,working,465
312,pages,464
313,own,463
314,authors,461
315,card,457
316,reports,457
317,provide,455
318,communication,454
319,course,454
320,ca,451
321,programme,449
322,area,448
323,semantic,448
324,syntactic,441
325,theoretical,441
326,via,440
327,year,440
328,minutes,439
329,american,437
330,japanese,437
331,good,435
332,july,430
333,message,429
334,field,425
335,above,425
336,student,424
337,least,424
338,help,421
339,september,420
340,copies,418
341,found,417
342,resources,416
343,position,415
344,electronic,415
345,present,415
346,york,415
347,example,414
348,mailing,414
349,since,413
350,areas,412
351,did,412
352,box,411
353,published,411
354,however,409
355,reference,409
356,des,409
357,linguists,409
358,evaluation,408
359,march,407
360,en,405
361,teaching,404
362,under,404
363,members,403
364,aspects,403
365,experience,403
366,read,399
367,submit,399
368,either,398
369,april,398
370,france,398
