rank,word,training_frequency
1,the,50073
2,of,37026
3,and,29788
4,to,25473
5,in,21783
6,a,20644
7,for,13279
8,is,12085
9,you,9870
10,on,9062
11,i,8830
12,be,8707
13,that,8391
14,this,7421
15,it,6460
16,are,6375
17,or,6235
18,with,6053
19,as,6030
20,will,5920
21,s,5694
22,language,5537
23,university,5223
24,by,5145
25,at,4653
26,from,4596
27,your,4285
28,have,4193
29,not,4069
30,e,3752
31,an,3671
32,we,3567
33,can,3251
34,all,3100
35,if,3099
36,linguistics,3016
37,mail,2890
38,one,2738
39,information,2668
40,which,2593
41,de,2539
42,do,2513
43,but,2479
44,t,2425
45,more,2251
46,d,2238
47,there,2190
48,conference,2155
49,papers,2149
50,languages,2130
51,about,2121
52,english,2102
53,no,2058
54,was,2047
55,n,1968
56,new,1948
57,please,1945
58,has,1911
59,also,1896
60,email,1877
61,my,1870
62,address,1848
63,what,1846
64,other,1842
65,would,1830
66,should,1797
67,any,1793
68,http,1790
69,they,1777
70,edu,1752
71,out,1733
72,our,1713
73,some,1700
74,only,1694
75,so,1669
76,may,1644
77,how,1622
78,their,1614
79,fax,1609
80,research,1549
81,who,1548
82,order,1506
83,program,1505
84,these,1503
85,m,1500
86,workshop,1490
87,people,1465
88,send,1425
89,www,1423
90,like,1410
91,name,1370
92,us,1359
93,linguistic,1356
94,time,1352
95,work,1301
96,me,1295
97,first,1290
98,use,1261
99,list,1232
100,two,1228
101,call,1217
102,than,1205
103,paper,1197
104,uk,1192
105,been,1161
106,get,1137
107,report,1135
108,make,1121
109,free,1099
110,l,1087
111,such,1086
112,up,1080
113,now,1074
114,number,1060
115,theory,1052
116,c,1050
117,them,1048
118,following,1038
119,o,1029
120,just,1018
121,many,1016
122,each,1009
123,u,1008
124,available,1008
125,th,1007
126,com,1000
127,money,977
128,he,959
129,p,958
130,when,952
131,am,946
132,book,940
133,between,938
134,b,938
135,very,915
136,word,915
137,form,910
138,ac,909
139,web,909
140,over,904
141,most,900
142,well,880
143,those,869
144,g,867
145,usa,863
146,speech,862
147,contact,860
148,does,854
149,here,848
150,department,848
151,its,847
152,grammar,847
153,addresses,844
154,know,841
155,must,841
156,systems,834
157,analysis,830
158,registration,825
159,case,825
160,international,820
161,see,816
162,words,811
163,syntax,807
164,include,802
165,computer,797
166,discourse,784
167,based,783
168,abstracts,783
169,business,779
170,had,774
171,h,773
172,different,764
173,world,758
174,way,757
175,j,754
176,internet,751
177,including,746
178,both,744
179,state,744
180,where,741
181,into,740
182,r,730
183,text,727
184,phone,725
185,la,723
186,were,720
187,then,720
188,even,717
189,data,716
190,could,715
191,session,711
192,etc,705
193,used,705
194,studies,701
195,take,697
196,john,692
197,discussion,690
198,below,690
199,abstract,688
200,science,680
201,much,679
202,system,668
203,his,664
204,x,663
205,special,658
206,page,658
207,re,652
208,speakers,652
209,sent,647
210,second,646
211,within,644
212,software,644
213,same,644
214,submission,628
215,further,626
216,before,625
217,received,623
218,after,622
219,day,621
220,part,617
221,site,608
222,find,603
223,semantics,602
224,structure,599
225,receive,598
226,non,595
227,pp,595
228,acquisition,594
229,need,588
230,submissions,586
231,because,583
232,want,579
233,using,579
234,through,577
235,place,576
236,general,575
237,made,570
238,questions,570
239,html,569
240,subject,568
241,committee,567
242,natural,557
243,students,557
244,knowledge,556
245,issues,553
246,level,546
247,invited,546
248,think,541
249,possible,535
250,german,535
251,v,535
252,processing,529
253,best,524
254,copy,522
255,computational,522
256,years,521
257,institute,521
258,three,520
259,orders,520
260,study,519
261,interest,519
262,interested,515
263,lexical,514
264,being,513
265,check,512
266,deadline,509
267,phonology,508
268,french,505
269,school,503
270,cognitive,503
271,title,499
272,every,499
273,linguist,499
274,reports,499
275,year,498
276,spanish,498
277,own,498
278,home,498
279,full,497
280,translation,496
281,important,484
282,dr,480
283,press,480
284,development,478
285,mailing,478
286,least,477
287,f,476
288,author,475
289,change,473
290,since,468
291,did,468
292,chair,468
293,date,467
294,related,466
295,american,465
296,tel,464
297,good,464
298,st,463
299,course,462
300,help,461
301,per,460
302,letter,457
303,k,457
304,read,453
305,example,451
306,social,450
307,line,450
308,ll,447
309,japanese,447
310,credit,446
311,participants,445
312,working,445
313,volume,444
314,ca,443
315,type,443
316,et,442
317,provide,442
318,given,439
319,communication,438
320,position,438
321,held,438
322,learning,437
323,applications,437
324,anyone,435
325,above,432
326,human,432
327,days,429
328,european,428
329,technology,428
330,message,427
331,come,427
332,sessions,426
333,march,424
334,syntactic,422
335,point,421
336,however,421
337,question,421
338,pages,421
339,york,421
340,card,420
341,several,419
342,area,419
343,reference,418
344,student,417
345,semantic,417
346,experience,416
347,august,416
348,germany,414
349,names,412
350,topics,409
351,present,409
352,say,408
353,box,408
354,break,407
355,four,407
356,found,406
357,might,405
358,members,404
359,another,403
360,either,402
361,field,402
362,via,402
363,making,401
364,teaching,400
365,few,400
366,linguists,400
367,while,400
368,under,398
369,authors,397
370,why,396
371,long,395
372,references,394
373,little,392
374,give,391
375,verb,391
376,june,391
377,back,390
378,electronic,389
379,let,389
380,theoretical,388
381,note,387
382,programme,386
383,examples,386
384,service,385
385,copies,384
386,go,383
387,thanks,381
388,published,381
389,follow,381
390,april,380
391,summary,378
392,w,378
393,areas,376
394,right,376
395,minutes,372
396,current,369
397,journal,368
398,en,367
399,last,362
400,account,362
401,cd,362
402,particular,360
403,without,358
404,meaning,357
405,ve,357
406,lists,356
407,des,355
408,programs,355
409,marketing,355
410,aspects,354
411,forms,354
412,submit,354
413,section,353
414,great,353
415,bulk,353
416,morphology,351
417,others,349
418,accepted,348
419,nl,348
420,city,347
421,national,347
422,native,347
423,start,346
424,ed,346
425,issue,345
426,still,345
427,education,344
428,today,344
429,links,344
430,context,343
431,less,343
432,multi,340
433,society,339
434,various,339
435,opportunity,339
436,week,339
437,limited,339
438,canada,338
439,chinese,338
440,methods,338
441,september,337
442,final,337
443,again,337
444,cost,337
445,college,335
446,whether,334
447,group,334
448,she,332
449,details,330
450,review,330
451,major,330
452,results,328
453,july,328
454,single,327
455,main,326
456,works,325
457,price,323
458,specific,323
459,fact,322
460,coffee,322
461,topic,322
462,david,321
463,approaches,321
464,fee,320
465,y,320
466,applied,320
467,approach,320
468,set,320
469,really,320
470,always,320
471,proceedings,319
472,plus,319
473,off,318
474,meeting,317
475,easy,317
476,old,316
477,machine,316
478,post,315
479,affiliation,315
480,evaluation,314
481,better,314
482,written,313
483,thank,313
484,person,313
485,focus,312
486,history,312
487,center,312
488,original,310
489,required,310
490,le,309
491,life,309
492,due,308
493,offer,308
494,sure,308
495,formal,308
496,logic,307
497,proposals,307
498,problem,306
499,rather,306
500,never,305
