rank,word,training_frequency
1,the,51070
2,of,37932
3,and,30629
4,to,25690
5,in,22058
6,a,20854
7,for,13454
8,is,11939
9,you,9478
10,on,9284
11,be,8908
12,i,8425
13,that,8217
14,this,7315
15,are,6417
16,it,6332
17,or,6212
18,as,6102
19,will,6073
20,with,6072
21,language,5652
22,s,5644
23,university,5559
24,by,5197
25,at,4692
26,from,4624
27,your,4251
28,not,4073
29,have,4042
30,e,3850
31,an,3671
32,we,3510
33,can,3210
34,all,3046
35,if,3038
36,linguistics,2991
37,mail,2947
38,information,2796
39,one,2722
40,which,2560
41,de,2451
42,do,2443
43,but,2432
44,conference,2422
45,t,2388
46,papers,2273
47,more,2266
48,d,2252
49,there,2161
50,languages,2139
51,about,2124
52,english,2105
53,please,1989
54,new,1984
55,no,1977
56,n,1922
57,was,1907
58,http,1881
59,should,1874
60,has,1872
61,address,1870
62,other,1863
63,also,1857
64,email,1811
65,would,1799
66,what,1793
67,my,1770
68,any,1754
69,they,1745
70,edu,1715
71,out,1688
72,some,1656
73,how,1649
74,fax,1648
75,only,1645
76,their,1643
77,so,1638
78,our,1630
79,may,1605
80,research,1597
81,workshop,1560
82,m,1548
83,www,1527
84,order,1520
85,these,1498
86,who,1481
87,program,1465
88,people,1413
89,send,1392
90,linguistic,1383
91,us,1383
92,name,1377
93,time,1361
94,like,1334
95,first,1318
96,work,1284
97,two,1256
98,paper,1245
99,use,1231
100,me,1230
101,than,1202
102,list,1195
103,call,1176
104,been,1139
105,c,1135
106,l,1132
107,such,1131
108,free,1131
109,uk,1130
110,get,1108
111,o,1108
112,theory,1097
113,u,1087
114,report,1087
115,make,1086
116,following,1082
117,up,1078
118,com,1078
119,th,1073
120,now,1051
121,number,1051
122,available,1050
123,p,1045
124,each,1020
125,them,1014
126,book,1013
127,usa,1007
128,web,1003
129,speech,988
130,many,986
131,just,962
132,form,954
133,money,935
134,he,930
135,when,927
136,between,925
137,b,923
138,word,919
139,g,916
140,registration,911
141,international,897
142,most,890
143,well,888
144,very,883
145,case,882
146,am,874
147,contact,865
148,those,864
149,its,856
150,h,852
151,must,851
152,ac,850
153,does,848
154,systems,848
155,syntax,847
156,department,846
157,grammar,832
158,analysis,830
159,j,829
160,here,825
161,over,824
162,computer,822
163,discourse,810
164,include,806
165,different,805
166,words,793
167,know,792
168,abstracts,791
169,see,790
170,based,787
171,way,784
172,state,776
173,john,775
174,text,775
175,world,773
176,into,770
177,r,770
178,session,763
179,addresses,758
180,where,752
181,data,751
182,both,750
183,including,749
184,internet,748
185,could,740
186,discussion,738
187,science,738
188,take,732
189,business,731
190,had,724
191,studies,720
192,etc,713
193,la,713
194,site,704
195,special,703
196,phone,699
197,used,693
198,then,692
199,below,689
200,second,688
201,page,680
202,x,680
203,system,678
204,even,676
205,submission,671
206,within,670
207,further,669
208,much,664
209,software,659
210,abstract,659
211,were,652
212,his,648
213,sent,647
214,general,645
215,same,641
216,day,640
217,speakers,639
218,before,638
219,after,634
220,semantics,632
221,committee,630
222,acquisition,629
223,submissions,620
224,pp,619
225,re,617
226,structure,612
227,using,608
228,students,602
229,part,601
230,received,600
231,non,597
232,receive,597
233,html,596
234,issues,584
235,place,583
236,find,581
237,translation,577
238,subject,575
239,through,575
240,need,575
241,questions,570
242,institute,570
243,invited,570
244,knowledge,567
245,made,563
246,want,559
247,level,554
248,study,553
249,possible,552
250,copy,550
